1.375558331519546873e-13,1.428571492517760333e-01,1.054362769260996221e-18,1.288098333015436658e-24,3.285212366762847684e-31,1.088670573738168362e-25,4.535717333281596638e-23,1.493381024094231125e-26,5.143409452751509556e-22,8.786498259058657615e-21,7.502646232556254492e-24,6.318777428542115003e-24
4.631520469624271747e-15,6.122241069534423152e-02,1.428533821786159008e-01,2.731630280823409977e-12,1.428571428572344981e-01,1.181875899031986299e-12,1.428729909891395256e-01,1.428595996343863528e-01,4.039428018309746941e-10,1.289221030127241686e-12,1.853451277467294950e-16,2.031728251518870965e-16
5.478430215953955412e-27,1.266874282110218845e-12,6.408554242831598913e-11,1.000000000000000000e+00,3.138178083754851293e-15,5.984242371385659065e-14,3.299069553745373789e-25,5.874301640104388112e-24,1.611041517932711868e-19,4.912891018139173226e-21,1.310316532726720787e-20,1.578362390740612039e-20
3.240916699964743851e-25,1.428571428571429325e-01,6.606697640510340429e-16,1.295827052431863802e-12,7.425050052170610159e-16,3.401553195473035196e-14,1.628801786650248533e-26,5.124053978398227084e-29,4.636306562562947967e-27,4.457393795248226666e-22,4.354859321871573337e-19,3.070473237293642058e-19
6.187980188379764097e-23,6.458564087648114184e-16,1.558884569331814861e-21,9.719815555718491762e-14,4.038921419535768109e-10,1.000000000000000000e+00,1.752582460498191816e-19,9.776606030831898777e-35,4.907520947712216151e-26,2.229638311409414379e-27,1.504110734185522184e-25,1.963100207424634844e-25
1.399621585064973900e-20,1.428571428602509741e-01,2.896502565721921287e-21,5.732800504091274340e-23,1.168159972338232277e-15,5.086788212871340420e-10,3.880778348414742895e-14,1.017136927816234476e-28,6.649488355668217056e-28,7.352999614658668011e-25,5.202896128327905284e-23,6.596072449691249570e-23
1.531342758971046563e-17,1.428571358892429255e-01,1.467545197947338989e-19,7.545418270837337752e-24,5.011786054340338788e-22,1.992824308350016338e-11,2.602001114571095286e-10,2.602725244964173547e-18,2.829223385344106681e-17,6.331641425641839531e-17,1.734918600128490111e-20,1.850216914643298477e-20
1.294029769749380752e-18,2.607456207046932830e-14,6.544197007051013768e-21,6.600582613611000524e-21,1.400742089321204298e-29,9.417668242219592065e-23,4.444156570923969748e-19,1.476997413263347880e-10,9.999997615814208984e-01,1.829498899041936966e-07,7.259341782209216554e-13,6.292413964013865435e-13
3.652202357136728403e-15,1.377430630481155037e-13,1.127341814599050127e-14,3.606773354373343787e-13,7.297784281673854815e-25,6.795849146988127025e-18,1.800250964728869138e-21,2.151301923061788024e-12,7.219315193651709706e-06,9.999927282333374023e-01,1.485721945471141225e-08,1.227300394646135828e-08
5.890990798980714951e-16,3.124156868169226716e-13,1.263802864442942209e-12,4.885138127352917081e-11,5.001955024877049558e-20,1.173427961404782389e-16,2.519219349105376573e-22,8.671614537547611690e-09,8.851818051880400162e-07,1.601035590283572674e-03,5.647918581962585449e-01,4.336062669754028320e-01
1.914268656783013611e-12,1.902400308672162182e-08,4.039499845731597816e-10,6.727120943628150940e-11,4.308985510509286089e-16,9.642838827775279675e-13,1.987580456122572947e-12,1.760992951460593758e-08,4.465560414246283472e-05,1.648489618673920631e-03,4.872905313968658447e-01,5.110161304473876953e-01
1.608320898335846572e-12,2.741884995954750378e-08,4.437486489372588494e-10,9.730179856282106243e-11,4.183945977440014239e-16,1.167901062318343897e-12,3.283121604441552321e-12,2.832264023311381607e-08,5.894144487683661282e-05,1.930958591401576996e-03,4.864741265773773193e-01,5.115358233451843262e-01
