9.719381928443908691e-01,1.299298507676991917e-04,4.871796991210430861e-04,1.835558190941810608e-02,1.559929078212007880e-04,6.488061510026454926e-03,8.952692587627097964e-05,1.986444403883069754e-04,1.481109393353108317e-05,5.328199404175393283e-05,7.870675763115286827e-04,5.222412873990833759e-04
6.823303327629608303e-04,1.407591968166584939e-01,2.161985030397772789e-03,5.493661644452783969e-05,5.260147258273459216e-04,1.316909005514129936e-05,2.058117294966775276e-04,4.306633116876972651e-04,7.215584894376141437e-03,2.495999780616590079e-03,3.757136749170188238e-04,5.234404525253921747e-04
1.353847437712829560e-06,9.631167878459173545e-07,9.998452663421630859e-01,1.452860942663392052e-08,6.339573155855759978e-05,1.583594666954013519e-06,1.453995537303853780e-07,8.756343561344692716e-08,4.078208348801126704e-07,3.736185590241802856e-06,7.019563054200261831e-05,6.993619535933248699e-06
5.355245084501802921e-04,1.788962472346611321e-04,8.797949703875929117e-05,9.957706332206726074e-01,1.130186647060327232e-04,4.253051520208828151e-05,5.563849117606878281e-04,9.048812207765877247e-04,3.392387297935783863e-04,2.250900579383596778e-04,1.412462588632479310e-04,3.119957546005025506e-05
3.848697524517774582e-04,1.863124302222526538e-04,1.437021642923355103e-01,1.891730702482163906e-03,8.071749806404113770e-01,9.905322222039103508e-04,4.712402878794819117e-04,1.152211916632950306e-03,4.244838783051818609e-04,6.589059485122561455e-04,3.784522041678428650e-02,3.999503795057535172e-03
2.968931221403181553e-04,1.951246576936682686e-05,3.018698887899518013e-03,8.150938083417713642e-05,2.998499439854640514e-05,9.949996471405029297e-01,2.550861972849816084e-04,5.249823516351170838e-05,3.757021113415248692e-05,1.608437305549159646e-04,2.035629877354949713e-04,7.271610666066408157e-04
2.906411187723278999e-03,4.901298754183309667e-03,2.096411213278770447e-02,6.783894728869199753e-03,2.627679146826267242e-02,4.841214790940284729e-02,6.370267271995544434e-01,3.184532374143600464e-02,8.818179368972778320e-02,2.598568610846996307e-02,2.415421977639198303e-02,5.315380915999412537e-02
3.070674603804945946e-03,9.454723164838339756e-04,5.638378788717091084e-04,4.819119814783334732e-03,3.466665511950850487e-03,5.337879993021488190e-04,3.126571187749505043e-03,9.629352092742919922e-01,2.759326482191681862e-03,2.899655606597661972e-03,4.849726799875497818e-03,4.357014782726764679e-03
2.816151361912488937e-03,1.155046666307108817e-02,1.326980418525636196e-03,3.390163183212280273e-03,2.180127892643213272e-03,9.486915078014135361e-04,4.497795179486274719e-02,6.038203835487365723e-02,7.791841030120849609e-01,1.501048076897859573e-02,4.381805192679166794e-03,4.548242315649986267e-03
3.030849620699882507e-04,2.449230170376332665e-04,1.532184542156755924e-03,1.699695247225463390e-03,6.992417038418352604e-04,2.187224345107097179e-05,7.624301942996680737e-04,1.998876221477985382e-02,1.335775828920304775e-03,9.678617715835571289e-01,2.340619917958974838e-03,1.740098698064684868e-03
6.220035627484321594e-02,2.662375462906701323e-02,1.167829632759094238e-01,2.272695004940032959e-01,1.398425176739692688e-02,3.305519744753837585e-02,2.868460863828659058e-02,2.125774025917053223e-01,3.815308213233947754e-02,4.317187517881393433e-02,3.051707707345485687e-02,7.237374782562255859e-03
5.712122842669487000e-02,2.272267001015799287e-02,1.812210828065872192e-01,1.938846111297607422e-01,2.166648209095001221e-02,6.369406729936599731e-02,3.110219910740852356e-02,1.785963177680969238e-01,3.008653596043586731e-02,5.353470146656036377e-02,2.216789498925209045e-02,7.866223342716693878e-03
