9.999996423721313477e-01,5.074535704646442254e-08,1.987713921410005913e-14,1.712247059674720209e-16,2.813405975202187825e-13,1.153852360880058825e-11,8.163515436560020433e-13,2.017614963989444732e-10,1.068675287152487385e-10,1.006006367619549646e-12,4.325839242369511339e-09,1.546006239694364126e-10
3.326269413081054046e-08,1.428506502720851279e-01,1.466534401695085421e-05,2.745132884413503324e-08,5.962205665683001597e-06,1.600123674890690134e-10,5.397629259309580529e-06,1.689864187823242325e-05,3.377203458157903654e-07,1.034358619031747573e-10,1.709081674659631023e-06,4.595252300581316008e-07
2.480012877014840008e-17,5.178480664602269945e-08,9.998823404312133789e-01,1.171603580587543547e-04,2.275726412870326953e-10,9.755099517817669534e-16,2.468776051645082958e-13,2.085725255701609271e-13,8.266600598494378005e-11,1.128341011735756183e-07,7.093428067150853167e-10,1.052965353798285264e-10
4.207412142211847117e-13,1.435070426024312025e-07,2.550781141863467383e-09,9.999990463256835938e-01,1.343959499244817835e-09,2.568096289009419442e-13,3.804271622113303275e-13,1.799431437188303562e-10,4.747955917316915020e-10,1.281229455862842315e-09,1.739604349459966670e-09,2.561262757438953486e-09
1.454521086907689664e-10,5.437267759471342554e-08,3.462239939189259985e-10,4.095320527142121136e-09,9.999984502792358398e-01,2.557334255470777862e-07,1.227089097000089168e-09,2.933979725838753438e-10,9.940498202354319801e-09,3.662813981009094277e-07,5.470145651997881941e-07,3.074951848702767165e-08
4.015447174765540694e-08,9.241465262381312143e-06,1.197559690302441027e-10,3.119738191739718225e-12,7.963186362758278847e-05,9.974557757377624512e-01,2.398130018264055252e-03,2.258822434653140476e-10,5.360967136880390171e-08,1.613002837075327989e-06,2.876840454746343312e-08,7.396289358752028420e-09
1.171327923543685756e-09,2.732327979317566383e-03,1.149433526137499939e-08,2.206021060269236500e-10,9.675865442204667488e-08,3.277264848389194185e-10,9.806888103485107422e-01,9.462371963309124112e-05,1.717077253715615370e-07,3.912899337876751815e-09,7.417820597765967250e-05,1.588277882547117770e-05
9.237596465538899793e-09,1.131233021998769264e-05,6.652287254382827086e-08,1.614203548605530614e-09,1.362813520245254040e-03,1.659014037258543794e-09,4.750758364480134333e-08,9.511309862136840820e-01,4.705524072051048279e-02,7.991726306499913335e-06,3.063528856728225946e-04,5.721790512325242162e-05
1.787436626661531580e-12,3.684435562944668701e-10,2.373154298941637652e-13,1.505154195724500710e-10,7.522114486846476211e-09,8.706599487597402320e-14,4.586970803188705759e-10,1.230447992384142708e-06,8.088487084023654461e-04,9.991869330406188965e-01,2.877478209484252147e-06,3.924899871776688087e-08
1.155810655483738205e-15,2.298684064430133041e-12,9.310326752379172698e-16,1.361981651218987111e-15,1.568783124239470084e-11,1.211074638530520287e-17,6.964337418390031953e-13,2.640146131230314275e-12,4.327977531914939391e-09,9.999998807907104492e-01,1.006030174721672665e-07,5.631390909144329271e-09
2.750291514530545101e-06,2.211879078199022544e-04,7.262934076379679027e-08,4.845465082325972617e-05,9.895496077660936862e-06,1.301034330936090555e-06,3.949060628656297922e-04,1.543559774290770292e-04,6.906963535584509373e-04,1.609312370419502258e-02,3.363145589828491211e-01,6.447415351867675781e-01
1.504749434388941154e-05,2.940405060404113128e-04,4.776725745614385232e-06,1.805415195121895522e-05,3.841103989543626085e-06,5.180290258977038320e-07,2.243793336674571037e-03,4.765262419823557138e-04,3.521190374158322811e-04,7.068204227834939957e-03,5.014933347702026367e-01,4.862654507160186768e-01
