2.690617402549833059e-04,4.937202708986448280e-02,2.205034714908939614e-17,3.645553303677218082e-11,4.228531941771507263e-02,2.106249752387157059e-07,1.889919776232318327e-09,5.884684324264526367e-01,2.336346358060836792e-02,2.023679144258494489e-06,1.757057930262817536e-06,5.557446002057986334e-06
2.223257786789544777e-01,4.973925625273817319e-02,4.309994749495239894e-05,1.428567225576574673e-01,2.310826936017119650e-06,1.428483366236516505e-01,1.436553134831043965e-01,8.177822567471760347e-05,1.615767605639233494e-06,4.243703115617205903e-07,9.034105816454225188e-06,8.140216288600370823e-07
4.682224738371423995e-24,1.428543792966157355e-01,1.779807121238263790e-06,1.755694029270671308e-05,9.551287395612099576e-23,9.811608086455922917e-22,2.694820755433369186e-11,6.713788016031701621e-16,2.933316653895616738e-16,7.621890318247362905e-17,5.132307773214606073e-12,3.759514921597428838e-11
4.585366197016391675e-28,1.128613617953128019e-09,9.999997615814208984e-01,2.669862624316010624e-07,6.184795714677567916e-22,4.853038019403716687e-30,1.115944065269490468e-19,7.040444683953546445e-15,8.222816353751823685e-18,5.076150162230407406e-23,5.095703226823077828e-17,3.457764514726405268e-17
5.034855345142918992e-12,1.428531408310229622e-01,6.012083026166883753e-17,2.452056868662566558e-08,2.718525502132251859e-05,8.837099585434771143e-07,8.853765652758978195e-21,7.938109197747067469e-11,1.021976370196853168e-08,1.725721020078008205e-12,1.320683493122309926e-11,5.806522797302537953e-12
1.348726130778743482e-09,7.980726261879382364e-08,8.185327248795423330e-24,9.738114300720936827e-20,9.999994039535522461e-01,1.062502192894498876e-07,7.029513194373637665e-17,3.688630703099294098e-15,3.976428214480520751e-11,8.383979274717567876e-12,1.375855267389536341e-12,8.882756590824700260e-15
4.435944070835945441e-14,1.428470437396501536e-01,1.112020670075969031e-17,5.281305924356956649e-25,9.416008554460897351e-13,3.283074420323828235e-06,6.725316052325069904e-05,1.639170363349248704e-18,1.615056807722409118e-18,3.937554628056019745e-14,3.651258850823069224e-08,1.431382372629741440e-07
9.508049865014980839e-14,1.428556891588295685e-01,4.210029894147204743e-11,2.343813587657450626e-09,1.293269487368867951e-19,1.800043639461202572e-22,4.019324478278518686e-14,1.018487455439753830e-05,1.302043539652686377e-08,1.869935980621721498e-15,9.924565399574837403e-16,1.002334676304846017e-13
1.971793617272510346e-09,6.154822846651492850e-06,5.823978994380640817e-13,5.002131348019744905e-11,4.643329817866082010e-11,3.111486403027669707e-18,1.037290627372605496e-19,9.999434947967529297e-01,1.346825683867791668e-05,3.037088802670950827e-08,1.931897160691378734e-13,2.211653847257813443e-14
2.707902790888283562e-10,7.029795854093388546e-11,1.691431970492472842e-19,8.755381701893064599e-18,1.564797597053413369e-10,2.148109096741616930e-14,3.960376841296904339e-22,3.474288590155083511e-08,1.000000000000000000e+00,9.920076315950154822e-09,5.263438018765498327e-10,1.435008660293987659e-13
8.902112824671348790e-09,1.569713188741867586e-05,3.153638739039621441e-10,1.479651817737348551e-10,1.304750821873312816e-05,2.276403847645269707e-06,4.504389750081827515e-09,1.477820088524595121e-08,2.864083508029580116e-04,9.995505213737487793e-01,3.359697802807204425e-05,4.283202088117832318e-06
1.874248978239734242e-09,1.127815019029222956e-05,2.097782356713651097e-07,7.555956971216915008e-10,6.475091254287690390e-07,4.851081030210480094e-07,4.551674646791070700e-05,1.064232368896966818e-09,2.891012400141335092e-06,9.980321526527404785e-01,1.834086258895695210e-03,5.137279003974981606e-06
