9.981466531753540039e-01,1.787442620947591123e-04,1.498136725786025636e-06,6.104393105488270521e-05,1.611215702723711729e-05,3.267578676968696527e-06,9.233670425601303577e-05,4.095783151569776237e-05,1.873480214271694422e-04,3.151452290239831200e-07,8.303692447952926159e-05,1.163695269497111440e-04
1.488308663080845640e-01,5.335660751110741368e-02,1.808388366230896660e-01,1.526697846462151884e-02,2.560117767591561441e-02,1.981174929200538518e-02,8.704469858535698878e-02,6.661079624401671298e-03,1.740214614463704004e-03,1.672616687470248817e-02,5.184058818433966154e-02,7.214139295475822944e-02
9.887188934953883290e-05,1.778324535864937456e-03,9.827514290809631348e-01,3.996572340838611126e-04,3.394542363821528852e-05,1.299899304285645485e-04,2.519432746339589357e-04,1.178904640255495906e-04,9.481865708949044347e-05,1.386471831210656092e-05,1.560463220812380314e-03,2.098905621096491814e-03
2.050955517916008830e-04,1.854651692805678624e-03,5.437330007553100586e-01,4.346105158329010010e-01,1.012329943478107452e-03,2.534434606786817312e-04,6.359486724250018597e-04,1.299181836657226086e-03,2.514531603083014488e-03,7.939845818327739835e-05,1.256197807379066944e-03,1.417829422280192375e-03
2.071145027875900269e-01,2.076956729537674309e-02,9.892389178276062012e-02,1.030603498220443726e-01,4.476157575845718384e-02,3.385089039802551270e-01,3.626860911026597023e-03,8.403935469686985016e-03,2.216504886746406555e-02,1.612750068306922913e-02,6.884212139993906021e-03,5.036312621086835861e-03
1.100434642285108566e-02,3.795075030731303537e-03,6.724313716404139996e-04,1.278345938771963120e-03,7.260839641094207764e-02,8.815159201622009277e-01,1.347517129033803940e-03,2.075959782814607024e-04,8.749256958253681660e-04,1.199562466354109347e-04,2.251062775030732155e-03,1.553912763483822346e-03
1.159050618298351765e-03,8.978742467505591851e-02,3.002383280545473099e-03,1.296987989917397499e-03,3.293110989034175873e-03,1.056188568472862244e-01,1.487394869327545166e-01,3.963126800954341888e-03,5.234661512076854706e-03,8.097494719550013542e-04,4.753919690847396851e-02,5.083151534199714661e-02
1.041164807975292206e-02,4.647798486985266209e-02,5.049289017915725708e-02,1.043453440070152283e-01,2.737486176192760468e-02,1.640375554561614990e-01,9.853149205446243286e-02,9.087503701448440552e-02,9.035468101501464844e-02,2.034781873226165771e-02,8.934856392443180084e-03,8.947809226810932159e-03
6.407643202692270279e-03,6.367546093783207906e-02,8.239509910345077515e-02,1.247761491686105728e-02,6.081220228224992752e-03,2.503994386643171310e-03,5.702125839889049530e-03,3.224083185195922852e-01,7.131781429052352905e-02,2.103873528540134430e-02,1.369244139641523361e-02,1.024676859378814697e-02
6.647162954322993755e-04,3.325975786927821303e-04,7.504724781028926373e-04,4.802879411727190018e-04,5.472609191201627254e-04,4.132561443839222193e-04,2.683828934095799923e-04,4.394738934934139252e-03,9.594626426696777344e-01,2.771618589758872986e-02,2.186475321650505066e-03,7.873199647292494774e-04
1.609841734170913696e-01,2.474987919309309600e-02,8.583659678697586060e-02,1.190358921885490417e-01,2.879650145769119263e-02,2.932245433330535889e-01,1.905528455972671509e-02,1.961628720164299011e-02,3.588707745075225830e-02,4.781382530927658081e-02,9.844408370554447174e-03,6.656251382082700729e-03
1.360732316970825195e-01,2.204447319465024230e-02,1.076550856232643127e-01,1.297954618930816650e-01,2.103981375694274902e-02,3.400530517101287842e-01,3.252843394875526428e-02,1.311593595892190933e-02,1.528333220630884171e-02,3.131197392940521240e-02,9.867236949503421783e-03,8.965178392827510834e-03
