9.981466531753540039e-01,9.090624516829848289e-04,8.720713231014087796e-05,1.799281199055258185e-05,1.498136725786025636e-06,6.104393105488270521e-05,1.030306593747809529e-04,1.611215702723711729e-05,3.267578676968696527e-06,2.136167313437908888e-05,9.233670425601303577e-05,3.785575245274230838e-05,7.469935371773317456e-05,4.095783151569776237e-05,1.873480214271694422e-04,3.151452290239831200e-07,8.303692447952926159e-05,1.163695269497111440e-04
6.843307018280029297e-01,1.318450570106506348e-01,3.638933971524238586e-02,8.239455521106719971e-03,2.770158648490905762e-02,1.835147035308182240e-03,6.829703226685523987e-03,1.040655840188264847e-02,2.062466461211442947e-03,4.579951055347919464e-03,6.820385344326496124e-03,2.938565798103809357e-03,3.878431627526879311e-03,3.329398343339562416e-03,1.327313133515417576e-03,9.416446089744567871e-03,2.411112003028392792e-02,3.395833820104598999e-02
2.907815873622894287e-01,2.238918989896774292e-01,1.630742847919464111e-01,5.153290182352066040e-02,7.567842304706573486e-02,1.806455431506037712e-03,6.694261915981769562e-03,8.863553404808044434e-03,2.454443369060754776e-03,1.126253698021173477e-02,1.267720200121402740e-02,5.076650530099868774e-03,4.765462130308151245e-03,3.952495288103818893e-03,2.097154268994927406e-03,2.218561805784702301e-02,5.331064388155937195e-02,5.989445745944976807e-02
3.475220501422882080e-02,8.281953632831573486e-02,1.842575520277023315e-01,1.573985666036605835e-01,3.210663497447967529e-01,4.011238459497690201e-03,6.662852130830287933e-03,4.141573328524827957e-03,1.362581970170140266e-03,1.124418526887893677e-02,1.521874126046895981e-02,7.338679861277341843e-03,4.998255055397748947e-03,2.853122772648930550e-03,1.739800442010164261e-03,2.274721860885620117e-02,6.611842662096023560e-02,7.126916199922561646e-02
9.887188934953883290e-05,7.335530826821923256e-04,3.071061335504055023e-03,7.729463279247283936e-03,9.827514290809631348e-01,3.996572340838611126e-04,3.474665863905102015e-04,3.394542363821528852e-05,1.299899304285645485e-04,1.475506724091246724e-04,2.519432746339589357e-04,2.586337213870137930e-04,1.605430734343826771e-04,1.178904640255495906e-04,9.481865708949044347e-05,1.386471831210656092e-05,1.560463220812380314e-03,2.098905621096491814e-03
2.050955517916008830e-04,3.193977463524788618e-04,1.154049881733953953e-03,6.956281606107950211e-03,5.437330007553100586e-01,4.346105158329010010e-01,3.326065372675657272e-03,1.012329943478107452e-03,2.534434606786817312e-04,1.452873548259958625e-04,6.359486724250018597e-04,5.483935237862169743e-04,5.330863641574978828e-04,1.299181836657226086e-03,2.514531603083014488e-03,7.939845818327739835e-05,1.256197807379066944e-03,1.417829422280192375e-03
3.994501195847988129e-03,3.438464133068919182e-03,5.001731216907501221e-03,1.575636118650436401e-02,6.662402153015136719e-01,8.785460889339447021e-02,1.138220578432083130e-01,2.012538909912109375e-02,1.602749573066830635e-03,3.219813574105501175e-03,2.349324524402618408e-03,4.247339442372322083e-03,6.194951944053173065e-03,2.803519601002335548e-03,1.007716637104749680e-03,5.791025701910257339e-03,2.137207984924316406e-02,3.517817705869674683e-02
2.071145027875900269e-01,6.090347655117511749e-03,3.120629116892814636e-03,3.691836027428507805e-03,9.892389178276062012e-02,1.030603498220443726e-01,1.235202103853225708e-01,4.476157575845718384e-02,3.385089039802551270e-01,5.149246659129858017e-03,3.626860911026597023e-03,1.508531160652637482e-03,2.306170063093304634e-03,8.403935469686985016e-03,2.216504886746406555e-02,1.612750068306922913e-02,6.884212139993906021e-03,5.036312621086835861e-03
1.100434642285108566e-02,7.252735085785388947e-04,4.444449441507458687e-04,3.245528205297887325e-04,6.724313716404139996e-04,1.278345938771963120e-03,1.436603348702192307e-02,7.260839641094207764e-02,8.815159201622009277e-01,9.792449884116649628e-03,1.347517129033803940e-03,4.977975040674209595e-04,4.149730666540563107e-04,2.075959782814607024e-04,8.749256958253681660e-04,1.199562466354109347e-04,2.251062775030732155e-03,1.553912763483822346e-03
1.295854803174734116e-02,1.626962050795555115e-02,1.583326049149036407e-02,1.116049382835626602e-02,3.247627615928649902e-02,2.796388231217861176e-03,3.981176018714904785e-02,1.275921612977981567e-01,1.201754584908485413e-01,2.742934226989746094e-01,7.737107574939727783e-02,1.826675049960613251e-02,6.941837258636951447e-03,2.467806218191981316e-03,1.785558182746171951e-03,3.257717937231063843e-02,9.911693632602691650e-02,1.081053987145423889e-01
