9.665211439132690430e-01,5.442215842776931822e-05,1.851219311356544495e-02,1.589830617376719601e-06,1.561982969633390894e-07,2.119122200383571908e-06,8.713683200767263770e-06,2.186878418797277845e-06,8.278970199171453714e-06,3.678758002934046090e-05,5.601847163916318095e-08,7.939159019088037894e-08,3.939815087505849078e-07,3.581913188099861145e-05,7.387471850961446762e-03,7.428490091115236282e-03
6.236223876476287842e-02,9.267781861126422882e-03,9.281730651855468750e-01,2.851993940566899255e-06,8.012475518626160920e-07,2.673363397320827062e-08,2.322765624285239028e-07,1.510284008965356861e-09,5.448888629189241328e-08,1.352527050357821281e-07,1.182146860401189770e-07,5.002224838790425565e-07,1.066856825104878226e-07,8.291650601677247323e-07,8.862026879796758294e-05,1.026752142934128642e-04
9.112489819526672363e-01,2.978301141411066055e-03,8.544018119573593140e-02,7.467097020708024502e-05,6.316031431197188795e-06,2.077038772085870733e-07,3.076978600802249275e-06,2.543462755966174882e-07,9.847617121749863145e-08,7.959859971151672653e-08,2.790472031222179794e-08,1.115158880793387652e-07,3.449950725098460680e-07,3.689060292799695162e-07,1.130529926740564406e-04,1.339601003564894199e-04
9.962645173072814941e-01,4.287984666007105261e-06,1.564763224450871348e-04,2.192955726059153676e-04,8.335969323525205255e-05,9.131727711064741015e-05,2.482173265889286995e-03,8.814207831164821982e-05,4.785935630025051069e-07,6.815328674747433979e-07,4.696696009887091350e-08,2.220176838818588294e-06,7.611198071799663012e-08,7.629151923538302071e-07,2.645232307258993387e-04,3.416723629925400019e-04
9.621495604515075684e-01,3.255427827753010206e-06,8.879405504558235407e-05,6.203217344591394067e-05,1.167251076549291611e-02,3.357639303430914879e-03,3.320889547467231750e-03,1.667681317485403270e-05,5.273775968817062676e-06,4.437118332134559751e-05,2.596900401385937585e-07,4.427132353157503530e-06,1.977475449166377075e-06,2.023855449806433171e-05,8.905070833861827850e-03,1.034704223275184631e-02
9.968318343162536621e-01,6.799360363629602944e-08,1.022811738948803395e-05,2.019811972786555998e-06,1.517923283245181665e-05,8.722641359781846404e-05,2.661861944943666458e-03,1.469913840992376208e-04,5.082210009277332574e-06,1.784900632628705353e-05,1.163577891816203191e-07,6.252310413401573896e-06,4.677853837620205013e-08,5.040095061303873081e-07,9.850933565758168697e-05,1.162151384050957859e-04
9.754803180694580078e-01,2.382138773100450635e-04,1.427294034510850906e-02,4.405677032082166988e-07,6.481892341980710626e-06,1.558482949803874362e-06,5.009862594306468964e-03,6.848261109553277493e-04,1.725441143207717687e-05,3.365547861903905869e-03,1.817751035559922457e-05,3.165827138218446635e-07,1.123918082157615572e-06,2.865017086151055992e-05,4.759275761898607016e-04,3.983837959822267294e-04
9.982764720916748047e-01,4.012910267192637548e-06,6.216565816430374980e-05,1.264207526219252031e-06,9.009747373056598008e-06,7.517752237617969513e-06,8.369114366360008717e-04,3.979091343353502452e-05,9.383261203765869141e-05,2.622822648845613003e-05,3.134481175948167220e-06,3.680915824588737451e-06,5.598674306384054944e-07,1.435234366908844095e-06,2.875870850402861834e-04,3.465650661382824183e-04
1.874938756227493286e-01,4.884009854322357569e-07,1.290971977141452953e-05,2.513029926376475487e-07,3.641433522716397420e-06,6.811023195041343570e-05,1.026106649078428745e-03,3.386531170690432191e-05,1.268330030143260956e-03,8.072401285171508789e-01,9.271846647607162595e-05,1.492543611675500870e-03,6.945431960048153996e-05,6.846340256743133068e-04,2.306452370248734951e-04,2.822896931320428848e-04
9.846798777580261230e-01,1.118711406888905913e-05,1.403517206199467182e-03,1.040052755030274056e-08,9.445021653675667039e-09,2.167333690294981352e-08,1.247327509190654382e-05,8.879828214958251920e-07,3.183286935382056981e-06,1.253083348274230957e-02,1.282197627006098628e-04,1.255970710190013051e-05,1.694584284450684208e-06,1.825620347517542541e-05,5.757315666414797306e-04,6.215153262019157410e-04
1.410826668143272400e-02,5.387075230345317323e-09,5.986264373092353708e-09,1.042504891302087344e-06,5.988802968204254285e-06,9.047515959537122399e-06,1.788765621313359588e-05,1.109302138502243906e-05,1.808372326195240021e-05,6.314696292974986136e-06,6.480218871729448438e-05,9.857455492019653320e-01,1.062307910615345463e-05,2.257539790662121959e-07,4.866097924605128355e-07,5.749193974224908743e-07
9.988529682159423828e-01,2.684626224436215125e-06,1.073050443665124476e-04,2.362148876500214101e-08,7.141464664073282620e-08,2.749880252395087155e-07,9.851613867795094848e-06,3.699768740261788480e-07,3.766369616187148495e-07,2.178194263251498342e-04,5.822527327836723998e-06,3.085292410105466843e-04,3.652367740869522095e-05,3.004165482707321644e-04,7.951255247462540865e-05,7.740821456536650658e-05
7.864792346954345703e-01,1.330194891124847345e-06,1.827103187679313123e-05,4.476392132346518338e-05,2.397035359535948373e-06,3.705835842993110418e-05,1.693517515377607197e-05,1.582393451826646924e-05,5.815784334117779508e-06,3.456914855632930994e-04,4.022154025733470917e-04,7.574980554636567831e-05,3.558065742254257202e-03,2.065553218126296997e-01,1.185964792966842651e-03,1.255368813872337341e-03
8.974744081497192383e-01,2.370493893977254629e-05,6.912515382282435894e-04,8.353366865776479244e-05,5.178280844120308757e-07,1.279358821193454787e-05,6.391680926753906533e-06,1.115722261602059007e-05,1.781050514182425104e-06,2.870503340091090649e-05,3.916103742085397243e-05,1.057000076798431110e-06,3.433796809986233711e-04,1.254353672266006470e-02,4.236396402120590210e-02,4.637465626001358032e-02
9.979888200759887695e-01,1.844319558585993946e-05,4.215313238091766834e-04,8.746659432290471159e-07,1.081951836567895953e-06,1.380873868583876174e-06,1.032027194014517590e-05,3.989727701991796494e-06,1.493053559897816740e-06,3.897770511684939265e-06,2.971522405914583942e-07,1.130194391407712828e-06,1.995685124711599201e-06,8.219913070206530392e-06,7.348559447564184666e-04,8.016655920073390007e-04
9.981566071510314941e-01,2.017865699599497020e-05,4.686679167207330465e-04,8.308210794893966522e-07,1.416113036611932330e-06,1.377486000819772016e-06,1.226798940479056910e-05,4.448729669093154371e-06,1.681433559497236274e-06,4.815924967260798439e-06,2.910021805746509926e-07,1.319755938311573118e-06,1.869481138783157803e-06,7.010905846982495859e-06,6.292056641541421413e-04,6.880547152832150459e-04
