5.074916481971740723e-01,2.989310398697853088e-02,3.006051294505596161e-02,4.626419022679328918e-02,3.227583318948745728e-02,2.842934429645538330e-02,2.883239276707172394e-02,2.261358499526977539e-02,2.049488946795463562e-02,2.315730974078178406e-02,1.650774478912353516e-02,2.512208372354507446e-02,2.183863893151283264e-02,2.497554384171962738e-02,7.118184864521026611e-02,7.086135447025299072e-02
4.913690686225891113e-01,3.143999725580215454e-02,5.922266095876693726e-02,3.175058215856552124e-02,9.418097324669361115e-03,9.168543852865695953e-03,5.870346352458000183e-02,7.051151245832443237e-03,3.577859373763203621e-03,6.338370032608509064e-03,1.050537335686385632e-03,2.145003061741590500e-03,5.219546146690845490e-03,6.814319174736738205e-03,1.344415843486785889e-01,1.422892063856124878e-01
3.022151589393615723e-01,1.453021764755249023e-01,6.636924296617507935e-02,2.094328403472900391e-02,7.541897706687450409e-03,1.013466995209455490e-02,9.866911172866821289e-02,7.406081072986125946e-03,1.983920577913522720e-03,1.039346028119325638e-02,1.209209905937314034e-03,2.648113295435905457e-03,5.258081015199422836e-03,7.230712566524744034e-03,1.529099047183990479e-01,1.597849428653717041e-01
7.022463679313659668e-01,8.376725949347019196e-03,2.391386404633522034e-02,1.735039800405502319e-02,8.261296898126602173e-02,5.072646960616111755e-02,2.822963148355484009e-02,2.204995416104793549e-02,8.457030169665813446e-03,5.022838246077299118e-03,1.047944091260433197e-02,4.642125684767961502e-03,3.041375661268830299e-03,4.045798443257808685e-03,1.446255575865507126e-02,1.434247102588415146e-02
6.388764977455139160e-01,2.284449758008122444e-03,3.170089563354849815e-03,1.379395723342895508e-01,2.953356131911277771e-02,2.936173044145107269e-02,2.819346077740192413e-02,7.139435410499572754e-02,6.432744674384593964e-03,4.899326246231794357e-03,3.709201468154788017e-03,2.767791505903005600e-03,5.318860989063978195e-03,4.364172928035259247e-03,1.617628708481788635e-02,1.557789742946624756e-02
5.598535537719726562e-01,2.109244931489229202e-03,1.583157572895288467e-03,1.350895781069993973e-02,1.312706172466278076e-01,2.452560141682624817e-02,7.510001212358474731e-02,6.968019157648086548e-02,1.938033476471900940e-02,7.716732099652290344e-03,3.246765816584229469e-03,2.753588603809475899e-03,1.332642976194620132e-02,9.384174831211566925e-03,3.379825502634048462e-02,3.276238590478897095e-02
3.386274576187133789e-01,4.255805537104606628e-02,2.446750923991203308e-02,5.431456491351127625e-03,9.798890911042690277e-03,1.275962144136428833e-01,4.888015240430831909e-02,2.439878322184085846e-02,3.523659706115722656e-02,7.464067637920379639e-02,1.595539390109479427e-03,1.488304324448108673e-02,6.073236837983131409e-02,6.174615025520324707e-02,6.597586721181869507e-02,6.343123316764831543e-02
6.541656255722045898e-01,4.548310302197933197e-03,4.030484706163406372e-03,8.348688483238220215e-03,1.277252286672592163e-02,4.762010648846626282e-02,5.786019936203956604e-02,4.322913289070129395e-02,4.149529710412025452e-02,2.756403014063835144e-02,2.296050824224948883e-02,2.310043200850486755e-02,8.606350980699062347e-03,6.855791434645652771e-03,1.844108477234840393e-02,1.840140670537948608e-02
4.861915111541748047e-01,2.487664576619863510e-03,1.536773750558495522e-03,4.036746453493833542e-03,6.818964146077632904e-03,1.863528043031692505e-02,1.183984242379665375e-02,1.472154259681701660e-01,2.365756034851074219e-02,1.342048048973083496e-01,4.973168950527906418e-03,3.196049481630325317e-02,4.423173516988754272e-02,2.654821239411830902e-02,2.782742306590080261e-02,2.783443033695220947e-02
3.188165724277496338e-01,2.964922692626714706e-03,3.899780567735433578e-03,5.825706757605075836e-03,1.140389684587717056e-02,1.129768043756484985e-02,4.123198613524436951e-02,9.666518867015838623e-02,1.455544382333755493e-01,3.752269968390464783e-02,6.431355141103267670e-03,5.071914941072463989e-02,1.112290173768997192e-01,7.097246497869491577e-02,4.307723417878150940e-02,4.238788783550262451e-02
