삼⋄	0.328549
바⋄	0.399092
는	0.864707
민⋄	0.762090
속⋄	0.622967
적인	0.820577
춤⋄	1.350942
과	1.135493
음악⋄	1.646852
으로	0.816005
그⋄	0.872655
들⋄	0.580820
만의	0.725633
정⋄	0.521213
서⋄	0.462869
적	0.797656
분위기를	2.195724
독특한	1.372501
음악⋄	1.813780
과	1.517324
동⋄	0.655873
작을	1.118134
통해	1.014841
특징⋄	1.253814
을	1.276036
내⋄	0.803356
포⋄	0.701774
하고	0.714697
있습니다	0.776324
.	1.547203
</s>	1.530498
