7.174605131149291992e-01,2.137875705957412720e-01,3.354781493544578552e-02,3.386633179616183043e-04,1.696597028058022261e-04,2.583596156910061836e-03,1.705749426037073135e-03,9.344599675387144089e-04,1.644450589083135128e-03,6.444836035370826721e-04,1.137227402068674564e-03,4.555263556540012360e-03,1.237158081494271755e-03,1.872701977845281363e-04,1.753538846969604492e-03,1.005126745440065861e-03,9.498327854089438915e-04,1.491594593971967697e-04,1.111082965508103371e-03,2.792386221699416637e-04,5.826792912557721138e-04,1.422352972440421581e-03,1.485924731241539121e-04,6.257406785152852535e-04,5.622099270112812519e-04,6.725815474055707455e-04,2.820875670295208693e-04,2.237038715975359082e-04,7.619440439157187939e-04,4.170434083789587021e-03,5.365803837776184082e-03
1.613930761814117432e-01,5.104611515998840332e-01,2.362678050994873047e-01,8.861441165208816528e-03,1.405594870448112488e-03,1.094231731258332729e-03,4.188946448266506195e-03,2.147000050172209740e-03,2.104907471220940351e-04,1.183227403089404106e-03,1.805707346647977829e-03,1.913477550260722637e-03,3.387211123481392860e-03,2.516701584681868553e-03,2.046982990577816963e-03,1.612205523997545242e-03,1.673397782724350691e-04,1.397249434376135468e-04,6.955067510716617107e-05,1.339091919362545013e-03,9.014650131575763226e-04,3.159229643642902374e-03,3.326938604004681110e-04,2.080951671814545989e-04,1.649980084039270878e-03,7.918429328128695488e-04,5.910066887736320496e-03,4.180731484666466713e-04,6.407627835869789124e-03,1.717618294060230255e-02,2.083380147814750671e-02
1.476172506809234619e-01,1.514746546745300293e-01,4.652757346630096436e-01,1.266101002693176270e-01,6.068744696676731110e-04,3.485926659777760506e-03,4.593909543473273516e-04,3.632311010733246803e-03,1.802364946343004704e-03,6.352444645017385483e-03,6.223255186341702938e-04,2.869606483727693558e-03,2.948051551356911659e-03,9.564596693962812424e-04,3.126727824565023184e-04,4.134840797632932663e-03,3.642949042841792107e-03,6.375702214427292347e-04,9.435376268811523914e-04,3.540885169059038162e-03,2.041173283942043781e-04,1.291344407945871353e-03,2.876205602660775185e-03,9.566935710608959198e-03,4.486309364438056946e-03,3.553134738467633724e-04,4.917643964290618896e-04,4.840367008000612259e-03,2.040273696184158325e-02,1.498500630259513855e-02,1.257395371794700623e-02
7.355351001024246216e-03,7.504882756620645523e-03,1.345657408237457275e-01,5.449259281158447266e-01,2.567396759986877441e-01,5.577758420258760452e-04,4.024518420919775963e-04,3.859467105939984322e-04,1.574576890561729670e-04,2.793592575471848249e-04,7.383807562291622162e-03,1.205282635055482388e-03,5.042304401285946369e-04,2.883322071284055710e-03,5.169134819880127907e-04,1.798082375898957253e-03,3.476810525171458721e-05,4.498658527154475451e-04,1.418845640728250146e-04,4.295542603358626366e-04,1.282721175812184811e-03,4.384522908367216587e-04,4.070016439072787762e-05,5.842040991410613060e-05,3.626424877438694239e-04,1.550124841742217541e-03,2.164643723517656326e-03,3.909006481990218163e-04,8.834603941068053246e-04,1.274605747312307358e-02,1.185961160808801651e-02
2.562065201345831156e-04,8.026768337003886700e-04,1.295873895287513733e-03,2.337181121110916138e-01,5.835141539573669434e-01,1.415437757968902588e-01,7.697769906371831894e-03,1.855498296208679676e-03,1.073649254976771772e-04,1.127694384194910526e-03,1.017804956063628197e-03,2.757908776402473450e-03,3.069503873120993376e-04,1.320977113209664822e-03,9.086677455343306065e-04,5.499786930158734322e-04,7.517217891290783882e-04,1.366825890727341175e-03,9.371039050165563822e-05,1.874946756288409233e-03,9.978488087654113770e-04,3.473129763733595610e-04,2.885398920625448227e-03,5.166823393665254116e-04,6.263631512410938740e-04,1.459894119761884212e-03,4.906316171400249004e-04,1.805403619073331356e-03,1.121410401538014412e-03,3.930421080440282822e-03,2.950021531432867050e-03
2.510573249310255051e-04,1.240084384335204959e-04,1.380784669890999794e-03,7.313854992389678955e-03,3.216447532176971436e-01,4.594215750694274902e-01,1.281445920467376709e-01,1.042066840454936028e-03,1.991457771509885788e-03,4.721850273199379444e-04,4.023554502055048943e-04,5.949852056801319122e-04,7.693077786825597286e-04,7.590575260110199451e-04,1.833113958127796650e-03,5.239154398441314697e-02,1.265655038878321648e-03,3.985214978456497192e-03,5.196613725274801254e-03,5.516613600775599480e-04,2.814021427184343338e-04,1.177364843897521496e-03,3.480799787212163210e-04,2.471976913511753082e-03,2.995675895363092422e-04,4.452680295798927546e-04,1.712068624328821898e-04,8.651850512251257896e-04,1.517828670330345631e-03,1.261058263480663300e-03,1.625239267013967037e-03
7.519554928876459599e-04,3.321331678307615221e-05,7.131256279535591602e-05,4.062156658619642258e-04,1.857035909779369831e-03,1.296900063753128052e-01,7.389342188835144043e-01,1.252082586288452148e-01,5.503919237526133657e-05,2.223168667114805430e-05,9.857716941041871905e-05,5.397886852733790874e-04,1.814126335375476629e-05,1.148809133155737072e-05,8.787631668383255601e-05,6.349221803247928619e-05,6.183233927004039288e-05,1.063788204191951081e-05,2.970358764287084341e-05,1.769836489984299988e-05,9.209354175254702568e-05,8.965204469859600067e-04,5.395623156800866127e-05,4.927291593048721552e-05,6.370856863213703036e-05,2.343852247577160597e-05,1.805860374588519335e-04,3.689190998557023704e-05,2.328972004761453718e-05,2.454652276355773211e-04,3.660612564999610186e-04
3.295697038993239403e-03,1.899234834127128124e-03,2.644860651344060898e-03,8.089593029581010342e-04,2.328329253941774368e-03,1.713518798351287842e-02,1.921881437301635742e-01,5.271998643875122070e-01,1.284321397542953491e-01,6.390071939677000046e-03,1.107368269003927708e-03,9.624150115996599197e-04,1.542548299767076969e-03,4.372403782326728106e-04,1.391781726852059364e-03,2.307657152414321899e-03,1.030381303280591965e-03,1.931692124344408512e-03,4.071108996868133545e-04,6.919792294502258301e-02,3.272202797234058380e-03,2.476407971698790789e-04,9.543179767206311226e-04,3.169189207255840302e-03,3.781422041356563568e-03,1.901335781440138817e-03,2.039717510342597961e-03,1.555228256620466709e-03,2.881247084587812424e-03,9.330150671303272247e-03,8.228935301303863525e-03
1.295008405577391386e-04,4.862015339313074946e-05,2.196642162743955851e-05,9.074094850802794099e-05,1.100472727557644248e-04,1.082379458239302039e-04,7.755232509225606918e-04,1.283446103334426880e-01,6.245651245117187500e-01,1.377265900373458862e-01,1.120631769299507141e-02,5.273428905638866127e-05,1.793828778318129480e-05,1.718862913548946381e-04,3.714450576808303595e-04,1.688900869339704514e-03,9.180520428344607353e-04,1.085039111785590649e-04,9.016472101211547852e-02,5.977269756840541959e-05,1.143162080552428961e-04,2.029346942435950041e-04,3.287787694716826081e-05,2.322908767382614315e-05,4.302477464079856873e-05,1.535907213110476732e-04,2.142590819858014584e-04,1.181479674414731562e-04,1.807331427698954940e-04,1.020992989651858807e-03,1.214697840623557568e-03
1.057887333445250988e-03,1.977174542844295502e-03,8.380885235965251923e-03,4.761325544677674770e-04,5.966195021755993366e-04,5.308258812874555588e-03,2.880454761907458305e-03,1.035599783062934875e-02,1.579526960849761963e-01,5.450142621994018555e-01,1.457897126674652100e-01,1.337114837951958179e-03,1.302346121519804001e-03,3.028632490895688534e-04,4.985115374438464642e-04,3.649328602477908134e-03,1.095843967050313950e-02,6.204680539667606354e-03,2.114774833898991346e-04,5.130690522491931915e-03,6.962266052141785622e-04,2.232341794297099113e-03,7.295668125152587891e-03,5.699105560779571533e-02,4.121058620512485504e-03,3.946903743781149387e-04,6.752307526767253876e-04,1.301604788750410080e-03,2.389603294432163239e-03,4.727728664875030518e-03,9.789320640265941620e-03
