3.904745355248451233e-02,6.074025854468345642e-02,1.163673922419548035e-01,1.721738278865814209e-02,1.534366514533758163e-02,2.529918961226940155e-02,1.235127076506614685e-02,7.525846362113952637e-02,2.976355329155921936e-02,1.175726354122161865e-01,3.066877089440822601e-02,1.576916687190532684e-02,7.384330965578556061e-03,4.707810003310441971e-03,3.410866018384695053e-03,5.748885683715343475e-03,1.455554645508527756e-02,2.012084797024726868e-02,1.541771087795495987e-02,1.970920152962207794e-02,3.367004217579960823e-03,1.170135568827390671e-02,4.334197193384170532e-02,2.557827532291412354e-02,2.027568966150283813e-02,9.475270286202430725e-03,1.015868689864873886e-02,1.713657379150390625e-02,2.300352603197097778e-02,9.456042200326919556e-02,9.494686126708984375e-02
2.709635496139526367e-01,2.085515856742858887e-01,1.286347769200801849e-02,4.877666942775249481e-04,1.715590915409848094e-04,2.364554966334253550e-04,9.686481207609176636e-03,1.212692237459123135e-03,8.249523118138313293e-03,1.837058365345001221e-02,2.694150607567280531e-04,9.853942174231633544e-05,1.297155395150184631e-04,8.398001955356448889e-05,7.750817894702777267e-05,2.448857412673532963e-05,4.483428201638162136e-04,9.797437814995646477e-05,1.152306911535561085e-03,5.398196663009002805e-05,3.681019181385636330e-03,2.091863891109824181e-03,2.950963331386446953e-03,4.379064484965056181e-04,1.390807301504537463e-04,3.099158406257629395e-03,7.264380343258380890e-03,4.347775876522064209e-02,1.134142503142356873e-01,1.500570178031921387e-01,1.401566565036773682e-01
5.160201713442802429e-02,3.005848638713359833e-02,1.129266619682312012e-02,8.249478414654731750e-04,1.661154237808659673e-04,2.239906898466870189e-04,3.867767751216888428e-03,1.032451726496219635e-02,7.178267929702997208e-03,1.087093651294708252e-01,4.840234469156712294e-04,2.708680403884500265e-04,2.622931730002164841e-03,5.374851170927286148e-04,4.143283003941178322e-04,7.001435005804523826e-05,2.663104096427559853e-03,1.454521989217028022e-04,5.893270135857164860e-04,7.144109695218503475e-04,7.679532282054424286e-04,6.547849625349044800e-04,2.020784188061952591e-03,3.500021412037312984e-04,2.072988136205822229e-04,7.700264686718583107e-04,2.383450977504253387e-03,2.853655815124511719e-02,1.103020384907722473e-01,3.208726942539215088e-01,3.003742396831512451e-01
1.399687398225069046e-02,1.053328365087509155e-01,8.068952709436416626e-03,1.892636532829783391e-06,6.639630214522185270e-07,4.763636297866469249e-06,2.935058728326112032e-04,1.287918770685791969e-03,8.282255381345748901e-03,2.237792871892452240e-02,2.540767018217593431e-04,1.335379638476297259e-04,1.248928310815244913e-04,8.876350875652860850e-06,2.015631480389856733e-06,1.206395950248406734e-06,4.978275392204523087e-04,1.621041737962514162e-04,1.692481804639101028e-03,9.304670384153723717e-04,7.333959802053868771e-04,1.432500197552144527e-03,2.801254857331514359e-03,5.939992261119186878e-04,1.009024563245475292e-03,5.588512867689132690e-03,2.284963056445121765e-02,1.534883975982666016e-01,2.602295279502868652e-01,1.879474967718124390e-01,1.998711377382278442e-01
1.111897826194763184e-02,4.549977183341979980e-02,6.845263298600912094e-03,2.177362694055773318e-05,1.543782491353340447e-05,5.414658517111092806e-05,9.682306088507175446e-03,4.567294381558895111e-03,7.558027654886245728e-02,1.732809841632843018e-02,6.134670547908172011e-05,1.157830956799443811e-05,7.525603450631024316e-06,1.211092239827848971e-05,9.995566870202310383e-06,4.322617314755916595e-06,1.019600313156843185e-03,1.860151533037424088e-04,1.046581752598285675e-02,4.388522065710276365e-04,2.511913888156414032e-03,4.452966153621673584e-03,1.505104242824018002e-03,3.239753190428018570e-03,3.596478141844272614e-03,1.464799419045448303e-02,9.581052511930465698e-02,2.960894405841827393e-01,2.682469189167022705e-01,6.249860301613807678e-02,6.446982920169830322e-02
3.757987543940544128e-02,7.699500024318695068e-02,1.113637723028659821e-02,1.522821403341367841e-04,1.832750567700713873e-04,3.223726816941052675e-04,1.939536631107330322e-02,2.797393826767802238e-03,2.109890431165695190e-02,1.447544805705547333e-02,3.452006203588098288e-04,6.197413313202559948e-05,1.313937682425603271e-04,1.159850071417167783e-04,8.463773701805621386e-05,4.256029569660313427e-05,6.383253727108240128e-03,1.729737967252731323e-03,5.668742582201957703e-03,2.714346919674426317e-04,4.857846070080995560e-03,4.134336952120065689e-03,2.140980912372469902e-03,1.195772667415440083e-03,1.345832599326968193e-03,7.688456773757934570e-02,1.552898436784744263e-01,2.484877109527587891e-01,1.808167845010757446e-01,6.414587795734405518e-02,6.172922253608703613e-02
2.033198624849319458e-01,1.557505968958139420e-02,1.010629720985889435e-02,1.550009567290544510e-02,3.744586603716015816e-03,1.138498634099960327e-02,1.225016713142395020e-01,4.521369934082031250e-02,1.640712842345237732e-02,1.140168085694313049e-01,1.093920553103089333e-03,3.322891716379672289e-04,1.525677798781543970e-04,4.748881474370136857e-05,3.903180549968965352e-05,7.317029667319729924e-05,7.687332108616828918e-04,8.784150122664868832e-04,8.853020262904465199e-04,5.017358926124870777e-04,5.268075037747621536e-04,2.324847271665930748e-03,4.068064969033002853e-03,7.380246534012258053e-04,5.996762774884700775e-04,9.417938999831676483e-03,2.156523987650871277e-02,4.019046947360038757e-02,5.692639574408531189e-02,1.591664850711822510e-01,1.419330835342407227e-01
3.169004619121551514e-02,3.283635899424552917e-02,4.771770164370536804e-02,2.129390835762023926e-02,1.221785135567188263e-02,1.862677372992038727e-02,3.250480443239212036e-02,5.153678357601165771e-02,2.485080249607563019e-02,1.268633455038070679e-02,2.044004359049722552e-04,1.397253217874094844e-04,1.744783512549474835e-04,6.936795398360118270e-05,4.016378807136788964e-05,1.687836811470333487e-05,4.745296610053628683e-04,2.073088398901745677e-04,2.571099030319601297e-04,3.350352926645427942e-04,4.404321662150323391e-04,8.859381196089088917e-04,1.641735783778131008e-03,8.697757730260491371e-04,6.754223140887916088e-04,7.137195672839879990e-03,2.192971110343933105e-02,3.543924540281295776e-02,1.007764264941215515e-01,2.762871682643890381e-01,2.660366296768188477e-01
2.900304272770881653e-02,1.972430758178234100e-02,1.456020283512771130e-03,5.842143669724464417e-03,2.727321349084377289e-03,3.221873659640550613e-03,2.739342153072357178e-01,3.085340186953544617e-02,1.060364246368408203e-01,6.027110386639833450e-03,3.798628458753228188e-04,2.254430437460541725e-04,1.712182565825060010e-04,1.037866531987674534e-04,4.221094786771573126e-05,3.771738920477218926e-05,1.239491044543683529e-03,1.283724443055689335e-03,6.447506137192249298e-03,1.009042491205036640e-03,3.554216772317886353e-02,2.131771668791770935e-02,1.420502085238695145e-03,2.519229659810662270e-03,9.016749099828302860e-04,5.769470706582069397e-02,9.520696848630905151e-02,6.430394947528839111e-02,1.092608496546745300e-01,6.303933262825012207e-02,5.902694538235664368e-02
2.030852250754833221e-02,3.355749323964118958e-02,3.416563570499420166e-02,3.746771812438964844e-02,6.285075098276138306e-02,4.030674323439598083e-02,1.315006148070096970e-02,1.287921518087387085e-02,5.888350307941436768e-03,1.606085919775068760e-03,4.824538773391395807e-04,8.540158742107450962e-04,1.194769400171935558e-03,2.444302117510233074e-05,1.650380727369338274e-05,2.041233346972148865e-05,1.137733110226690769e-03,1.175761688500642776e-03,3.268968139309436083e-04,3.234461182728409767e-04,2.236433560028672218e-03,1.701670465990900993e-03,2.751996507868170738e-03,5.835752235725522041e-04,1.203952822834253311e-03,7.501631043851375580e-03,4.335024207830429077e-02,8.394672721624374390e-02,1.461847126483917236e-01,2.213882207870483398e-01,2.214139103889465332e-01
