1.114385724067687988e-01,7.221154123544692993e-02,3.154929620879037139e-02,4.557480663061141968e-02,4.716606810688972473e-02,3.264262154698371887e-02,5.062878504395484924e-02,5.568351969122886658e-02,6.293402612209320068e-02,7.448247820138931274e-02,6.329985707998275757e-02,8.154074847698211670e-02,8.155187964439392090e-02
8.090229630470275879e-01,1.340362280607223511e-01,3.398660104721784592e-03,6.465150509029626846e-03,4.649715032428503036e-03,9.500940795987844467e-04,7.356960326433181763e-03,5.537630990147590637e-03,5.803722306154668331e-04,2.030081377597525716e-04,1.382396294502541423e-04,3.618943970650434494e-03,3.650135593488812447e-03
7.421892966542925629e-01,6.125701849149274222e-03,1.365668821845432944e-02,2.720113095295216294e-03,1.397618874242263255e-02,3.851341934932861477e-04,1.152872456503765963e-01,5.739612305270773776e-03,2.240247408735740464e-05,3.226897871562479253e-04,4.198385671770665795e-03,6.568282859266868536e-03,6.868157818514321160e-03
4.411907792091369629e-01,2.502940893173217773e-01,4.081206687338375522e-02,1.035851240158081055e-02,8.459906093776226044e-03,6.682451348751783371e-04,1.351733226329088211e-03,7.285894826054573059e-04,3.559441029210574925e-05,7.622932025697082281e-05,1.261520992557052523e-06,5.929251783527433872e-04,5.576537805609405041e-04
7.590538263320922852e-01,1.280509233474731445e-01,2.023243575032601053e-03,7.284243404865264893e-02,1.751485839486122131e-02,2.891386684495955706e-04,1.246281783096492290e-03,2.316045342013239861e-03,2.688858658075332642e-03,1.097842978197149932e-04,1.223379285875125788e-06,8.603777969256043434e-04,8.635327103547751904e-04
8.535304069519042969e-01,1.732048951089382172e-02,5.048809538753370497e-03,6.461958866566419601e-03,4.389585461467504501e-03,3.314218297600746155e-02,4.611207544803619385e-02,2.930562710389494896e-03,2.927476089098490775e-05,1.482855532231042162e-05,3.132154915874707513e-06,3.623142256401479244e-04,3.614735032897442579e-04
8.750076293945312500e-01,6.975803058594465256e-03,1.126291772379772738e-05,2.621508901938796043e-04,2.783011412248015404e-03,1.193340122699737549e-02,9.908792376518249512e-02,6.661834777332842350e-04,5.347710102796554565e-04,1.107557109207846224e-04,5.152161611476913095e-05,1.271512825042009354e-03,1.236484618857502937e-03
4.861657321453094482e-01,1.503832172602415085e-03,3.145635157956609002e-02,2.089750580489635468e-02,8.442212827503681183e-03,2.385808341205120087e-02,8.238126337528228760e-02,8.238206058740615845e-02,5.284218117594718933e-03,2.355054719373583794e-03,4.356679506599903107e-03,3.076384030282497406e-02,3.141511604189872742e-02
1.126826256513595581e-01,1.326928962953388691e-03,5.768805804629144676e-03,1.540785451652482152e-04,1.230911724269390106e-02,6.679482175968587399e-04,2.430438399314880371e-01,5.669649839401245117e-01,7.272077258676290512e-03,1.141173578798770905e-02,2.181845949962735176e-03,8.077585371211171150e-04,7.954008178785443306e-04
5.362206101417541504e-01,2.273680438520386815e-04,1.513933705557844560e-02,1.336563309450866655e-05,6.411311915144324303e-04,2.955626987386494875e-04,2.170149795711040497e-02,2.620592117309570312e-01,2.790111489593982697e-02,3.839262202382087708e-02,4.398171789944171906e-03,1.118306070566177368e-03,1.055648783221840858e-03
2.701112441718578339e-02,6.130379915703088045e-06,1.240500319064657140e-03,7.591075245727552101e-06,2.533804217819124460e-05,2.703707832552026957e-05,5.945957382209599018e-04,7.517950143665075302e-03,9.381387382745742798e-02,6.605409979820251465e-01,1.903071105480194092e-01,5.922784563153982162e-03,5.541937891393899918e-03
4.207574725151062012e-01,8.546106517314910889e-03,2.488492821742381306e-03,1.213759183883666992e-03,2.767994999885559082e-03,2.483989344909787178e-03,1.070875208824872971e-02,9.678825736045837402e-02,6.020968407392501831e-02,2.535256743431091309e-01,8.153399080038070679e-02,2.279141172766685486e-02,2.125343680381774902e-02
4.186119437217712402e-01,8.639122359454631805e-03,2.395617064654028718e-03,1.295485184527933598e-03,2.913099480792880058e-03,2.580709056928753853e-03,1.054558809846639633e-02,8.708991110324859619e-02,5.923749133944511414e-02,2.606055736541748047e-01,8.469130098819732666e-02,2.431384474039077759e-02,2.270662970840930939e-02
