1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.555703401565551758e-01,1.524220344776949787e-03,4.887015173153486103e-03,2.096173716381599661e-05,8.983539973996812478e-04,7.340213733186828904e-05,6.731713074259459972e-05,1.436803468095604330e-04,7.288132815119752195e-05,4.116035124752670527e-04,1.222815859364345670e-03,2.896222576964646578e-04,1.942808012245222926e-05,4.801017930731177330e-04,2.836712636053562164e-02,0.000000000000000000e+00
8.887215256690979004e-01,2.183095086365938187e-03,1.025459989905357361e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.898047447204589844e-01,4.565427425404777750e-04,7.499796804040670395e-03,8.693111012689769268e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.264608323574066162e-01,3.515320877340855077e-04,1.303050667047500610e-02,4.799083835678175092e-03,1.434664451517164707e-02,3.735262667760252953e-03,2.081985818222165108e-03,1.230056863278150558e-02,7.492389529943466187e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.805524826049804688e-01,2.149360843759495765e-04,2.487512864172458649e-02,1.265127328224480152e-03,1.416529417037963867e-01,9.141708724200725555e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.627793908119201660e-01,6.077478246879763901e-05,5.962119437754154205e-03,7.788378279656171799e-04,3.161022439599037170e-02,2.336877137422561646e-01,3.332830220460891724e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.559174537658691406e-01,1.649934820306953043e-04,8.857942186295986176e-03,4.088951274752616882e-03,4.071359708905220032e-02,9.760575369000434875e-03,1.454101596027612686e-02,2.474684081971645355e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.528003931045532227e-01,1.047348005158710293e-04,2.138550858944654465e-03,2.957149990834295750e-04,1.035940740257501602e-02,5.828788038343191147e-03,1.031774282455444336e-02,6.836206652224063873e-03,6.448254571296274662e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.044359087944030762e-01,1.601873955223709345e-04,1.617321860976517200e-03,2.597773855086416006e-04,6.150314770638942719e-02,1.109283789992332458e-02,2.174054458737373352e-02,9.975951164960861206e-03,2.898682374507188797e-03,2.433184906840324402e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.737116158008575439e-01,1.210229005664587021e-03,2.219195943325757980e-03,4.428517422638833523e-04,3.262848663143813610e-02,2.057101111859083176e-03,1.133137615397572517e-03,3.325695637613534927e-03,2.603474305942654610e-03,5.408409237861633301e-01,3.568134037777781487e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.853164553642272949e-01,1.634113891668675933e-04,2.951598435174673796e-04,1.406023329764138907e-05,3.521332517266273499e-03,1.102765090763568878e-03,2.938440302386879921e-04,4.913603770546615124e-04,4.213226930005475879e-05,3.624302800744771957e-03,2.755811146926134825e-04,8.479563985019922256e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.558622837066650391e-01,8.135593234328553081e-04,4.970529116690158844e-04,6.947310612304136157e-05,3.489042108412832022e-03,1.432811841368675232e-03,2.179112925659865141e-04,5.489203613251447678e-04,3.496026329230517149e-05,7.067551487125456333e-04,4.427105188369750977e-03,2.321437560021877289e-02,2.756079891696572304e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.306942880153656006e-01,5.268549502943642437e-04,3.156737657263875008e-03,3.821334394160658121e-04,4.456707357894629240e-02,1.593223249074071646e-03,2.402398677077144384e-04,2.899806364439427853e-03,1.437940285541117191e-03,3.766212472692131996e-02,4.018054285552352667e-03,5.351923173293471336e-04,5.609711050055921078e-03,7.890135981142520905e-03,4.748637787997722626e-03,0.000000000000000000e+00
9.214161634445190430e-01,7.594770286232233047e-04,7.853870047256350517e-04,2.293707366334274411e-04,4.116176511161029339e-03,1.132047618739306927e-03,1.230993657372891903e-03,2.407503779977560043e-03,1.167932525277137756e-03,1.248742919415235519e-02,1.360287657007575035e-03,4.213343781884759665e-04,4.000068176537752151e-03,1.047364901751279831e-02,2.114393003284931183e-02,0.000000000000000000e+00
9.742376208305358887e-01,5.443640056910226122e-04,7.234755903482437134e-04,1.604139688424766064e-04,2.099260746035724878e-03,2.803718962240964174e-04,1.503587700426578522e-04,4.857745952904224396e-04,2.308265393367037177e-04,1.879440038464963436e-03,2.814008039422333241e-04,6.049495641491375864e-05,3.083282208535820246e-04,5.498620448634028435e-03,3.464596578851342201e-03,3.635919711086899042e-04
