1.594809931702911854e-03,6.807847796608257340e-08,1.777961353761308612e-05,8.157568487376920530e-08,3.787400146393338218e-06,1.745747454151569400e-06,8.087939136203203816e-07,7.478030852325900923e-07,2.913033131335396320e-05,2.793069370454759337e-06,3.058059883187524974e-05,5.197148304432630539e-03,9.930137991905212402e-01
1.000000000000000000e+00,5.849878914609973890e-10,1.670091659006615146e-09,4.783107268602526825e-22,3.888428358241605631e-16,4.240068296468280096e-09,4.186614501800779709e-15,2.920522845914139132e-14,1.238061031472170725e-08,2.269409660193844047e-10,2.284949810469390913e-14,9.310822512292871167e-13,6.389547745067059026e-12
1.219775087164956596e-06,1.444617110752979827e-01,6.081696755180676650e-02,4.573667583690111384e-06,1.428538409120412300e-01,6.982308812203186089e-07,1.428511207926849991e-01,1.440967030608410471e-01,8.216841693315023607e-06,3.094713844639172673e-07,2.156200853067970657e-07,2.539448481537405758e-06,8.590139243581978793e-08
4.031601791376795732e-18,9.406703301201935088e-27,1.428529517014027195e-01,4.827830252907006070e-06,2.458138078509364277e-05,1.467717326576442872e-24,1.527397785834206143e-22,1.200932322337200375e-11,2.274199818874255048e-16,5.927017095460910471e-17,8.275912250090989978e-17,5.268094120658428636e-12,2.078943094063756547e-11
1.106137554764338760e-18,5.172725815137413955e-27,1.063809579557074830e-09,1.000000000000000000e+00,1.352220468930909192e-08,5.587712070443322331e-22,4.657111661528434131e-29,6.118070277759247290e-19,2.317079972444409386e-14,2.324491010454050042e-17,1.166241233770432847e-22,1.865168667436337482e-16,1.395737714112083895e-16
2.965855061543010152e-10,1.368574090859775438e-11,1.428436381476317074e-01,7.646059708565549820e-18,1.177807185115398170e-09,9.435780521016567945e-05,7.164673831994150532e-08,3.701209654423131371e-22,3.090701305996645942e-11,1.467136190314022315e-09,3.429163420234915272e-14,5.750038032520388143e-13,9.261308083277630665e-13
4.035836335264386676e-12,4.188292074269739373e-11,5.152883537931233847e-09,1.805094449596777199e-25,1.171798171935201391e-21,9.999998807907104492e-01,3.782477264735462086e-08,1.162362220411456253e-17,1.253175451644284724e-16,8.454879049483998710e-13,1.514535296221614091e-13,2.342381354798663690e-14,3.862733084391054396e-16
5.993293535067056865e-12,1.385698637269578565e-14,1.428378152399443490e-01,1.635517389007607337e-17,6.236257844690565842e-24,2.104982719164025240e-13,7.356224159593693912e-06,1.277241535717621446e-04,2.965369910903852686e-18,3.091553004626366846e-18,1.553740046778689932e-13,4.315416646250014310e-08,1.402586207177591859e-07
1.788278830572309630e-10,1.085068992122406595e-12,1.428564785167570905e-01,5.126691085544088367e-11,1.962865203708474837e-09,7.708648639807104367e-19,6.914644270607275283e-22,1.214528559103852934e-13,4.644639830075902864e-06,4.644715190238457581e-08,3.300048409315753037e-15,4.754009685914439842e-15,2.587253057195065820e-13
2.814849187071644110e-10,1.515289449471879379e-09,1.723043290433130185e-05,3.338341972650149536e-12,1.385358078254128600e-10,8.951494545605953590e-10,7.492016344631637135e-18,9.607171351259851123e-19,9.998586177825927734e-01,2.074919575534295291e-05,3.603479470370984927e-08,9.096627531096634911e-13,1.288754530610197735e-13
4.480116277960632942e-11,2.057779944705795394e-12,4.194117048467712517e-11,1.228480876083381765e-18,2.631150851765221439e-17,6.696884713441875192e-10,6.390426518032912839e-15,6.606071671872596610e-22,5.509395251124260540e-08,9.999998807907104492e-01,2.768427975752274506e-08,8.745152380029708183e-10,2.580550519364760431e-13
1.351944831640139455e-07,2.898634665626786955e-10,4.483767405390788376e-06,3.793708125421346722e-10,8.000361484405971169e-11,3.538962346283369698e-06,5.009641768083383795e-07,2.541347354778622503e-09,9.368842590617987298e-09,8.435148629359900951e-05,9.998605251312255859e-01,1.696160325082018971e-05,2.563013367762323469e-06
1.869511106633581221e-05,1.725676684882770928e-10,3.343669652988712215e-06,2.455755350183608243e-07,4.762256700097111661e-10,1.152873423393430130e-07,1.862464102941885358e-07,2.466728983563371003e-05,7.676775881648723043e-10,1.226577523993910290e-06,9.991158843040466309e-01,8.134529343806207180e-04,2.053505795629462227e-06
