4.329669475555419922e-01,2.731248177587985992e-02,4.694222658872604370e-02,4.472452402114868164e-02,4.744194913655519485e-03,2.181696007028222084e-03,5.223116371780633926e-03,9.902278892695903778e-03,2.463014237582683563e-02,1.710187084972858429e-02,1.334342956542968750e-01,1.011720974929630756e-03,5.379680660553276539e-04,2.984251128509640694e-03,6.263463292270898819e-04,3.291077155154198408e-04,4.584261623676866293e-04,1.859563216567039490e-02,2.502405317500233650e-03,1.814319635741412640e-03,3.157570725306868553e-03,1.412014244124293327e-03,3.153980476781725883e-03,8.828780613839626312e-03,3.096113912761211395e-03,3.098509507253766060e-03,6.369198672473430634e-03,7.541865110397338867e-03,3.032736666500568390e-02,5.535026639699935913e-02,5.039783194661140442e-02,4.924265667796134949e-02
8.261883258819580078e-01,2.591275610029697418e-02,9.083972871303558350e-02,1.255213934928178787e-02,1.172445947304368019e-03,9.599387994967401028e-04,1.750526484102010727e-03,1.091309357434511185e-02,5.757688079029321671e-03,4.564503207802772522e-03,1.244635414332151413e-02,1.683446462266147137e-04,7.180841203080490232e-05,2.874854835681617260e-04,8.561439608456566930e-05,6.610980926780030131e-05,5.494154902407899499e-05,1.762984669767320156e-03,4.625563087756745517e-05,4.122023819945752621e-04,1.168304443126544356e-04,9.512715041637420654e-05,2.133189991582185030e-04,9.671604493632912636e-04,9.063938341569155455e-05,6.303094414761289954e-05,2.666380896698683500e-04,1.011905042105354369e-04,4.656623350456357002e-04,8.499266696162521839e-04,3.809635818470269442e-04,3.762635169550776482e-04
9.664556384086608887e-02,1.363191567361354828e-02,2.390571124851703644e-02,2.775550819933414459e-03,5.658487323671579361e-03,3.390820696949958801e-03,1.030402630567550659e-02,3.977034613490104675e-02,3.556482866406440735e-02,5.705123394727706909e-02,5.149387717247009277e-01,1.528628752566874027e-03,1.175660174340009689e-03,6.577244028449058533e-03,1.555589144118130207e-03,1.051077735610306263e-03,8.049659663811326027e-04,5.967543646693229675e-02,8.790432475507259369e-04,1.722733490169048309e-03,2.014776924625039101e-03,1.318764290772378445e-03,2.271239412948489189e-03,1.971666514873504639e-02,2.992363180965185165e-03,4.249207209795713425e-03,3.791915718466043472e-03,1.003361493349075317e-02,2.178804017603397369e-02,2.790470421314239502e-02,1.277023553848266602e-02,1.254089642316102982e-02
8.911284804344177246e-02,1.334596518427133560e-02,3.079448454082012177e-02,1.134459860622882843e-02,1.926272548735141754e-02,1.461147516965866089e-02,2.870139107108116150e-02,9.477193653583526611e-02,9.374812990427017212e-02,7.756093144416809082e-02,2.975818514823913574e-01,2.772404579445719719e-03,1.734041259624063969e-03,1.073141302913427353e-02,2.236019354313611984e-03,2.408535685390233994e-03,1.367943943478167057e-03,9.004584699869155884e-02,1.974015962332487106e-03,1.917845336720347404e-03,2.084308303892612457e-03,1.401548855938017368e-03,6.114230956882238388e-03,1.497264020144939423e-02,8.305130526423454285e-03,8.276361972093582153e-03,6.211250554770231247e-03,9.940205141901969910e-03,1.166064385324716568e-02,1.850274764001369476e-02,1.342171896249055862e-02,1.308479160070419312e-02
3.123215138912200928e-01,2.251896448433399200e-02,2.996267005801200867e-02,1.524399593472480774e-02,4.548882693052291870e-02,3.094385191798210144e-02,5.618990585207939148e-02,7.194270193576812744e-02,1.141589209437370300e-01,3.595464304089546204e-02,1.239321306347846985e-01,3.814664203673601151e-03,2.974102506414055824e-03,1.974494569003582001e-02,2.142951125279068947e-03,1.190549344755709171e-03,1.249754335731267929e-03,1.035238709300756454e-02,5.186503753066062927e-03,1.647843164391815662e-03,4.060892853885889053e-03,1.851066714152693748e-03,5.463952198624610901e-03,1.873013377189636230e-02,5.326869431883096695e-03,5.275692790746688843e-03,8.148252032697200775e-03,9.326558560132980347e-03,5.504007916897535324e-03,6.142844446003437042e-03,1.168141886591911316e-02,1.152647007256746292e-02
4.128941893577575684e-01,2.987925149500370026e-02,3.066654875874519348e-02,1.083752512931823730e-02,1.590628735721111298e-02,3.603807464241981506e-02,8.581404387950897217e-02,1.420142799615859985e-01,1.331046074628829956e-01,4.194231331348419189e-02,1.421391125768423080e-02,5.220529274083673954e-04,3.107190423179417849e-04,6.903895991854369640e-04,6.940868915989995003e-04,2.470779872965067625e-04,2.815242623910307884e-04,6.063560023903846741e-03,1.309340586885809898e-03,6.336752325296401978e-03,4.333083517849445343e-03,1.065599033609032631e-03,4.391224123537540436e-03,1.028058212250471115e-02,8.598214481025934219e-04,1.153538469225168228e-03,1.337225548923015594e-03,7.296092808246612549e-04,9.138241875916719437e-04,8.523730793967843056e-04,2.177637768909335136e-03,2.138970885425806046e-03
2.410684078931808472e-01,2.041860949248075485e-03,4.041022621095180511e-03,2.278846455737948418e-03,5.032926425337791443e-02,4.473266750574111938e-02,3.564064204692840576e-02,2.043125927448272705e-01,1.906443536281585693e-01,1.744574159383773804e-01,6.707245018333196640e-03,2.616801357362419367e-04,1.223650906467810273e-04,1.373801351292058825e-04,5.032576154917478561e-04,3.174763114657253027e-04,1.941384107340127230e-04,1.422994956374168396e-02,7.543538813479244709e-04,9.149178862571716309e-03,6.181968376040458679e-03,1.825970015488564968e-03,2.069828333333134651e-03,1.678327098488807678e-03,3.312287444714456797e-04,4.040523490402847528e-04,3.762247506529092789e-04,3.523712803144007921e-04,1.057052868418395519e-03,1.660784357227385044e-03,1.079454785212874413e-03,1.058640889823436737e-03
2.343471497297286987e-01,2.801876515150070190e-03,8.359762839972972870e-03,3.980171866714954376e-03,1.766938343644142151e-02,2.322158962488174438e-02,3.245956823229789734e-02,8.471956849098205566e-02,1.235289424657821655e-01,2.157003432512283325e-01,5.496860295534133911e-02,1.177398674190044403e-02,5.699683446437120438e-03,1.495322119444608688e-02,3.735183505341410637e-03,2.445868682116270065e-03,1.856088521890342236e-03,3.412369638681411743e-02,2.348828827962279320e-03,2.935069147497415543e-03,5.288817919790744781e-03,1.128925383090972900e-02,1.063165161758661270e-02,1.238995697349309921e-02,5.484474357217550278e-03,5.229470320045948029e-03,6.079719401895999908e-03,5.407174583524465561e-03,1.446020416915416718e-02,2.106221020221710205e-02,1.055556721985340118e-02,1.049294415861368179e-02
1.420641243457794189e-01,3.837351221591234207e-03,9.903414174914360046e-03,2.385720843449234962e-03,2.522887848317623138e-02,2.357674017548561096e-02,2.086639031767845154e-02,4.432914033532142639e-02,4.830244556069374084e-02,5.796624347567558289e-02,3.221870586276054382e-02,2.167609892785549164e-02,1.482297573238611221e-02,3.495691344141960144e-02,8.180420845746994019e-03,3.969895653426647186e-03,2.845223993062973022e-03,9.029493480920791626e-02,1.417341921478509903e-02,6.759605370461940765e-03,1.713595539331436157e-02,2.381168119609355927e-02,1.281927898526191711e-02,1.089470237493515015e-01,1.878358423709869385e-02,2.443234808743000031e-02,3.585843369364738464e-02,3.872582316398620605e-02,3.636130690574645996e-02,3.698495775461196899e-02,1.867067255079746246e-02,1.911031454801559448e-02
1.009173914790153503e-01,4.866677336394786835e-03,8.138931356370449066e-03,2.497872337698936462e-03,6.167991552501916885e-03,5.364496726542711258e-03,5.186253227293491364e-03,1.450683083385229111e-02,1.179630588740110397e-02,2.466479130089282990e-02,2.874549292027950287e-02,1.786445826292037964e-02,7.948275655508041382e-03,7.358767092227935791e-02,1.982830092310905457e-02,1.391528826206922531e-02,1.053391583263874054e-02,3.309392631053924561e-01,1.046757958829402924e-02,3.058124566450715065e-03,3.047506790608167648e-03,6.567614618688821793e-03,6.960139609873294830e-03,1.062855347990989685e-01,3.479678183794021606e-02,3.194439411163330078e-02,1.920697093009948730e-02,1.839768700301647186e-02,2.553520910441875458e-02,2.301154471933841705e-02,1.156442239880561829e-02,1.168628130108118057e-02
