<s>	13.879146
Sam⋄	0.264416
ba	0.435725
is	0.493560
a	0.584829
folk	0.370529
dance	0.370542
and	0.373963
music	0.310067
that	0.377454
features	0.555314
their	0.416130
own	0.341496
emotional	0.282949
atmosphere	0.253577
through	0.455467
unique	0.323090
music	0.290128
and	0.250858
movement	0.161268
.	0.209494
