5.611563920974731445e-01,1.120934039354324341e-01,4.630113393068313599e-02,2.762584388256072998e-02,1.649884134531021118e-02,8.952921256422996521e-03,7.482631132006645203e-03,8.401999250054359436e-03,1.031360868364572525e-02,1.017102133482694626e-02,4.250502586364746094e-02,9.047696366906166077e-03,6.133848801255226135e-03,6.781031377613544464e-03,1.811961992643773556e-03,1.442461973056197166e-03,2.013792283833026886e-03,4.957147873938083649e-03,6.432183086872100830e-03,3.920826129615306854e-03,3.687178716063499451e-03,3.430211916565895081e-03,3.878855844959616661e-03,1.029517594724893570e-02,6.521973293274641037e-03,4.950069356709718704e-03,3.987337928265333176e-03,3.464289009571075439e-03,6.442672573029994965e-03,1.375889219343662262e-02,2.277468889951705933e-02,2.276492118835449219e-02
5.979219675064086914e-01,1.305839270353317261e-01,1.724238395690917969e-01,3.623724728822708130e-02,3.178650280460715294e-03,2.395021962001919746e-03,1.629528938792645931e-03,2.638313919305801392e-03,2.666849177330732346e-03,2.995220478624105453e-03,5.642593838274478912e-03,9.211170254275202751e-04,7.066996186040341854e-04,1.687118201516568661e-03,6.169944535940885544e-04,4.810006357729434967e-04,3.975032013840973377e-04,1.164888497442007065e-03,1.257184660062193871e-03,8.809419814497232437e-04,9.425058960914611816e-04,9.969918755814433098e-04,1.371047343127429485e-03,1.179335522465407848e-03,1.080293091945350170e-03,1.104497117921710014e-03,1.124007743783295155e-03,1.447766553610563278e-03,2.025529276579618454e-03,3.814998082816600800e-03,9.164356626570224762e-03,9.322148747742176056e-03
3.984253406524658203e-01,1.066520996391773224e-02,1.025268286466598511e-01,6.047601252794265747e-02,1.466263644397258759e-02,7.024088408797979355e-03,1.039030309766530991e-02,1.890013366937637329e-02,1.325747370719909668e-02,1.390125043690204620e-02,6.129373237490653992e-02,2.061309292912483215e-03,1.806314336135983467e-03,8.447606116533279419e-03,1.879157382063567638e-03,1.590662170201539993e-03,9.531087125651538372e-04,7.521435618400573730e-03,3.372830105945467949e-03,2.846242394298315048e-03,1.163582317531108856e-03,9.058850118890404701e-04,1.562884775921702385e-03,6.492891814559698105e-03,1.449706964194774628e-02,1.186380349099636078e-02,4.900051280856132507e-02,3.361501917243003845e-02,3.414405137300491333e-02,3.557403385639190674e-02,3.476563096046447754e-02,3.441298753023147583e-02
4.768251180648803711e-01,1.398226432502269745e-02,1.294195931404829025e-02,3.639487922191619873e-02,5.731382593512535095e-02,3.247686475515365601e-02,1.396958716213703156e-02,2.776883915066719055e-02,2.118019387125968933e-02,2.255185320973396301e-02,7.226482033729553223e-02,4.180314950644969940e-03,2.541549736633896828e-03,7.890377193689346313e-03,2.717802766710519791e-03,1.692373072728514671e-03,9.909393265843391418e-04,9.229151532053947449e-03,5.602873861789703369e-03,2.988324267789721489e-03,1.786023611202836037e-03,1.269923872314393520e-03,2.059905789792537689e-03,8.230447769165039062e-03,1.822960004210472107e-02,1.033261418342590332e-02,1.172739453613758087e-02,1.171980332583189011e-02,1.591399312019348145e-02,3.281532227993011475e-02,3.036720864474773407e-02,3.004386648535728455e-02
5.067309141159057617e-01,1.637959480285644531e-02,1.677796244621276855e-02,1.063977740705013275e-02,8.124446868896484375e-02,4.617121815681457520e-02,2.333172410726547241e-02,3.451806679368019104e-02,2.215213328599929810e-02,1.925815269351005554e-02,5.679980665445327759e-02,3.440075553953647614e-03,2.572109457105398178e-03,7.878458127379417419e-03,2.980208024382591248e-03,1.830692403018474579e-03,1.226420863531529903e-03,8.228221908211708069e-03,1.293250452727079391e-02,3.685775678604841232e-03,1.905856421217322350e-03,2.160214353352785110e-03,2.605858258903026581e-03,8.577734231948852539e-03,2.191870659589767456e-02,1.108657103031873703e-02,9.120979346334934235e-03,7.572478614747524261e-03,1.009212806820869446e-02,1.436890661716461182e-02,1.595194637775421143e-02,1.586036756634712219e-02
5.533144474029541016e-01,6.825438700616359711e-03,6.408616434782743454e-03,1.928652869537472725e-03,5.650421604514122009e-02,3.328213840723037720e-02,3.959480673074722290e-02,1.442808359861373901e-01,5.781951546669006348e-02,2.095236256718635559e-02,1.040027756243944168e-02,4.826381918974220753e-04,3.069120284635573626e-04,1.522496808320283890e-03,4.163369070738554001e-03,3.186716698110103607e-03,3.129674820229411125e-03,1.339847873896360397e-02,1.905095996335148811e-03,4.964906256645917892e-03,2.414963440969586372e-03,1.876285299658775330e-03,2.612518146634101868e-03,3.558518132194876671e-03,3.550860797986388206e-03,2.252008533105254173e-03,1.928242272697389126e-03,1.239693723618984222e-03,1.374333398416638374e-03,2.712212968617677689e-03,6.093147676438093185e-03,6.015676539391279221e-03
5.761215090751647949e-01,2.203306183218955994e-03,1.081296056509017944e-02,4.531578160822391510e-03,5.357994697988033295e-03,7.020709104835987091e-03,7.008673623204231262e-03,1.134356483817100525e-01,1.256713867187500000e-01,5.121713504195213318e-02,2.469259314239025116e-02,1.031547668389976025e-03,5.781523068435490131e-04,1.148279057815670967e-03,1.071734353899955750e-03,8.695131400600075722e-04,1.042839488945901394e-03,4.767479375004768372e-03,1.787972985766828060e-03,2.424103207886219025e-03,2.358501311391592026e-03,3.053384367376565933e-03,2.558485604822635651e-03,4.926336929202079773e-03,3.750170115381479263e-03,2.442935481667518616e-03,2.656372729688882828e-03,2.440890064463019371e-03,4.354729782789945602e-03,7.186722010374069214e-03,1.079625077545642853e-02,1.068012695759534836e-02
5.637497305870056152e-01,6.734501570463180542e-03,6.124694831669330597e-03,3.588403575122356415e-03,6.519884802401065826e-03,5.858850665390491486e-03,6.925090681761503220e-03,1.645438373088836670e-02,7.872827351093292236e-02,1.545808464288711548e-01,2.982320263981819153e-02,3.549483604729175568e-03,1.904733013361692429e-03,4.702061880379915237e-03,6.281112786382436752e-03,3.488112241029739380e-03,2.514348132535815239e-03,1.497585885226726532e-02,2.085558138787746429e-03,1.767781330272555351e-03,4.496373236179351807e-03,7.355792447924613953e-03,4.355655983090400696e-03,5.676077213138341904e-03,4.761890973895788193e-03,3.112835576757788658e-03,3.947682213038206100e-03,3.494607284665107727e-03,5.329060368239879608e-03,9.408712387084960938e-03,1.390637643635272980e-02,1.379806827753782272e-02
4.418540000915527344e-01,5.215370096266269684e-03,7.796739228069782257e-03,4.761234857141971588e-03,1.051326002925634384e-02,6.608473137021064758e-03,7.903102785348892212e-03,1.867561414837837219e-02,1.070739887654781342e-02,9.757791459560394287e-02,8.500041067600250244e-02,4.139507189393043518e-03,3.078065579757094383e-03,6.766307633370161057e-03,4.671737551689147949e-03,3.019270021468400955e-03,1.907598110847175121e-03,2.670983225107192993e-02,4.740715958178043365e-03,4.462751559913158417e-03,2.469573635607957840e-03,5.175006575882434845e-03,6.540542002767324448e-03,2.077525109052658081e-02,2.100373804569244385e-02,1.703918725252151489e-02,3.465101122856140137e-02,2.908718399703502655e-02,3.304093331098556519e-02,3.015318140387535095e-02,2.192954346537590027e-02,2.202554419636726379e-02
4.525092542171478271e-01,5.587119609117507935e-03,4.676591139286756516e-03,5.170694552361965179e-03,4.403874278068542480e-03,2.157719573006033897e-03,2.773753134533762932e-03,4.576570820063352585e-03,5.551281850785017014e-03,1.304896455258131027e-02,4.545477777719497681e-02,8.850599639117717743e-03,5.364961922168731689e-03,1.474582031369209290e-02,4.977367352694272995e-03,3.265957348048686981e-03,2.791623119264841080e-03,3.334482386708259583e-02,1.148509420454502106e-02,4.390200600028038025e-03,3.109164303168654442e-03,3.591647138819098473e-03,3.722711931914091110e-03,2.420989051461219788e-02,3.031107410788536072e-02,2.437708899378776550e-02,5.935401841998100281e-02,5.799240991473197937e-02,5.612468719482421875e-02,4.207459092140197754e-02,2.999841421842575073e-02,3.000724874436855316e-02
