3.628394007682800293e-01,1.582528203725814819e-01,6.659949570894241333e-02,4.980868101119995117e-02,4.471834003925323486e-02,3.145946562290191650e-02,9.392423555254936218e-03,9.600802324712276459e-03,2.002734690904617310e-02,2.517823502421379089e-02,4.408971592783927917e-02,3.465976566076278687e-02,1.331526786088943481e-02,9.498888626694679260e-03,7.911048829555511475e-03,1.214194204658269882e-02,4.977747425436973572e-02,5.072892457246780396e-02
2.181496620178222656e-01,1.683519780635833740e-01,2.077568024396896362e-01,1.274909228086471558e-01,6.958812475204467773e-02,2.306151948869228363e-02,6.598506122827529907e-03,1.606471464037895203e-02,1.209540665149688721e-02,1.871419325470924377e-02,8.499333634972572327e-03,1.069664862006902695e-02,9.571808390319347382e-03,6.446252577006816864e-03,9.375508874654769897e-03,1.673182472586631775e-02,3.524138778448104858e-02,3.556548804044723511e-02
1.450956016778945923e-01,2.060869187116622925e-01,1.678121685981750488e-01,1.607930958271026611e-01,7.997144013643264771e-02,2.774394676089286804e-02,9.461882524192333221e-03,5.369299557060003281e-03,1.352812349796295166e-02,1.801701635122299194e-02,1.387524604797363281e-02,5.696236155927181244e-03,5.308542400598526001e-03,7.448087446391582489e-03,1.014971733093261719e-02,1.782765798270702362e-02,5.305490642786026001e-02,5.276012420654296875e-02
4.633497819304466248e-02,6.611057370901107788e-02,1.828353404998779297e-01,2.379436790943145752e-01,2.083992809057235718e-01,7.751594483852386475e-02,1.407659426331520081e-02,8.408173918724060059e-03,2.538256160914897919e-02,2.762740850448608398e-02,1.810736767947673798e-02,1.186391338706016541e-02,1.219869684427976608e-02,7.013087626546621323e-03,8.272660896182060242e-03,7.530813571065664291e-03,1.996331661939620972e-02,2.041563205420970917e-02
4.909969121217727661e-02,4.708435386419296265e-02,1.221918687224388123e-01,2.353139370679855347e-01,1.868281215429306030e-01,1.741538494825363159e-01,8.125970140099525452e-03,6.401005666702985764e-03,3.331012278795242310e-02,3.574302792549133301e-02,2.513817511498928070e-02,1.219345908612012863e-02,8.917564526200294495e-03,6.874588783830404282e-03,7.011787500232458115e-03,7.586994674056768417e-03,1.682214252650737762e-02,1.720340177416801453e-02
3.865357488393783569e-02,3.325498476624488831e-02,4.453722760081291199e-02,6.274025142192840576e-02,2.493891716003417969e-01,2.102381438016891479e-01,7.617174834012985229e-02,2.552448026835918427e-02,5.297916755080223083e-02,5.863969027996063232e-02,6.098939105868339539e-02,9.486238472163677216e-03,5.766913294792175293e-03,9.518254548311233521e-03,1.087130140513181686e-02,1.053799968212842941e-02,2.063710801303386688e-02,2.006440237164497375e-02
4.076233506202697754e-02,5.009391345083713531e-03,6.275320425629615784e-03,2.314165979623794556e-02,2.402666024863719940e-02,1.398556679487228394e-01,1.816615462303161621e-01,2.161874026060104370e-01,1.225567981600761414e-01,5.515679717063903809e-02,4.377888888120651245e-02,4.200398549437522888e-02,3.605730831623077393e-02,8.019330911338329315e-03,1.158444490283727646e-02,7.353116758167743683e-03,1.800815761089324951e-02,1.856121420860290527e-02
3.739562630653381348e-02,4.993504844605922699e-03,7.422558963298797607e-03,1.668773405253887177e-02,2.066878974437713623e-02,1.042950674891471863e-01,2.682880759239196777e-01,1.517991721630096436e-01,1.429070532321929932e-01,6.992711126804351807e-02,5.116171389818191528e-02,3.399468585848808289e-02,2.052339911460876465e-02,6.363680120557546616e-03,8.157012984156608582e-03,6.905153393745422363e-03,2.399166487157344818e-02,2.451803907752037048e-02
2.298733219504356384e-02,4.835499916225671768e-03,4.391456022858619690e-03,1.707159727811813354e-02,2.081562206149101257e-02,4.699718207120895386e-02,4.533882439136505127e-02,1.421936601400375366e-01,2.448558211326599121e-01,2.019720673561096191e-01,1.123117953538894653e-01,2.120922505855560303e-02,2.245696261525154114e-02,9.795181453227996826e-03,1.036328449845314026e-02,1.217487081885337830e-02,3.007441759109497070e-02,3.015522286295890808e-02
2.334902994334697723e-02,6.295592989772558212e-03,6.302050314843654633e-03,1.485164836049079895e-02,2.487966232001781464e-02,6.416618824005126953e-02,1.375265046954154968e-02,6.826370954513549805e-02,2.444361150264739990e-01,1.719051599502563477e-01,2.214822471141815186e-01,1.877168938517570496e-02,2.191331982612609863e-02,1.282953098416328430e-02,1.436147652566432953e-02,1.498933508992195129e-02,2.870878390967845917e-02,2.874182723462581635e-02
3.556158021092414856e-02,5.007399711757898331e-03,9.094095788896083832e-03,1.426753215491771698e-02,1.819100417196750641e-02,2.734982967376708984e-02,1.181456726044416428e-02,2.088728360831737518e-02,7.304557412862777710e-02,1.602682471275329590e-01,2.443400621414184570e-01,1.186140105128288269e-01,3.810225427150726318e-02,5.097773671150207520e-02,3.709009289741516113e-02,3.272112458944320679e-02,5.070319026708602905e-02,5.196443200111389160e-02
2.198274061083793640e-02,4.561909940093755722e-03,3.115335479378700256e-03,8.917012251913547516e-03,5.854808725416660309e-03,1.280778273940086365e-02,1.898288726806640625e-02,1.465604826807975769e-02,2.283988520503044128e-02,2.193384990096092224e-02,1.821340769529342651e-01,3.324435353279113770e-01,1.640306413173675537e-01,5.137650296092033386e-02,2.861332148313522339e-02,2.422789111733436584e-02,4.055423662066459656e-02,4.096755385398864746e-02
1.880699954926967621e-02,3.260529600083827972e-03,1.954185310751199722e-03,5.596598144620656967e-03,6.162504665553569794e-03,4.229520447552204132e-03,4.837177693843841553e-02,1.989541202783584595e-02,1.376786828041076660e-02,2.041943743824958801e-02,6.697656214237213135e-02,2.152381539344787598e-01,2.429704368114471436e-01,1.765353530645370483e-01,6.037075072526931763e-02,3.165189921855926514e-02,3.179322928190231323e-02,3.199881687760353088e-02
9.660854004323482513e-03,3.443783149123191833e-03,8.591446094214916229e-03,1.410814374685287476e-02,1.260398328304290771e-02,1.176189631223678589e-02,6.078228354454040527e-03,4.998643882572650909e-03,8.742669597268104553e-03,1.598901115357875824e-02,8.596383780241012573e-02,6.001962348818778992e-02,1.632795929908752441e-01,2.207984328269958496e-01,1.851277798414230347e-01,6.856852769851684570e-02,6.039167940616607666e-02,5.987187847495079041e-02
1.517362706363201141e-02,4.146179649978876114e-03,8.722625672817230225e-03,9.410759434103965759e-03,1.248844154179096222e-02,8.655133657157421112e-03,7.613344117999076843e-03,4.270942416042089462e-03,9.865866973996162415e-03,1.074683200567960739e-02,4.574242234230041504e-02,4.100969433784484863e-02,1.030305624008178711e-01,2.225445955991744995e-01,1.740099787712097168e-01,1.419486552476882935e-01,9.050329774618148804e-02,9.011709690093994141e-02
1.368302665650844574e-02,1.139862090349197388e-02,8.931363001465797424e-03,6.251018494367599487e-03,5.833364091813564301e-03,7.665462791919708252e-03,4.181119613349437714e-03,4.323461093008518219e-03,1.338797342032194138e-02,1.365902088582515717e-02,5.154848843812942505e-02,1.935151964426040649e-02,3.731968626379966736e-02,1.357172131538391113e-01,1.833265125751495361e-01,1.766419261693954468e-01,1.656483113765716553e-01,1.411319375038146973e-01
2.901799231767654419e-02,2.424120903015136719e-02,1.827046647667884827e-02,2.114477567374706268e-02,1.884280517697334290e-02,1.353930123150348663e-02,8.253077045083045959e-03,1.050764508545398712e-02,3.118187934160232544e-02,2.069939300417900085e-02,7.214559614658355713e-02,2.876982651650905609e-02,4.294722527265548706e-02,9.097012132406234741e-02,8.039820939302444458e-02,1.555248498916625977e-01,1.600040644407272339e-01,1.735415905714035034e-01
2.936554327607154846e-02,2.427813783288002014e-02,1.829775050282478333e-02,2.095044404268264771e-02,1.908677630126476288e-02,1.394786592572927475e-02,8.453955873847007751e-03,1.071071904152631760e-02,3.129365295171737671e-02,2.064919099211692810e-02,7.409176230430603027e-02,2.913821302354335785e-02,4.365680739283561707e-02,9.004326909780502319e-02,7.889090478420257568e-02,1.546624153852462769e-01,1.624609678983688354e-01,1.700216531753540039e-01
