9.914246387779712677e-03,1.485377317294478416e-03,3.024082107003778219e-04,7.690064609050750732e-03,1.745612174272537231e-02,8.764850497245788574e-01,3.126196330413222313e-03,1.151130418293178082e-03,2.281408756971359253e-02,3.450181568041443825e-03,9.430571459233760834e-03,2.569795958697795868e-02,9.536269120872020721e-03,9.289537556469440460e-03,4.355116107035428286e-04,1.735307159833610058e-03
2.751912921667098999e-03,7.153398822993040085e-03,1.061346195638179779e-02,1.360967569053173065e-02,1.264708861708641052e-02,7.067383527755737305e-01,6.489299237728118896e-02,1.430379226803779602e-02,1.536132302135229111e-02,7.989682257175445557e-03,1.388121116906404495e-02,3.486735222395509481e-04,1.809835666790604591e-03,5.336073786020278931e-02,9.643441066145896912e-03,6.489445269107818604e-02
8.981999009847640991e-02,5.144977942109107971e-02,1.871709711849689484e-02,2.972290292382240295e-02,2.427446693181991577e-01,2.863419353961944580e-01,4.926981031894683838e-02,3.058274649083614349e-02,2.093549072742462158e-02,7.116501033306121826e-02,3.802499920129776001e-02,4.382071550935506821e-03,1.112457830458879471e-03,1.434681750833988190e-02,2.933694608509540558e-02,2.204725146293640137e-02
1.203801203519105911e-02,1.478345785290002823e-02,2.834386005997657776e-02,3.918480873107910156e-02,8.730402588844299316e-02,4.744398593902587891e-01,7.600848376750946045e-02,3.374903276562690735e-02,1.035689339041709900e-01,2.184256538748741150e-02,1.887128688395023346e-02,4.390008747577667236e-03,2.738672075793147087e-03,1.918922737240791321e-02,1.630696095526218414e-02,4.724077880382537842e-02
1.558554649818688631e-04,2.936376586148981005e-05,4.327943897806107998e-04,1.229829154908657074e-03,9.458419866859912872e-03,1.153722777962684631e-02,4.638019017875194550e-03,9.790665656328201294e-02,2.624319866299629211e-02,1.198296621441841125e-01,6.904531717300415039e-01,2.369217574596405029e-03,9.046894410857930779e-05,8.172810077667236328e-03,8.956499397754669189e-03,1.849674619734287262e-02
3.125005969195626676e-05,9.908080392051488161e-05,1.012519351206719875e-04,3.336510562803596258e-04,2.675287891179323196e-03,9.648309787735342979e-04,1.219337864313274622e-04,1.362141687422990799e-03,2.093080664053559303e-03,2.793625753838568926e-04,6.781898555345833302e-04,1.214071642607450485e-02,1.843967437744140625e-01,6.797098517417907715e-01,2.358504571020603180e-02,9.142760932445526123e-02
1.755784731358289719e-03,1.080814935266971588e-02,1.246405183337628841e-03,1.055347151122987270e-03,6.717582698911428452e-03,9.042849391698837280e-02,1.295946445316076279e-02,2.507152557373046875e-01,8.604008704423904419e-02,1.586751639842987061e-02,1.673089526593685150e-02,2.796713262796401978e-02,5.431191995739936829e-03,2.137590944766998291e-01,1.408861428499221802e-01,1.176314502954483032e-01
1.279720664024353027e-02,5.418966524302959442e-03,3.137191757559776306e-02,4.230630584061145782e-03,1.087228283286094666e-01,3.943092748522758484e-02,1.381208933889865875e-02,2.118331938982009888e-01,3.210726380348205566e-02,4.410890117287635803e-02,1.537225991487503052e-01,1.081507727503776550e-01,3.304829588159918785e-04,1.786500960588455200e-01,3.588612750172615051e-02,1.942588761448860168e-02
8.888364536687731743e-04,6.067398353479802608e-04,4.895878955721855164e-04,9.701114031486213207e-04,7.790651917457580566e-02,3.525084853172302246e-01,7.532366085797548294e-03,1.180369928479194641e-01,2.590658329427242279e-02,6.683109793812036514e-03,5.752911046147346497e-02,1.758247762918472290e-01,4.456872586160898209e-03,1.636652499437332153e-01,4.397661890834569931e-03,2.597012091428041458e-03
1.310772204305976629e-04,1.769846312527079135e-05,3.349805483594536781e-04,5.665874414262361825e-05,6.950347684323787689e-03,8.787416154518723488e-04,1.162601838586851954e-04,1.205294765532016754e-02,1.197009347379207611e-03,8.110064864158630371e-01,1.626904010772705078e-01,1.163862645626068115e-03,1.299291034229099751e-04,9.092686814256012440e-04,1.229264540597796440e-03,1.135127269662916660e-03
7.588406151626259089e-05,7.317919425986474380e-06,3.313738125143572688e-05,3.883452154695987701e-05,3.490683389827609062e-03,3.638124908320605755e-04,3.013311106769833714e-05,2.402628539130091667e-03,1.357890287181362510e-04,9.694933295249938965e-01,2.350411191582679749e-02,7.154637569328770041e-05,3.671165541163645685e-05,1.563944970257580280e-04,1.152191398432478309e-04,4.446861930773593485e-05
2.156427508452907205e-04,1.809534803032875061e-02,1.421575085259974003e-03,1.693984679877758026e-02,1.914857141673564911e-02,8.589389920234680176e-02,2.956490218639373779e-02,9.404513053596019745e-03,2.765125222504138947e-02,2.473968081176280975e-02,1.138766333460807800e-01,2.627801001071929932e-01,1.441970169544219971e-01,1.389134824275970459e-01,5.579401180148124695e-02,5.136356130242347717e-02
5.167025141417980194e-03,6.456312257796525955e-04,4.143686383031308651e-04,2.583013614639639854e-03,1.313192863017320633e-02,6.304881069809198380e-03,2.856370620429515839e-02,1.074548624455928802e-02,1.141792908310890198e-02,3.853653967380523682e-01,2.567304074764251709e-01,1.720475964248180389e-02,2.113525941967964172e-02,4.533215612173080444e-02,9.423388540744781494e-02,1.010240912437438965e-01
1.963022165000438690e-02,1.209692331030964851e-03,6.693577743135392666e-04,1.863715704530477524e-03,8.047075010836124420e-03,3.315138444304466248e-02,2.126252651214599609e-02,6.447364576160907745e-03,1.495919283479452133e-02,9.634418413043022156e-03,2.392813563346862793e-02,3.006188198924064636e-03,2.487068809568881989e-02,7.636986672878265381e-02,1.776153296232223511e-01,5.773348808288574219e-01
7.775046862661838531e-03,7.710043806582689285e-03,1.099554356187582016e-03,1.627965131774544716e-03,9.043069439940154552e-04,9.883703896775841713e-04,7.550448179244995117e-02,4.654980264604091644e-03,1.301901042461395264e-02,2.087935991585254669e-02,2.937884442508220673e-02,1.758414669893682003e-03,1.380038796924054623e-03,1.506941951811313629e-02,3.929305374622344971e-01,4.253195524215698242e-01
7.823453284800052643e-03,3.301309421658515930e-02,8.821026422083377838e-04,7.683120202273130417e-03,2.049052854999899864e-03,9.609050117433071136e-03,1.899198889732360840e-01,3.058030735701322556e-03,2.451466955244541168e-02,4.336629807949066162e-02,1.080024167895317078e-01,5.550260189920663834e-03,4.346524178981781006e-02,6.237251311540603638e-02,2.075257003307342529e-01,2.511651217937469482e-01
