4.100523889064788818e-01,1.858103461563587189e-02,2.059045061469078064e-02,6.976463831961154938e-03,4.751515109091997147e-03,6.298642139881849289e-03,2.211063355207443237e-02,1.166911609470844269e-02,7.046137470752000809e-03,8.539143018424510956e-03,1.626041904091835022e-02,1.796063594520092010e-02,7.698522415012121201e-03,1.701065339148044586e-02,1.532842498272657394e-02,1.690378412604331970e-02,1.522859558463096619e-02,9.509824216365814209e-03,6.550187617540359497e-02,3.019817769527435303e-01
1.250803023576736450e-01,7.495366930961608887e-01,1.250462234020233154e-01,2.059223697870038450e-05,2.249603312520775944e-06,8.767990220803767443e-05,2.573965321062132716e-05,1.186998451885301620e-05,2.882287481043022126e-05,1.162826379186299164e-06,9.138979066847241484e-07,1.473764314141590148e-05,4.982817699783481658e-06,3.000097422045655549e-05,1.542571590107399970e-05,9.464270988246425986e-06,5.546224201680161059e-06,1.745369991112966090e-05,2.650766691658645868e-05,3.357456080266274512e-05
1.489303773269057274e-03,1.268419176340103149e-01,6.213487386703491211e-01,1.466965675354003906e-01,2.923721913248300552e-04,9.222031621902715415e-06,1.150035241153091192e-04,9.954450069926679134e-05,2.893868950195610523e-04,7.067729893606156111e-05,2.424986305413767695e-04,3.184139204677194357e-04,2.644716914801392704e-05,3.197351543349213898e-05,8.171913941623643041e-05,1.641217677388340235e-04,1.000432223081588745e-01,8.102251740638166666e-05,9.746117866598069668e-04,7.832472911104559898e-04
8.844705298542976379e-04,8.283842355012893677e-03,3.563126921653747559e-01,4.569596648216247559e-01,1.296979486942291260e-01,1.064032432623207569e-03,7.970882579684257507e-04,3.910142986569553614e-04,6.263766437768936157e-03,1.750739524140954018e-03,1.112926518544554710e-03,6.410527043044567108e-03,2.677393495105206966e-04,2.522181603126227856e-04,7.930405437946319580e-03,8.019129163585603237e-04,1.527022686786949635e-03,3.838250646367669106e-03,3.744204761460423470e-03,1.170955970883369446e-02
7.482634484767913818e-02,1.720865443348884583e-02,6.606104224920272827e-02,2.462598085403442383e-01,4.419851005077362061e-01,1.310318112373352051e-01,3.304730169475078583e-03,8.846964919939637184e-04,1.182827982120215893e-03,1.098983106203377247e-03,9.493888937868177891e-04,1.587393810041248798e-03,1.426349510438740253e-03,9.778176899999380112e-04,4.687930922955274582e-04,6.805313169024884701e-04,1.212708419188857079e-03,4.849680233746767044e-03,2.695251023396849632e-03,1.308064907789230347e-03
1.518108365416992456e-05,9.725566997076384723e-06,1.331198745901929215e-05,5.513012638402869925e-06,1.250889450311660767e-01,7.493415474891662598e-01,1.254388540983200073e-01,2.135897193511482328e-05,1.237873493664665148e-05,1.310388881847757148e-07,5.732510999223450199e-07,5.118728836350783240e-07,1.091781723516760394e-05,1.065096512320451438e-05,4.157737123478000285e-07,1.184727238978666719e-06,1.369768597214715555e-06,1.796340370674442966e-06,9.776024853636045009e-06,1.585307836649008095e-05
2.770285645965486765e-04,1.743792563502211124e-05,9.609001426724717021e-05,2.255108847748488188e-04,2.818316221237182617e-03,1.256958246231079102e-01,7.398194074630737305e-01,1.257745325565338135e-01,5.018215961172245443e-05,8.580095891375094652e-05,3.512216062517836690e-05,1.157704900833778083e-05,2.872417553589912131e-06,4.398031160235404968e-03,1.568632433190941811e-05,4.895879465038888156e-05,3.267947613494470716e-05,1.069140707841143012e-04,2.567781484685838223e-04,2.312186261406168342e-04
6.511891842819750309e-04,5.902193370275199413e-04,5.593912792392075062e-04,7.742389570921659470e-04,3.733175399247556925e-04,2.684926730580627918e-04,2.478338330984115601e-01,5.343893766403198242e-01,1.924003362655639648e-01,1.204143511131405830e-03,4.617786500602960587e-03,1.212284900248050690e-02,1.019275980070233345e-03,1.142104083555750549e-04,1.293592504225671291e-04,1.219538040459156036e-03,6.525755161419510841e-04,3.091872204095125198e-04,2.680198522284626961e-04,5.026480066590011120e-04
1.874915137887001038e-02,1.338067115284502506e-03,2.076094737276434898e-03,3.850971697829663754e-04,4.418255703058093786e-04,1.176992878317832947e-01,1.923334971070289612e-02,1.778654307126998901e-01,4.934397935867309570e-01,1.447501778602600098e-01,2.829563803970813751e-03,2.012407639995217323e-04,1.609462779015302658e-04,9.594840230420231819e-04,1.518457196652889252e-03,2.641581930220127106e-03,1.863402547314763069e-03,9.887894848361611366e-04,6.005705799907445908e-03,6.852577906101942062e-03
3.249592555221170187e-04,2.641285391291603446e-05,1.943677343660965562e-04,8.219975825340952724e-06,1.251248158951057121e-05,7.834442658349871635e-05,1.020966956275515258e-04,5.580268043559044600e-05,1.270810216665267944e-01,7.422189116477966309e-01,1.282158493995666504e-01,8.663172047818079591e-05,2.684187202248722315e-04,6.081763785914517939e-06,1.007776972983265296e-05,1.164737695944495499e-04,6.782664568163454533e-04,7.363603799603879452e-05,2.180193987442180514e-04,2.239724854007363319e-04
2.091857750201597810e-04,7.502626976929605007e-04,3.189669514540582895e-04,1.992661564145237207e-04,9.309916058555245399e-04,8.546728640794754028e-03,9.124507778324186802e-05,4.623007844202220440e-04,2.121316501870751381e-04,1.252583265304565430e-01,6.390094757080078125e-01,1.943706423044204712e-01,2.157794311642646790e-02,1.263894955627620220e-03,2.257281594211235642e-04,4.320952575653791428e-03,2.625002525746822357e-04,8.062843699008226395e-05,5.626232014037668705e-04,1.346181961707770824e-03
