7.599736452102661133e-01,3.978706430643796921e-03,5.285848264715501364e-03,2.206718735396862030e-02,1.537162344902753830e-02,4.822944477200508118e-02,1.961714215576648712e-02,5.519563332200050354e-03,1.195060275495052338e-02,1.097114942967891693e-02,9.685810655355453491e-03,2.776805311441421509e-02,2.786615118384361267e-02
7.221809029579162598e-01,1.720904372632503510e-02,1.146240446853750809e-02,1.251454800367355347e-01,3.673456376418471336e-03,1.414946932345628738e-02,1.085647498257458210e-03,2.910188923124223948e-04,1.139902960858307779e-04,1.721512235235422850e-04,4.955799784511327744e-03,1.549997460097074509e-02,1.528615690767765045e-02
3.354002343756811721e-01,1.364588989157969658e-05,6.540934442315973762e-03,2.516615723226485746e-01,7.131123640907129947e-03,1.691621164791285992e-01,2.082237314815366721e-03,1.616923572853141144e-01,1.340651616036276673e-02,7.055151841736265715e-03,4.596426010331404813e-03,1.022694848610886413e-03,9.893827872084720414e-04
3.838431537151336670e-01,1.620539478608407080e-05,4.387655072995195354e-04,1.609605737030506134e-02,5.805401206016540527e-01,8.106291294097900391e-03,1.926539815030992031e-03,7.052939508866984397e-06,7.694141095271334052e-05,4.905418027192354202e-04,7.558441720902919769e-04,2.509640064090490341e-03,2.560234395787119865e-03
9.104144573211669922e-01,4.060683295392664149e-06,1.419985854259461419e-04,3.845586616080254316e-04,2.101923804730176926e-03,8.813665248453617096e-03,1.384952571243047714e-02,1.788378176570404321e-05,1.077100401744246483e-03,4.057521000504493713e-03,3.587493905797600746e-03,2.769887447357177734e-02,2.699897065758705139e-02
9.769206047058105469e-01,4.326626367401331663e-06,2.527267479633467620e-05,2.701119456105516292e-06,3.580537624657154083e-03,3.128083772026002407e-04,1.751137152314186096e-02,6.506696536234812811e-06,8.478315976390149444e-06,2.712999048526398838e-05,1.007306127576157451e-05,7.196541409939527512e-04,7.190296310000121593e-04
7.391839027404785156e-01,8.566937140130903572e-06,2.089838317572554824e-02,1.767351641319692135e-03,1.514391333330422640e-04,4.502233862876892090e-02,2.869435586035251617e-02,1.321783522143959999e-03,7.543620187789201736e-03,1.368529920000582933e-04,8.973117473942693323e-06,1.434970274567604065e-02,1.552231796085834503e-02
5.279091000556945801e-02,3.759517494472675025e-05,1.611381328465150966e-03,5.190170486457645893e-04,8.754212467465549707e-05,2.022352069616317749e-03,3.106002113781869411e-04,2.404244849458336830e-03,1.645330712199211121e-02,3.888370702043175697e-03,2.182044275104999542e-02,4.696601927280426025e-01,4.187257289886474609e-01
6.050075292587280273e-01,2.801983646349981427e-05,2.355278032187665466e-05,1.982426969334483147e-03,1.885820738971233368e-02,4.078522790223360062e-03,3.373072104295715690e-05,1.801219914341345429e-04,3.902012715116143227e-03,2.756870090961456299e-01,4.304116964340209961e-02,2.397502772510051727e-02,2.306143194437026978e-02
4.978154897689819336e-01,8.762216020841151476e-05,5.095376374291455833e-05,3.746663779020309448e-02,2.236326411366462708e-02,2.808816032484173775e-03,1.482094958191737533e-04,1.039819617290049791e-04,2.831767778843641281e-04,1.284048240631818771e-02,1.995096951723098755e-01,1.153625622391700745e-01,1.108533814549446106e-01
9.469034075736999512e-01,1.276786206290125847e-04,5.633975713083470930e-05,2.310670446604490280e-03,2.331809140741825104e-03,1.299307914450764656e-03,1.593031047377735376e-04,2.640939201228320599e-04,5.486591253429651260e-04,9.035772527568042278e-04,9.144027717411518097e-03,1.820607855916023254e-02,1.740691997110843658e-02
9.925153851509094238e-01,2.289094030857086182e-03,2.959027876516172082e-05,1.778493606252595782e-04,4.958200734108686447e-04,2.303328947164118290e-04,6.890166696393862367e-05,7.956866465974599123e-05,3.725762362591922283e-04,4.005031660199165344e-04,2.951633068732917309e-04,1.445629401132464409e-03,1.421945169568061829e-03
9.929214119911193848e-01,2.256026957184076309e-03,2.964691975648747757e-05,1.561181998113170266e-04,5.002776160836219788e-04,2.160714939236640930e-04,7.030506094451993704e-05,7.982700481079518795e-05,3.865602484438568354e-04,3.873945097438991070e-04,2.711327688302844763e-04,1.282880548387765884e-03,1.264371094293892384e-03
