8.209060430526733398e-01,1.244574552401900291e-03,2.173277620126360353e-03,8.942036889493465424e-03,1.265993900597095490e-02,7.314806804060935974e-03,3.265131032094359398e-03,5.011913552880287170e-02,4.313911125063896179e-02,1.187838055193424225e-02,1.130835432559251785e-02,7.157935295253992081e-03,6.851633079349994659e-03
2.724664807319641113e-01,3.577138483524322510e-02,3.532889325703893191e-02,1.139274016022682190e-01,9.713885933160781860e-02,2.477060630917549133e-02,3.784092143177986145e-02,1.109132543206214905e-02,2.864815481007099152e-02,1.805775240063667297e-02,1.853524334728717804e-02,4.693153128027915955e-02,4.751802235841751099e-02
4.453853858368737595e-01,4.453876002558639774e-02,1.592404156571672336e-02,6.737632226265434510e-02,3.234443005307444628e-03,8.914982713758945465e-02,2.204240326370511885e-02,1.863553160468914630e-02,1.314021254490528763e-02,1.293217414058744907e-02,1.773332791136843917e-02,7.709599605628422725e-02,7.726731098123959529e-02
2.787076234817504883e-01,5.948661267757415771e-02,1.467582051243100823e-02,1.529925167560577393e-01,3.987535834312438965e-02,6.956203281879425049e-02,9.266027249395847321e-03,1.165745407342910767e-02,3.208521381020545959e-02,2.165492810308933258e-02,1.661723293364048004e-02,1.027623862028121948e-01,1.026018857955932617e-01
2.460303008556365967e-01,9.948341548442840576e-02,6.930702116473444994e-03,2.047445625066757202e-02,5.964935570955276489e-02,3.669304400682449341e-02,3.937103971838951111e-02,4.348520562052726746e-02,3.992845118045806885e-02,6.492465734481811523e-02,3.171743825078010559e-02,1.355725526809692383e-01,1.341551989316940308e-01
1.447646021842956543e-01,1.865886151790618896e-02,1.915332488715648651e-02,3.294034674763679504e-02,2.317555435001850128e-02,1.657894551753997803e-01,3.563376516103744507e-02,1.710286885499954224e-01,6.040286272764205933e-02,8.829621225595474243e-02,2.434326335787773132e-02,5.076923593878746033e-02,5.012390017509460449e-02
8.021592348814010620e-02,6.898051127791404724e-03,3.233127282666308638e-02,2.297557657584547997e-03,1.474089547991752625e-02,6.573642790317535400e-02,6.976933777332305908e-02,3.337228298187255859e-01,4.709672555327415466e-02,6.910454481840133667e-02,8.170752786099910736e-03,3.837794065475463867e-02,3.755003958940505981e-02
3.985396027565002441e-01,1.889811456203460693e-02,9.010839924615408197e-03,2.502189716324210167e-03,4.150975029915571213e-03,1.954088546335697174e-02,1.606073230504989624e-02,2.131447196006774902e-02,1.169081032276153564e-01,1.300923675298690796e-01,5.776311084628105164e-02,7.677557319402694702e-02,7.437799125909805298e-02
4.827795922756195068e-01,3.990562167018651962e-03,1.652546133846044540e-02,3.161476226523518562e-03,8.115174248814582825e-03,2.128767594695091248e-02,9.057876653969287872e-03,1.943194866180419922e-02,7.726383209228515625e-02,5.098302662372589111e-02,3.710459172725677490e-02,8.588371425867080688e-02,8.526229858398437500e-02
5.747824907302856445e-01,3.474399214610457420e-03,2.307410385193569419e-02,3.118306631222367287e-03,6.307893898338079453e-03,1.491743139922618866e-02,1.547467149794101715e-02,1.744468323886394501e-02,3.569892793893814087e-02,1.969445869326591492e-02,1.106469985097646713e-02,6.782367080450057983e-02,6.867963820695877075e-02
2.771532833576202393e-01,1.853041350841522217e-03,7.017615038369383329e-02,1.292733475565910339e-03,2.695847069844603539e-03,1.021078880876302719e-02,3.629499580711126328e-03,3.053342178463935852e-02,2.059942670166492462e-02,1.512563321739435196e-02,8.190014399588108063e-03,6.870105862617492676e-02,6.878224760293960571e-02
2.270167171955108643e-01,8.153250440955162048e-03,4.007377954466002229e-02,3.459589788690209389e-03,2.208839543163776398e-02,2.739005722105503082e-02,7.618093863129615784e-03,4.519334435462951660e-02,7.196310162544250488e-02,6.142248585820198059e-02,4.709491878747940063e-02,9.970079362392425537e-02,9.838280081748962402e-02
2.243842780590057373e-01,8.178359828889369965e-03,3.979631061000483278e-02,3.449050942435860634e-03,2.212402783334255219e-02,2.686814591288566589e-02,7.541297469288110733e-03,4.391492903232574463e-02,7.176700979471206665e-02,6.206366047263145447e-02,4.931869730353355408e-02,1.015804782509803772e-01,1.002359837293624878e-01
