2.672782354056835175e-02,3.502781316637992859e-02,7.840334304741449975e-03,1.150037720799446106e-02,2.561655268073081970e-02,5.224368534982204437e-03,3.130108863115310669e-02,4.943305626511573792e-03,1.776572503149509430e-02,4.039633646607398987e-02,8.642087131738662720e-02,3.241530358791351318e-01,3.360404372215270996e-01
8.180474638938903809e-01,1.497713266871869564e-03,1.807322614614089906e-06,4.830357056562206708e-07,3.001430059157428332e-06,4.810120799447759055e-07,8.655043529870454222e-06,1.707138039819255937e-07,3.036043665360921295e-07,2.951113492599688470e-05,3.420773282414302230e-05,8.901685476303100586e-02,9.134856611490249634e-02
7.884953027990247720e-02,1.666335156520030447e-01,3.718143757346284439e-02,1.289947330097415332e-04,1.033370130966691919e-01,5.249696918951940461e-06,1.232105961555914481e-01,2.673912294039837434e-01,1.048323649285468428e-06,7.058254044522982440e-05,2.275890209497382540e-05,3.874461951422095645e-05,4.068219101327485987e-05
2.699571894481778145e-03,1.989241689443588257e-03,1.389983216389266141e-01,4.738207906484603882e-03,1.626636832952499390e-02,1.994985723285935819e-06,1.073163934051990509e-03,8.316797175211831927e-05,1.186180497825262137e-06,9.974076965590938926e-05,5.088447869638912380e-05,4.047340553370304406e-06,4.274929324310505763e-06
6.368514150381088257e-03,3.590466440073214471e-05,3.033617264424849982e-02,7.676782011985778809e-01,1.243567932397127151e-02,1.880787312984466553e-04,3.364899384905584157e-05,6.760823453078046441e-06,6.625503010582178831e-05,6.327362498268485069e-04,1.993862097151577473e-04,8.059111564762133639e-07,8.156840181072766427e-07
1.509982496500015259e-01,1.377327280351892114e-04,8.995514834272658189e-02,2.336247125640511513e-03,1.150678321719169617e-01,1.526694628410041332e-03,1.001435518264770508e-01,7.906262908363714814e-05,2.502571874174464028e-07,1.997574827328207903e-06,2.759206836344674230e-06,9.594817129254806787e-06,1.001887903839815408e-05
1.370799355208873749e-02,1.694466664048377424e-05,6.752187745350722537e-04,9.148354292847216129e-04,4.276547115296125412e-03,9.758546948432922363e-01,4.068675043527036905e-04,3.376363383722491562e-05,6.052163570302582229e-08,1.381628135277424008e-05,2.386429150647018105e-05,1.180237450171262026e-05,1.222125501953996718e-05
4.596985236275941133e-04,2.798592504404950887e-07,1.425175549009054521e-01,5.319965357131195560e-09,8.660892092393623898e-08,7.832516075723106042e-07,1.634537358768284321e-03,2.814825566019862890e-04,1.757417749104206450e-07,2.380775754318165127e-08,3.994148567443289721e-09,1.456432308089006256e-09,1.623689516172532876e-09
2.563908463343977928e-03,3.538938813107961323e-07,1.298247342705930729e-01,1.180297886094194837e-06,4.729156353278085589e-05,8.559594277812720975e-08,1.751637028064578772e-04,8.647045493125915527e-02,1.891841995529830456e-03,5.253012204775586724e-05,2.289115946041420102e-05,5.551319190999493003e-07,6.044871270205476321e-07
1.021540723741054535e-03,1.062003320839721709e-05,1.067101153390207641e-01,2.111540379701182246e-05,1.594421519257593900e-05,2.593084445834392682e-06,1.099223709388752468e-06,1.390218548476696014e-02,2.378516197204589844e-01,1.618818932911381125e-04,2.920488259405829012e-05,5.629772203974425793e-06,5.755248821515124291e-06
8.203850593417882919e-04,4.564841219689697027e-05,4.446438118533738854e-02,8.889429591363295913e-05,7.706318865530192852e-05,1.294760022574337199e-05,7.916939352980989497e-07,1.147649809718132019e-02,6.682054400444030762e-01,7.803263142704963684e-03,1.722809101920574903e-04,2.303752262378111482e-05,2.316501559107564390e-05
6.946725249290466309e-01,4.624650755431503057e-04,1.428474194004333495e-02,1.553725334815680981e-03,1.002468075603246689e-02,3.931185710825957358e-05,5.303902435116469860e-04,3.652675822377204895e-02,4.778183996677398682e-02,9.658373892307281494e-02,1.095391064882278442e-02,4.414194554556161165e-04,4.360471502877771854e-04
6.946542859077453613e-01,4.596525395754724741e-04,1.358171801049528303e-02,1.499814447015523911e-03,1.042980700731277466e-02,3.980065594078041613e-05,5.723142530769109726e-04,3.575793653726577759e-02,4.448312893509864807e-02,1.044301092624664307e-01,1.171061582863330841e-02,4.481072537600994110e-04,4.422720521688461304e-04
