<s>	19.769581
본인	0.263215
스스⋄	0.211053
로가	0.195073
원⋄	0.363109
하는지	0.532789
아닌⋄	0.267257
지	0.183550
모르는	0.336613
상황에서	0.598051
원⋄	0.086510
치	0.054888
않는	0.061829
정보를	0.227136
오픈⋄	0.130019
하는	0.057042
건	0.143605
프라이⋄	0.068922
버⋄	0.040922
시	0.132068
침⋄	0.342671
해가	0.323391
될	0.512128
것	0.227175
같다	0.106573
.	0.377707
</s>	0.387126
