<s>	9.988767
본인	0.565052
스스⋄	0.428368
로가	0.653919
원⋄	1.180069
하는지	1.111768
아닌⋄	0.133311
지	0.060028
모르는	0.201650
상황에서	0.116969
원⋄	0.826103
치	0.549274
않는	0.504286
정보를	2.240466
오픈⋄	0.715888
하는	0.235290
건	1.410259
프라이⋄	0.348864
버⋄	0.181794
시	2.192064
침⋄	0.717217
해가	1.215346
될	0.939359
것	0.052260
같다	0.049330
.	0.189845
</s>	0.192453
