6.548902988433837891e-01,7.055554538965225220e-02,4.857311770319938660e-02,5.850119143724441528e-02,7.535155862569808960e-03,4.429258871823549271e-03,4.692911170423030853e-03,5.730684380978345871e-03,2.019584365189075470e-02,7.187463343143463135e-03,4.160791635513305664e-03,3.154100617393851280e-03,3.601814387366175652e-03,9.922171011567115784e-03,7.239887490868568420e-03,1.483281236141920090e-02,5.044477526098489761e-03,5.128893535584211349e-03,1.168000511825084686e-02,8.956857025623321533e-03,6.925863679498434067e-03,9.521529078483581543e-03,1.364725641906261444e-02,1.389204245060682297e-02
6.528105139732360840e-01,1.174419671297073364e-01,7.899513840675354004e-02,7.258030772209167480e-02,3.852074034512042999e-03,1.717180246487259865e-03,1.170721603557467461e-03,2.008778275921940804e-03,3.702389774844050407e-03,8.607024792581796646e-04,1.018576906062662601e-03,1.171696465462446213e-03,1.503004226833581924e-03,6.147784646600484848e-03,5.708192940801382065e-03,4.161078948527574539e-03,1.173578202724456787e-03,1.121955341659486294e-03,2.670697867870330811e-03,8.796833455562591553e-03,6.519325077533721924e-03,7.217550184577703476e-03,8.788585662841796875e-03,8.861446753144264221e-03
6.633258461952209473e-01,1.070834398269653320e-01,7.529570162296295166e-02,7.110057771205902100e-02,6.373721174895763397e-03,2.375499578192830086e-03,4.454570822417736053e-03,3.480618353933095932e-03,5.490588955581188202e-03,2.291149226948618889e-03,1.572522684000432491e-03,1.992621924728155136e-03,2.074871910735964775e-03,7.930330932140350342e-03,5.695527419447898865e-03,4.383448511362075806e-03,2.187683479860424995e-03,1.721527893096208572e-03,4.869343712925910950e-03,2.653792966157197952e-03,2.998709678649902344e-03,6.147739943116903305e-03,7.215776946395635605e-03,7.284432183951139450e-03
6.067940592765808105e-01,1.108956784009933472e-01,4.999759793281555176e-02,5.804265663027763367e-02,7.931752130389213562e-03,8.203994482755661011e-03,1.185341086238622665e-02,9.703963994979858398e-03,1.782479882240295410e-02,6.739634089171886444e-03,4.597515799105167389e-03,4.080417566001415253e-03,6.811749190092086792e-03,2.010483667254447937e-02,1.344015728682279587e-02,1.350971218198537827e-02,3.171804826706647873e-03,2.402721671387553215e-03,1.470766030251979828e-02,4.649236798286437988e-03,3.299224888905882835e-03,5.619899835437536240e-03,7.711650803685188293e-03,7.905915379524230957e-03
5.250419378280639648e-01,3.405999392271041870e-02,4.198072478175163269e-02,6.968573480844497681e-02,1.391411013901233673e-02,6.199468858540058136e-03,1.152045559138059616e-02,1.537951454520225525e-02,4.307706281542778015e-02,3.580240532755851746e-02,1.564671471714973450e-02,6.605780683457851410e-03,8.119842037558555603e-03,3.013636544346809387e-02,2.028474584221839905e-02,2.646112069487571716e-02,8.438842371106147766e-03,6.282101385295391083e-03,1.486041303724050522e-02,1.352112554013729095e-02,1.008839160203933716e-02,1.135236769914627075e-02,1.566459983587265015e-02,1.587627641856670380e-02
4.586935043334960938e-01,9.308701381087303162e-03,1.675786450505256653e-02,4.011536762118339539e-02,1.881482638418674469e-02,9.582417085766792297e-03,1.103144511580467224e-02,1.950546540319919586e-02,8.084073662757873535e-02,4.824322462081909180e-02,1.539997663348913193e-02,9.894545190036296844e-03,9.206032380461692810e-03,4.271397739648818970e-02,2.971027418971061707e-02,4.673418030142784119e-02,1.167736481875181198e-02,8.310701698064804077e-03,1.269882917404174805e-02,1.613149605691432953e-02,1.640577241778373718e-02,1.956939511001110077e-02,2.412647753953933716e-02,2.452744171023368835e-02
6.168919801712036133e-01,4.023910965770483017e-03,3.095993306487798691e-03,4.042748361825942993e-03,3.541901241987943649e-03,4.225778393447399139e-03,4.446378443390130997e-03,1.035424973815679550e-02,2.696165069937705994e-02,1.372684072703123093e-02,1.027710083872079849e-02,8.048053830862045288e-03,1.033761911094188690e-02,8.745187520980834961e-02,6.770633161067962646e-02,4.634247347712516785e-02,3.611569292843341827e-03,3.275306429713964462e-03,7.784110959619283676e-03,8.989578112959861755e-03,8.877647109329700470e-03,1.343047060072422028e-02,1.621832326054573059e-02,1.633815653622150421e-02
6.209622621536254883e-01,4.213565029203891754e-03,3.196361940354108810e-03,4.300260916352272034e-03,4.775240551680326462e-03,2.783576026558876038e-03,2.492443425580859184e-03,5.444879643619060516e-03,1.988955959677696228e-02,1.222479902207851410e-02,8.476702496409416199e-03,6.792472675442695618e-03,1.080353837460279465e-02,1.205447539687156677e-01,7.072948664426803589e-02,3.006745688617229462e-02,7.314717397093772888e-03,4.180544055998325348e-03,3.309377469122409821e-03,6.629116367548704147e-03,8.404666557908058167e-03,1.277478039264678955e-02,1.477399095892906189e-02,1.491543650627136230e-02
6.277441978454589844e-01,1.496918383054435253e-03,1.346825389191508293e-03,1.799289369955658913e-03,3.989760763943195343e-03,3.729037009179592133e-03,7.136435247957706451e-03,9.465151466429233551e-03,2.462178841233253479e-02,4.639672487974166870e-02,3.520014882087707520e-02,2.243915945291519165e-02,2.986396662890911102e-02,8.901800960302352905e-02,3.772568330168724060e-02,1.026105415076017380e-02,5.803802050650119781e-03,4.426053725183010101e-03,5.796363111585378647e-03,4.470453597605228424e-03,4.191005136817693710e-03,5.662780255079269409e-03,8.634837344288825989e-03,8.780588395893573761e-03
5.987583994865417480e-01,2.318467013537883759e-03,1.937344670295715332e-03,2.467715879902243614e-03,3.549404907971620560e-03,3.433989360928535461e-03,6.429667584598064423e-03,1.577381044626235962e-02,2.074184827506542206e-02,1.154431328177452087e-01,4.281485080718994141e-02,3.574305772781372070e-02,4.319766163825988770e-02,4.706979542970657349e-02,1.995837129652500153e-02,6.511070765554904938e-03,6.521775387227535248e-03,5.046202335506677628e-03,5.525293760001659393e-03,2.759535796940326691e-03,2.692455425858497620e-03,3.535722848027944565e-03,3.877095645293593407e-03,3.893386106938123703e-03
5.119503736495971680e-01,2.138076350092887878e-03,1.830814289860427380e-03,2.415176015347242355e-03,1.318015810102224350e-02,7.349488791078329086e-03,1.356023363769054413e-02,2.012980543076992035e-02,8.360868692398071289e-02,1.106524392962455750e-01,9.210341423749923706e-02,4.673184454441070557e-02,4.413143917918205261e-02,1.038162875920534134e-02,5.954181309789419174e-03,4.714323207736015320e-03,4.122748970985412598e-03,2.504101954400539398e-03,1.084147300571203232e-02,1.722739078104496002e-03,1.578450668603181839e-03,1.600612304173409939e-03,3.384265583008527756e-03,3.413577564060688019e-03
6.376880407333374023e-01,1.325936987996101379e-03,1.050272490829229355e-03,1.536246738396584988e-03,5.142912268638610840e-03,4.775704815983772278e-03,4.535436164587736130e-03,6.518613547086715698e-03,1.714408956468105316e-02,1.408656500279903412e-02,6.768596172332763672e-02,1.179969534277915955e-01,8.617860078811645508e-02,4.761499352753162384e-03,2.998690120875835419e-03,4.504906479269266129e-03,4.545468837022781372e-03,3.270479384809732437e-03,4.128851462155580521e-03,1.324342330917716026e-03,1.210926799103617668e-03,1.649289159104228020e-03,2.952506532892584801e-03,2.987768035382032394e-03
