2.735005617141723633e-01,1.712678670883178711e-01,1.129206269979476929e-01,1.336752623319625854e-01,1.073838584125041962e-02,2.854380989447236061e-03,5.029615014791488647e-03,5.460801534354686737e-03,4.102408140897750854e-02,1.496075466275215149e-02,2.902711275964975357e-03,3.003467107191681862e-03,3.067678771913051605e-03,1.457862928509712219e-02,1.148599479347467422e-02,2.536626532673835754e-02,7.136740721762180328e-03,6.160140037536621094e-03,2.343629673123359680e-02,1.715165004134178162e-02,1.615125127136707306e-02,2.296345122158527374e-02,3.720986470580101013e-02,3.795351088047027588e-02
9.270930290222167969e-01,1.615012250840663910e-02,1.444776169955730438e-02,1.239088270813226700e-02,3.153185360133647919e-03,2.335684839636087418e-03,1.343079144135117531e-03,4.240808775648474693e-04,1.540163182653486729e-03,5.147766205482184887e-04,5.433128098957240582e-04,7.666446617804467678e-04,9.111190447583794594e-04,2.723680343478918076e-03,2.045456552878022194e-03,1.427003764547407627e-03,8.041519322432577610e-04,8.530729683116078377e-04,2.401421312242746353e-03,8.526705205440521240e-04,9.138333261944353580e-04,2.039161976426839828e-03,2.126772422343492508e-03,2.198909409344196320e-03
9.119248986244201660e-01,1.260785665363073349e-02,1.501441374421119690e-02,1.138074789196252823e-02,5.145247094333171844e-03,1.019771210849285126e-03,1.162279630079865456e-03,3.894157125614583492e-04,1.373453531414270401e-03,8.843686664476990700e-04,1.445669448003172874e-03,1.400406472384929657e-03,2.624125685542821884e-03,5.687253084033727646e-03,2.893039956688880920e-03,8.145352476276457310e-04,3.225355641916394234e-03,2.607878530398011208e-03,2.616706769913434982e-03,1.432367600500583649e-03,1.289187581278383732e-03,3.236672608181834221e-03,4.839027766138315201e-03,4.985256120562553406e-03
7.782686948776245117e-01,1.546433288604021072e-02,1.794487610459327698e-02,2.374031767249107361e-02,1.405422855168581009e-02,4.960439167916774750e-03,9.098827838897705078e-03,3.702721791341900826e-03,3.486605361104011536e-02,1.551182940602302551e-02,9.819717146456241608e-03,4.325220361351966858e-03,5.350054707378149033e-03,7.061217445880174637e-03,5.652988329529762268e-03,1.355992723256349564e-02,2.154716756194829941e-03,1.331084989942610264e-03,1.241486519575119019e-02,4.439744632691144943e-03,3.930476494133472443e-03,2.572231460362672806e-03,4.837344400584697723e-03,4.938144236803054810e-03
5.021114349365234375e-01,1.189316902309656143e-02,1.178392488509416580e-02,1.526938844472169876e-02,3.646609559655189514e-02,7.941856049001216888e-03,6.902813911437988281e-03,1.221130881458520889e-02,7.184315472841262817e-02,9.134227782487869263e-02,3.438954800367355347e-02,1.378939766436815262e-02,1.351909711956977844e-02,1.323526352643966675e-02,1.211817283183336258e-02,2.033811807632446289e-02,1.544557511806488037e-02,9.485915303230285645e-03,1.989221386611461639e-02,2.729771658778190613e-02,1.660368219017982483e-02,8.969021961092948914e-03,1.342201139777898788e-02,1.372883003205060959e-02
4.335741698741912842e-01,6.397326476871967316e-03,6.580886896699666977e-03,8.319423533976078033e-03,3.998236358165740967e-02,1.463131606578826904e-02,1.021491270512342453e-02,1.782296597957611084e-02,1.123965978622436523e-01,6.383465230464935303e-02,2.072061225771903992e-02,1.542704273015260696e-02,1.374329347163438797e-02,2.768194116652011871e-02,2.923932112753391266e-02,2.513276040554046631e-02,2.031749486923217773e-02,1.567128486931324005e-02,1.784307323396205902e-02,2.407432533800601959e-02,2.211241796612739563e-02,1.745145209133625031e-02,1.829275861382484436e-02,1.853759400546550751e-02
8.336653113365173340e-01,1.345049706287682056e-03,1.331077190116047859e-03,1.633735024370253086e-03,6.276989355683326721e-03,6.287873722612857819e-03,3.555867355316877365e-03,5.561603233218193054e-03,1.372835040092468262e-02,8.989699184894561768e-03,5.414717830717563629e-03,5.680293310433626175e-03,5.352417007088661194e-03,2.151554636657238007e-02,2.226764895021915436e-02,3.276018053293228149e-02,2.518729073926806450e-03,1.911542378365993500e-03,2.150554209947586060e-03,1.950302976183593273e-03,2.135343151167035103e-03,3.896004054695367813e-03,5.008637439459562302e-03,5.062490701675415039e-03
7.934891581535339355e-01,4.037737380713224411e-03,2.612812910228967667e-03,3.088010707870125771e-03,1.157928723841905594e-02,2.882824279367923737e-03,1.773491734638810158e-03,1.119823427870869637e-03,5.198276136070489883e-03,1.467623189091682434e-02,5.957223009318113327e-03,9.096072986721992493e-03,1.521209068596363068e-02,4.391343891620635986e-02,3.010912984609603882e-02,1.194645557552576065e-02,1.218509301543235779e-02,6.882798857986927032e-03,2.442366909235715866e-03,1.815964817069470882e-03,2.392389811575412750e-03,6.002712063491344452e-03,5.759774241596460342e-03,5.826869048178195953e-03
8.558852672576904297e-01,7.494664750993251801e-04,7.948839920572936535e-04,9.028775384649634361e-04,2.497384557500481606e-03,2.823451533913612366e-03,2.055278513580560684e-03,2.700350945815443993e-03,8.657612837851047516e-03,1.816531270742416382e-02,1.667070016264915466e-02,5.728601943701505661e-03,7.794018369168043137e-03,1.841041259467601776e-02,1.909490674734115601e-02,6.315424572676420212e-03,2.119509968906641006e-03,1.492121373303234577e-03,2.395689021795988083e-03,3.539467696100473404e-03,3.086861688643693924e-03,3.262870712205767632e-03,7.313071284443140030e-03,7.544401101768016815e-03
8.291363120079040527e-01,1.266540493816137314e-03,8.225208730436861515e-04,8.622323512099683285e-04,2.582370303571224213e-03,8.662471082061529160e-04,1.905987039208412170e-03,1.924840500578284264e-03,1.317414734512567520e-02,3.759710118174552917e-02,2.053967118263244629e-02,1.736645214259624481e-02,3.153935074806213379e-02,6.827965844422578812e-03,3.894775174558162689e-03,2.627852372825145721e-03,9.195753373205661774e-03,7.690395228564739227e-03,3.809106536209583282e-03,1.343966810964047909e-03,1.037673791870474815e-03,9.768267627805471420e-04,1.469325972720980644e-03,1.542602898553013802e-03
