4.709764122962951660e-01,1.635889336466789246e-02,3.016892261803150177e-02,3.676962107419967651e-02,2.647435292601585388e-02,2.211983874440193176e-02,1.757730916142463684e-02,2.829131484031677246e-02,2.207504212856292725e-02,1.960983872413635254e-02,1.586794294416904449e-02,1.940851658582687378e-02,2.574211545288562775e-02,1.634201221168041229e-02,1.387213636189699173e-02,2.535304799675941467e-02,1.056894753128290176e-02,1.128721423447132111e-02,1.723191328346729279e-02,1.968470215797424316e-02,1.847657188773155212e-02,2.458043396472930908e-02,4.475113749504089355e-02,4.641180112957954407e-02
4.298000335693359375e-01,5.346718803048133850e-02,1.961831450462341309e-01,6.290327012538909912e-02,5.319015122950077057e-03,2.803341019898653030e-03,6.238314788788557053e-03,1.086796633899211884e-02,6.526334676891565323e-03,1.344519667327404022e-03,4.965348634868860245e-03,1.686530769802629948e-03,1.636821310967206955e-03,4.776329733431339264e-03,1.303313649259507656e-03,8.119285106658935547e-03,6.398451980203390121e-03,2.615215722471475601e-03,3.327814163640141487e-03,4.775292240083217621e-03,1.088571548461914062e-02,1.263580750674009323e-02,8.198268711566925049e-02,7.943823188543319702e-02
3.258360624313354492e-01,2.578228116035461426e-01,6.878240406513214111e-02,6.862568855285644531e-02,1.277226582169532776e-02,5.102315917611122131e-03,1.275568362325429916e-02,1.771477423608303070e-02,1.020539365708827972e-02,2.306704875081777573e-03,8.148998022079467773e-03,2.495481865480542183e-03,2.227077260613441467e-03,3.807711880654096603e-03,1.927020261064171791e-03,2.428247407078742981e-02,7.637283764779567719e-03,5.285770166665315628e-03,4.869677592068910599e-03,6.707205902785062790e-03,9.043092839419841766e-03,2.049544639885425568e-02,6.144241243600845337e-02,5.970626696944236755e-02
3.311769366264343262e-01,1.980512291193008423e-01,7.431828975677490234e-02,6.246782094240188599e-02,1.513988245278596878e-02,8.134487085044384003e-03,1.215713098645210266e-02,3.911081701517105103e-02,4.608700424432754517e-02,3.227896057069301605e-03,1.165163703262805939e-02,2.381815575063228607e-03,3.502245992422103882e-03,7.273070514202117920e-03,8.116293698549270630e-03,4.915839061141014099e-02,5.400061607360839844e-03,3.602023236453533173e-03,3.173876320943236351e-03,7.025468163192272186e-03,8.220371790230274200e-03,1.889255270361900330e-02,4.132775217294692993e-02,4.040291905403137207e-02
7.030872702598571777e-01,2.128698164597153664e-03,5.078739486634731293e-03,2.048241160809993744e-02,3.594274073839187622e-02,1.230803281068801880e-01,8.609977550804615021e-03,2.560500241816043854e-02,2.040031924843788147e-02,1.049167290329933167e-02,2.744379220530390739e-03,3.069497877731919289e-03,2.826075768098235130e-03,4.012050572782754898e-03,2.198159461840987206e-03,2.400141907855868340e-03,1.565616577863693237e-03,9.052842506207525730e-04,9.384916629642248154e-04,3.849527565762400627e-04,1.818586606532335281e-04,1.288656145334243774e-03,1.099072489887475967e-02,1.158694736659526825e-02
4.146613776683807373e-01,6.099322810769081116e-03,7.730160839855670929e-03,1.078776177018880844e-02,1.850685626268386841e-01,9.925395250320434570e-03,7.635693252086639404e-02,7.250907272100448608e-02,1.932269707322120667e-02,2.455871179699897766e-02,2.339031547307968140e-02,2.495678840205073357e-03,7.577187847346067429e-03,5.873825028538703918e-02,1.154457777738571167e-02,1.735623739659786224e-02,6.525411736220121384e-03,7.599049713462591171e-03,9.549748152494430542e-03,2.115573268383741379e-03,1.621923758648335934e-03,3.017233451828360558e-03,1.058950275182723999e-02,1.085929479449987411e-02
4.233760833740234375e-01,2.273937687277793884e-03,1.655976288020610809e-03,1.884857192635536194e-03,8.510660380125045776e-03,1.281737536191940308e-01,1.028525736182928085e-02,1.560874283313751221e-01,3.244296088814735413e-02,3.320101276040077209e-02,2.533062919974327087e-02,1.251842919737100601e-02,1.094439532607793808e-02,1.345837116241455078e-02,4.838258493691682816e-03,6.275510415434837341e-03,3.058360423892736435e-03,1.378703513182699680e-03,1.065781190991401672e-01,1.419092994183301926e-03,7.797144353389739990e-04,3.010676475241780281e-03,6.181044504046440125e-03,6.336788646876811981e-03
3.367224037647247314e-01,6.242004223167896271e-03,4.774183966219425201e-03,7.006102241575717926e-03,1.124115008860826492e-02,1.108756884932518005e-01,6.942190974950790405e-02,5.443259328603744507e-02,6.924244761466979980e-02,4.157456010580062866e-02,2.060618810355663300e-02,1.009895559400320053e-02,1.124997157603502274e-02,6.719586998224258423e-02,2.229574136435985565e-02,1.078423392027616501e-02,2.246598526835441589e-02,2.338071353733539581e-03,9.899631142616271973e-03,1.408138312399387360e-02,3.781591774895787239e-03,9.757929481565952301e-03,4.077582061290740967e-02,4.313560202717781067e-02
4.342170953750610352e-01,6.628360599279403687e-03,5.665980279445648193e-03,6.650723051279783249e-03,1.464140508323907852e-02,4.900548607110977173e-03,2.341325394809246063e-03,1.293000280857086182e-01,2.868440002202987671e-02,1.056869253516197205e-01,4.660290107131004333e-02,8.025314658880233765e-03,2.437963895499706268e-02,3.031395748257637024e-02,3.004929423332214355e-02,3.877000138163566589e-02,4.808888770639896393e-03,1.523896236903965473e-03,6.519156508147716522e-03,6.431996822357177734e-03,6.459277588874101639e-03,1.699866168200969696e-02,1.970482245087623596e-02,2.069539017975330353e-02
5.084252357482910156e-01,1.654584775678813457e-03,1.952165854163467884e-03,2.528864424675703049e-03,2.039871178567409515e-02,4.988162778317928314e-03,4.757130518555641174e-03,6.254121661186218262e-03,1.147752031683921814e-01,2.464447543025016785e-02,5.285090953111648560e-02,2.661074697971343994e-02,1.279635280370712280e-01,2.908316254615783691e-02,1.320703886449337006e-02,1.457075402140617371e-02,8.221566677093505859e-03,2.635995857417583466e-03,8.348233997821807861e-03,2.965073334053158760e-03,1.997319050133228302e-03,5.450491793453693390e-03,7.598276250064373016e-03,8.118269965052604675e-03
