1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.713810682296752930e-01,2.861887775361537933e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.606728553771972656e-01,1.763309352099895477e-02,2.169409580528736115e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.451543450355529785e-01,9.439236600883305073e-04,1.474269032478332520e-01,6.474852561950683594e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.134608268737792969e-01,1.516018994152545929e-02,7.289350777864456177e-02,8.857866376638412476e-02,9.906735271215438843e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.954450011253356934e-01,1.248499099165201187e-02,2.514721825718879700e-02,1.081285849213600159e-01,1.272999048233032227e-01,3.149426355957984924e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.692737936973571777e-01,5.160225089639425278e-03,1.592428423464298248e-02,2.925041690468788147e-02,5.322916060686111450e-02,2.214210182428359985e-01,5.741142667829990387e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.221796274185180664e-01,6.146158557385206223e-03,3.810924943536520004e-03,2.639157883822917938e-02,2.334820851683616638e-02,2.018869966268539429e-01,1.008879542350769043e-01,1.534848194569349289e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.484079241752624512e-01,4.821513430215418339e-04,1.425343286246061325e-02,2.954533556476235390e-03,2.334146015346050262e-02,3.854960948228836060e-02,2.114645577967166901e-02,1.242601405829191208e-02,3.843849152326583862e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.174675941467285156e-01,1.027383608743548393e-03,8.793465793132781982e-03,3.713692305609583855e-03,1.885383157059550285e-03,3.438325133174657822e-03,3.337599337100982666e-03,3.310173749923706055e-03,4.618585854768753052e-02,1.084067486226558685e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.012199521064758301e-01,2.480172784999012947e-03,9.180763736367225647e-03,1.306509412825107574e-02,2.144529111683368683e-02,4.676791373640298843e-03,8.518264628946781158e-03,7.004918996244668961e-03,5.640225484967231750e-02,2.565643787384033203e-01,1.944204047322273254e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.259115815162658691e-01,8.552873041480779648e-04,3.872200613841414452e-03,4.454694222658872604e-03,1.539853308349847794e-02,2.881943993270397186e-02,5.257396027445793152e-03,1.372697181068360806e-03,2.814226085320115089e-03,4.347525164484977722e-02,6.105753034353256226e-02,6.711184978485107422e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.650553822517395020e-01,8.673447300679981709e-04,1.748024718835949898e-03,3.141236724331974983e-03,4.099984187632799149e-03,1.106912363320589066e-02,3.074637381359934807e-03,1.602447009645402431e-03,1.053194049745798111e-02,1.223697606474161148e-02,3.733161836862564087e-02,4.349060356616973877e-02,5.750652402639389038e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.562697649002075195e-01,2.377932651143055409e-05,1.957071712240576744e-03,5.590202636085450649e-05,3.341175906825810671e-04,7.605195278301835060e-04,6.676271441392600536e-04,1.011624233797192574e-03,3.801234299317002296e-03,3.915518987923860550e-03,5.449608899652957916e-03,1.439663916826248169e-01,2.713266909122467041e-01,1.046015135943889618e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
