7.608975768089294434e-01,1.503890566527843475e-02,1.017701160162687302e-02,7.103262934833765030e-03,2.054882049560546875e-02,1.074084825813770294e-02,6.603573914617300034e-03,1.238866429775953293e-02,7.481299806386232376e-03,2.081067115068435669e-02,1.456462591886520386e-02,1.994808577001094818e-02,1.753729954361915588e-02,1.254180166870355606e-02,3.948786761611700058e-03,1.587701402604579926e-02,8.909658528864383698e-03,1.769092492759227753e-02,1.719111949205398560e-02
9.212418645620346069e-02,5.479286191985011101e-04,9.025644063949584961e-01,5.547824548557400703e-04,3.592848777770996094e-03,1.761377498041838408e-04,6.038557785359444097e-06,8.786477337707765400e-06,1.126922910543726175e-07,1.409167889505624771e-04,3.773225671466207132e-06,7.490989082725718617e-05,1.259946111531462520e-05,9.706529817776754498e-05,2.097959423963402514e-07,4.931973762722918764e-06,1.171920075648813508e-06,4.597444785758852959e-05,4.317692946642637253e-05
1.892470940947532654e-02,4.061897925566881895e-04,1.321800239384174347e-02,7.086594402790069580e-02,6.648742556571960449e-01,2.237582504749298096e-01,2.633451484143733978e-03,7.488634764740709215e-06,2.615135599626228213e-06,3.043909789994359016e-03,1.269313943339511752e-04,3.851172514259815216e-04,4.285234608687460423e-04,5.647163488902151585e-04,6.611073622480034828e-04,7.065160752972587943e-05,9.084697921935003251e-06,9.779660103959031403e-06,9.238890925189480186e-06
1.599161624908447266e-01,2.592743612694903277e-06,1.101426593959331512e-02,4.541649250313639641e-04,8.171395659446716309e-01,1.092344615608453751e-02,2.468132515787146986e-05,9.604992555978242308e-06,1.072766906418110011e-07,3.689451841637492180e-04,1.877332692856725771e-06,5.668464837071951479e-06,3.308121449663303792e-06,7.345539779635146260e-05,3.985613147960975766e-06,5.236674405750818551e-05,7.465278599738667253e-07,2.601846290417597629e-06,2.418710892015951686e-06
2.799103036522865295e-03,2.189938186347717419e-06,2.414225367829203606e-03,1.203218635055236518e-04,2.757310867309570312e-02,8.979924321174621582e-01,6.834945082664489746e-02,4.942067898809909821e-04,1.055077154887840152e-05,7.839250611141324043e-05,4.328046088630799204e-06,1.870942105597350746e-05,3.776358994400652591e-07,8.632144454168155789e-05,5.038991366745904088e-05,2.247102429464575835e-06,2.645527501954347827e-06,5.554600193136138842e-07,5.593341256826533936e-07
1.161871012300252914e-02,5.244991712061164435e-07,7.097776233422337100e-06,1.036146954902505968e-06,3.561479388736188412e-04,5.114143714308738708e-03,9.827977418899536133e-01,8.497645467286929488e-05,1.041552422975655645e-06,1.522987440694123507e-05,2.165648282925758394e-07,1.173691998701542616e-06,3.537332133873860585e-07,4.812997076442115940e-07,4.971327030034444761e-07,2.421311364741995931e-07,1.059953547155600972e-07,1.536957938697014470e-07,1.560462123961769976e-07
9.803388118743896484e-01,2.663724956164514879e-07,3.686616310005774722e-07,1.899529138427169528e-07,1.330664730630815029e-03,4.473770604818128049e-05,9.110048267757520080e-05,1.127393823117017746e-02,7.544832187704741955e-04,6.049967370927333832e-03,2.169920117012225091e-05,1.935293403221294284e-05,1.902275653264950961e-05,3.447982521720405202e-08,4.266808684150191766e-09,3.048518237847019918e-06,6.684263667011691723e-07,2.742418655543588102e-05,2.428640618745703250e-05
7.791488617658615112e-02,5.446404247777536511e-05,8.347756192961242050e-07,2.926419995219475823e-07,2.886858965212013572e-05,6.958441372262313962e-05,7.246617460623383522e-04,5.131561774760484695e-03,1.454637479037046432e-02,8.895850181579589844e-01,7.791881449520587921e-03,3.738642670214176178e-03,3.807529719779267907e-05,1.698544292594306171e-05,3.829903107543941587e-06,6.106959335738793015e-05,1.187862108054105192e-05,1.452122378395870328e-04,1.358613226329907775e-04
1.298626065254211426e-01,9.106114703172352165e-06,1.711291815809090622e-06,7.961713954784954694e-09,5.839610093971714377e-05,4.204875949653796852e-06,3.505967072214843938e-07,2.978295087814331055e-03,1.166409856523387134e-04,8.657804131507873535e-01,4.433509311638772488e-04,1.566604623803868890e-04,5.183062748983502388e-04,3.028992432518862188e-05,3.740903409266138624e-08,8.585852810938376933e-06,3.160374149047129322e-07,1.590069950907491148e-05,1.490763588662957773e-05
6.977327167987823486e-03,7.334685506066307425e-05,1.175961074295628350e-06,1.436103502783225849e-05,5.324494267711088469e-08,5.695194431609706953e-07,2.075904558296315372e-05,3.115758227067999542e-05,9.652099834056571126e-05,2.056573331356048584e-02,3.810708820819854736e-01,5.910584926605224609e-01,2.305646739841904491e-05,3.782064595725387335e-06,3.992990241385996342e-05,2.000316271733026952e-06,7.127859475986042526e-07,1.036493813444394618e-05,9.748303455126006156e-06
1.370736211538314819e-02,3.203629239578731358e-05,6.124642482063791249e-07,2.377339797021704726e-06,8.390619399278875790e-08,3.158642414291534806e-07,5.457381575979525223e-06,7.313771561712201219e-07,8.441630825473112054e-07,2.806271368172019720e-04,6.354245124384760857e-04,9.849709868431091309e-01,2.730018786678556353e-05,4.860649823967833072e-06,2.929411712102591991e-04,3.330612162244506180e-05,4.545522358512243954e-07,2.190895656895008869e-06,2.083203526126453653e-06
9.580656290054321289e-01,2.185414268751628697e-05,4.519079155329563946e-08,5.913648806199489627e-07,1.911905229690091801e-07,4.806792830436279473e-08,2.794819522478064755e-07,1.477872228861087933e-05,4.967835593561176211e-06,1.303715362155344337e-05,5.475076250149868429e-05,5.360751878470182419e-03,3.043604828417301178e-02,1.532560563646256924e-04,4.530158184934407473e-05,4.816597327589988708e-03,3.170287527609616518e-05,5.092526553198695183e-04,4.709125787485390902e-04
6.404089331626892090e-01,5.989419514662586153e-05,2.290594624355435371e-03,7.715907486272044480e-06,5.126337637193500996e-04,4.954209089191863313e-06,5.641961919877758191e-08,1.866928323579486459e-05,6.047068268344446551e-08,5.763941226177848876e-05,8.480458745907526463e-06,1.509606139734387398e-03,2.871980890631675720e-03,3.500615060329437256e-01,5.780292558483779430e-04,1.599845592863857746e-03,1.023381173581583425e-06,4.176583388471044600e-06,4.145314505876740441e-06
3.483321750536561012e-03,5.080916025690385140e-07,5.703844180970918387e-06,2.678842747627641074e-06,4.246901880833320320e-06,1.045503813656978309e-05,1.146586555478279479e-06,7.773781618425346096e-09,3.003079784846818256e-09,1.688486122475296725e-06,4.389953573991078883e-06,7.810724782757461071e-04,8.137531949614640325e-06,1.093630585819482803e-02,9.764598011970520020e-01,7.728016935288906097e-03,3.945601929444819689e-04,9.005387983052060008e-05,8.780376083450391889e-05
