7.665703296661376953e-01,1.624700799584388733e-02,7.894117385149002075e-03,8.842583745718002319e-03,8.086864836513996124e-03,6.941406056284904480e-03,9.383720345795154572e-03,3.948545083403587341e-03,4.358488135039806366e-03,9.103348478674888611e-03,1.278091222047805786e-02,2.047810703516006470e-02,8.677114732563495636e-03,8.259910158812999725e-03,9.967609308660030365e-03,1.141886878758668900e-02,2.045275270938873291e-02,3.329175338149070740e-02,3.329664096236228943e-02
7.738816738128662109e-01,2.727849176153540611e-03,8.925176807679235935e-04,6.821585120633244514e-04,8.325957460328936577e-04,3.844386374112218618e-04,5.752489087171852589e-04,1.391722005791962147e-03,1.015835208818316460e-03,1.349064870737493038e-03,2.346085384488105774e-03,4.974965471774339676e-03,2.471587806940078735e-02,2.476530335843563080e-02,1.925788260996341705e-02,1.081305369734764099e-01,1.718043535947799683e-02,7.413848303258419037e-03,7.481898646801710129e-03
3.067126572132110596e-01,3.054613247513771057e-03,7.621533004567027092e-04,9.024538449011743069e-04,1.528396736830472946e-03,2.251476282253861427e-03,7.468086201697587967e-03,3.745584283024072647e-03,3.725226502865552902e-03,6.894417572766542435e-03,1.314982958137989044e-02,3.998342528939247131e-02,1.473793759942054749e-02,1.017762422561645508e-01,1.255007684230804443e-01,1.600109189748764038e-01,9.441058337688446045e-02,5.699135735630989075e-02,5.639385059475898743e-02
3.927358388900756836e-01,1.949413446709513664e-03,1.716766739264130592e-03,1.481713145039975643e-03,3.403761424124240875e-03,2.741396427154541016e-03,5.103145726025104523e-03,3.579178592190146446e-03,4.966307431459426880e-03,4.526120144873857498e-03,1.303962245583534241e-02,3.843772783875465393e-02,2.625763118267059326e-01,1.003195941448211670e-01,7.442709058523178101e-02,2.146909944713115692e-02,1.834625564515590668e-02,2.450699172914028168e-02,2.467365190386772156e-02
3.968745768070220947e-01,2.587154507637023926e-03,4.658041521906852722e-03,7.164858747273683548e-03,1.066700741648674011e-02,1.106866728514432907e-02,7.792296353727579117e-03,6.890105549246072769e-03,7.848701439797878265e-03,1.145859248936176300e-02,4.066429659724235535e-02,3.654257208108901978e-02,2.934676781296730042e-02,2.653108537197113037e-01,4.605177789926528931e-02,3.472125157713890076e-02,1.478087529540061951e-02,3.272422403097152710e-02,3.284738585352897644e-02
4.743940532207489014e-01,2.539083128795027733e-03,1.035323087126016617e-02,1.291477680206298828e-02,2.625987678766250610e-02,3.820632398128509521e-02,5.099013820290565491e-02,7.917650975286960602e-03,5.798241589218378067e-03,1.462158281356096268e-02,1.154483482241630554e-01,1.325670182704925537e-01,2.565983450040221214e-03,1.362665090709924698e-02,1.383575145155191422e-02,4.724018741399049759e-03,8.053574711084365845e-03,3.244353085756301880e-02,3.274018689990043640e-02
5.376027822494506836e-01,8.442590013146400452e-03,1.990434154868125916e-02,2.104157954454421997e-02,4.536078870296478271e-02,4.158268496394157410e-02,4.109216853976249695e-02,2.065397799015045166e-02,1.576700247824192047e-02,2.191755548119544983e-02,1.330235302448272705e-01,4.815769195556640625e-02,2.427148632705211639e-03,3.658348461613059044e-03,3.995736129581928253e-03,2.538217930123209953e-03,4.438802599906921387e-03,1.417376473546028137e-02,1.422130875289440155e-02
3.538958728313446045e-01,5.964792333543300629e-03,2.950679883360862732e-02,2.476836368441581726e-02,1.129093840718269348e-01,6.120384484529495239e-02,6.988310068845748901e-02,8.986729383468627930e-02,1.377673447132110596e-01,2.810550108551979065e-02,2.644945681095123291e-02,6.937636528164148331e-03,1.549937645904719830e-03,7.614114438183605671e-04,5.705172661691904068e-04,9.081682073883712292e-04,3.538850229233503342e-03,2.266076020896434784e-02,2.275099419057369232e-02
3.690165281295776367e-01,1.148665044456720352e-02,2.008543349802494049e-02,5.067391321063041687e-02,5.641219019889831543e-02,7.442615181207656860e-02,1.388184130191802979e-01,2.673766342923045158e-03,2.403168939054012299e-03,5.452280119061470032e-02,1.902551949024200439e-01,8.654960431158542633e-03,5.841555539518594742e-04,5.616960697807371616e-04,2.088450826704502106e-03,1.683556358329951763e-03,2.150853397324681282e-03,6.756078451871871948e-03,6.746031343936920166e-03
4.413850605487823486e-01,7.222435437142848969e-03,6.503183394670486450e-02,4.437553137540817261e-02,1.035202890634536743e-01,2.116133719682693481e-01,6.890763342380523682e-02,3.257650649175047874e-03,2.297366037964820862e-03,6.282244808971881866e-03,9.923773817718029022e-03,1.059970073401927948e-02,5.857767537236213684e-04,9.775569196790456772e-04,3.010975196957588196e-03,1.283426536247134209e-03,2.446524798870086670e-03,8.600630797445774078e-03,8.678244426846504211e-03
4.622346758842468262e-01,1.875427924096584320e-02,9.072493761777877808e-02,8.791771531105041504e-02,1.272888481616973877e-01,1.344870626926422119e-01,3.800526633858680725e-02,2.089112997055053711e-03,1.578327966853976250e-03,2.404695842415094376e-03,4.899962805211544037e-03,4.194554872810840607e-03,5.560582503676414490e-04,4.498769994825124741e-04,1.559490570798516273e-03,7.561010424979031086e-04,2.891576383262872696e-03,9.582766331732273102e-03,9.624676778912544250e-03
4.039521813392639160e-01,2.721828967332839966e-02,9.939660131931304932e-02,1.837953776121139526e-01,1.970647573471069336e-01,4.492952302098274231e-02,1.437433809041976929e-02,9.931392269209027290e-04,8.174042450264096260e-04,1.657085027545690536e-03,3.471448551863431931e-03,1.624742290005087852e-03,5.320197669789195061e-04,2.024270652327686548e-04,1.905896351672708988e-04,4.582791007123887539e-04,1.943513983860611916e-03,8.599776774644851685e-03,8.778478950262069702e-03
5.508850216865539551e-01,3.166549652814865112e-02,2.521081827580928802e-02,1.123174726963043213e-01,7.512227445840835571e-02,1.338053792715072632e-01,5.211733281612396240e-03,2.059563063085079193e-03,1.411380129866302013e-03,5.388537887483835220e-03,6.422335747629404068e-03,5.302850157022476196e-03,1.029157312586903572e-03,1.110185519792139530e-03,1.865621306933462620e-03,1.497009536251425743e-03,3.915721084922552109e-03,1.781740784645080566e-02,1.796211116015911102e-02
