1.325644701719284058e-01,1.027723103761672974e-01,5.062115564942359924e-02,2.281911298632621765e-02,3.315628692507743835e-02,1.296989768743515015e-01,5.075434222817420959e-02,7.775114476680755615e-02,3.747459873557090759e-02,4.001297056674957275e-02,7.556087523698806763e-02,8.993074297904968262e-02,3.306706249713897705e-02,2.590896934270858765e-02,3.096340224146842957e-02,3.062273003160953522e-02,3.632085770368576050e-02
6.191688776016235352e-01,1.965688727796077728e-02,1.813354669138789177e-03,5.028646439313888550e-03,2.115312963724136353e-03,6.432923953980207443e-03,3.444187343120574951e-01,5.699749453924596310e-05,7.674976586713455617e-06,2.391488123976159841e-05,1.114270617108559236e-05,1.043483280227519572e-05,1.453524055250454694e-05,2.468677485012449324e-05,3.638795169536024332e-05,8.821864612400531769e-04,2.972181828226894140e-04
8.911335840821266174e-03,9.807291440665721893e-03,2.583055174909532070e-04,9.505533427000045776e-02,8.713369369506835938e-01,6.210344377905130386e-03,8.214154280722141266e-03,7.084036042215302587e-06,5.847345892107114196e-05,2.838924046955071390e-05,2.161193151550833136e-06,6.810439003857027274e-07,1.194792275782674551e-05,6.923690307303331792e-06,1.259543932974338531e-05,5.318766125128604472e-05,2.483818934706505388e-05
9.107456356287002563e-02,3.458184655755758286e-03,6.619791383855044842e-04,4.886463284492492676e-03,7.156964540481567383e-01,6.412141770124435425e-02,1.190742924809455872e-01,1.970425219042226672e-04,2.744364792306441814e-05,1.674866325629409403e-05,4.241207989252870902e-06,5.749711817770730704e-07,1.577210241521243006e-05,1.023854474624386057e-05,4.572905527311377227e-05,2.831727615557610989e-04,4.256922402419149876e-04
6.501685976982116699e-01,1.551365858176723123e-04,5.057417365605942905e-05,1.130173797719180584e-03,1.489598769694566727e-03,9.529015980660915375e-03,3.362047374248504639e-01,3.066209319513291121e-05,3.007442683156114072e-05,1.119730295613408089e-04,4.741923191886598943e-07,1.604671524546574801e-07,2.527577862565522082e-06,2.900083018175791949e-06,4.376458673505112529e-05,5.246114451438188553e-04,5.250125541351735592e-04
4.869890809059143066e-01,8.507312741130590439e-04,2.083268373098690063e-05,3.313213892397470772e-05,8.567660552216693759e-05,1.706641865894198418e-03,5.093804001808166504e-01,5.246016371529549360e-06,2.480352704878896475e-04,3.049016959266737103e-05,5.234856416791444644e-06,1.161939871963113546e-05,1.770099174791539554e-06,9.169711847789585590e-05,4.953049483447102830e-06,2.630434464663267136e-04,2.713910362217575312e-04
9.982295632362365723e-01,3.697828105941880494e-06,3.005278131240629591e-06,1.538847527626785450e-06,7.454467322531854734e-06,2.967290056403726339e-04,9.137840243056416512e-04,8.578792767366394401e-05,1.903929078252986073e-04,1.353474508505314589e-04,8.216549758799374104e-06,1.546932253404520452e-05,5.697112101188395172e-06,4.541131204405246535e-07,9.900644499793997966e-07,8.089846232905983925e-05,2.081757884297985584e-05
1.932704821228981018e-03,3.698635055116028525e-06,6.310010576271452010e-07,8.856914490706913057e-08,6.202332656357611995e-07,8.295606676256284118e-06,1.993647401832276955e-06,3.032231325050815940e-05,2.643574774265289307e-01,7.315924763679504395e-01,7.407739758491516113e-04,1.186918234452605247e-03,1.360928436042740941e-04,2.392931264694198035e-06,2.956134039777680300e-07,5.006587343814317137e-06,2.603768223252700409e-07
3.832177817821502686e-01,6.515650311484932899e-04,1.718677958706393838e-05,2.506035627902747365e-07,2.055936201941221952e-04,1.539026200771331787e-02,9.945599595084786415e-04,6.017641862854361534e-04,2.419570460915565491e-02,5.718027353286743164e-01,1.221881480887532234e-03,1.411951496265828609e-03,1.069791178451851010e-04,1.519282668596133590e-04,9.483371286478359252e-06,9.314750968769658357e-06,1.106291256292024627e-05
9.794008135795593262e-01,5.944828444626182318e-06,4.485711997403996065e-07,5.572999839387193788e-09,1.371864982502302155e-06,3.761395346373319626e-03,3.140745320706628263e-06,2.238433989987242967e-05,9.019896388053894043e-04,2.818428678438067436e-03,1.111906208097934723e-02,1.934991218149662018e-03,2.676355870789848268e-05,1.372294264001538977e-06,1.941047855780198006e-07,1.383553239975299221e-06,2.415594622107164469e-07
