5.681505799293518066e-01,1.022013202309608459e-01,4.787276312708854675e-02,3.413338959217071533e-02,4.054497554898262024e-02,7.101032137870788574e-02,7.241754233837127686e-02,1.224686857312917709e-02,2.363668754696846008e-02,1.152802165597677231e-02,2.223043935373425484e-03,3.219576319679617882e-03,3.027764614671468735e-03,1.979573862627148628e-03,1.840848941355943680e-03,2.070330083370208740e-03,1.896462053991854191e-03
4.715460538864135742e-01,4.508956670761108398e-01,1.689686067402362823e-02,3.545241663232445717e-03,5.881980527192354202e-03,2.085279300808906555e-02,1.329168397933244705e-02,3.173960139974951744e-04,3.250896115787327290e-04,1.608012244105339050e-04,4.184440709650516510e-03,3.234826726838946342e-03,3.821359248831868172e-03,5.373276071622967720e-04,7.473689038306474686e-04,1.576737733557820320e-03,2.184455748647451401e-03
3.157415091991424561e-01,6.460985541343688965e-01,2.122201258316636086e-03,5.319892661646008492e-04,2.023207023739814758e-03,1.631691493093967438e-02,7.445348426699638367e-03,1.684798771748319268e-04,1.560756936669349670e-04,1.111281744670122862e-04,1.984895905479788780e-03,2.065734472125768661e-03,1.766764675267040730e-03,2.336398029001429677e-04,2.534115046728402376e-04,1.351453713141381741e-03,1.628556288778781891e-03
8.126038908958435059e-01,4.530873149633407593e-02,1.331183221191167831e-02,3.783985739573836327e-03,3.652273677289485931e-03,7.106795907020568848e-02,1.088961493223905563e-02,3.159282787237316370e-04,1.986170653253793716e-03,1.771215465851128101e-04,9.626075625419616699e-03,7.416463922709226608e-03,2.648665802553296089e-03,7.502699736505746841e-04,1.905702287331223488e-03,4.020314197987318039e-03,1.053521875292062759e-02
4.020153284072875977e-01,1.340887099504470825e-01,5.178996920585632324e-02,2.711184136569499969e-02,6.693506985902786255e-02,8.267856389284133911e-02,1.272217929363250732e-01,1.961851958185434341e-03,7.699145469814538956e-03,9.080249583348631859e-04,1.645430107600986958e-03,7.986322743818163872e-04,3.215024713426828384e-03,2.162522403523325920e-03,8.609162643551826477e-03,1.161244511604309082e-02,6.954648345708847046e-02
8.712238073348999023e-01,5.676028877496719360e-02,6.470890715718269348e-03,5.922327283769845963e-03,2.609278820455074310e-02,6.290564313530921936e-03,8.766286075115203857e-03,6.772381719201803207e-03,1.082839677110314369e-03,3.076381108257919550e-04,1.921847433550283313e-04,5.924328797846101224e-05,3.049234626814723015e-03,6.422662409022450447e-04,2.571656950749456882e-04,3.120695007964968681e-03,2.989495638757944107e-03
6.786665916442871094e-01,1.813292503356933594e-01,1.408634334802627563e-02,3.009199537336826324e-02,3.262931481003761292e-02,3.078580647706985474e-02,1.215530093759298325e-02,3.117617219686508179e-03,1.258770236745476723e-03,5.909538595005869865e-04,7.246758905239403248e-04,7.160518434830009937e-04,2.061993349343538284e-03,1.683146343566477299e-03,2.167355734854936600e-03,3.762302454560995102e-03,4.172495566308498383e-03
1.818570643663406372e-01,4.439747035503387451e-01,1.645946316421031952e-02,1.973330415785312653e-02,3.640866652131080627e-02,4.089566692709922791e-02,2.494472824037075043e-02,3.611983265727758408e-03,2.024951018393039703e-02,8.461969904601573944e-03,5.477970838546752930e-02,3.680827468633651733e-02,8.870694786310195923e-03,9.997417218983173370e-03,1.415474340319633484e-02,1.136266998946666718e-02,6.742948293685913086e-02
4.462058842182159424e-01,7.753322366625070572e-03,7.146865129470825195e-03,1.284743845462799072e-02,3.903088858351111412e-03,1.438525132834911346e-02,1.734786201268434525e-03,1.778321107849478722e-03,1.040507294237613678e-02,3.411431098356842995e-03,1.972014605998992920e-01,7.045345008373260498e-02,2.187568508088588715e-02,3.858511522412300110e-02,3.066453710198402405e-02,5.459078028798103333e-02,7.705748826265335083e-02
3.870176076889038086e-01,1.206906139850616455e-02,1.569123193621635437e-02,2.934102900326251984e-02,9.454964660108089447e-03,1.120236515998840332e-02,3.125781891867518425e-03,6.462034769356250763e-03,4.495043307542800903e-02,3.393768891692161560e-02,5.395307019352912903e-02,6.043835729360580444e-02,2.000033669173717499e-02,1.756450831890106201e-01,5.455573275685310364e-02,2.967137657105922699e-02,5.248383060097694397e-02
2.052279412746429443e-01,3.725378075614571571e-03,1.447978778742253780e-03,3.817188786342740059e-03,3.039151662960648537e-03,3.064846387133002281e-03,9.947898797690868378e-04,1.014130488038063049e-01,3.070068359375000000e-01,2.495189607143402100e-01,2.419192576780915260e-03,6.253850180655717850e-03,1.376331038773059845e-02,5.682812631130218506e-02,2.631820738315582275e-02,4.599997308105230331e-03,1.056123338639736176e-02
7.404894232749938965e-01,1.043405290693044662e-02,4.832692502532154322e-04,2.306803362444043159e-04,1.206203378387726843e-04,5.830952432006597519e-04,6.961489270906895399e-05,5.065176635980606079e-03,5.742826964706182480e-03,2.257051644846796989e-03,6.581961363554000854e-02,6.713280826807022095e-02,7.462874799966812134e-02,7.521776482462882996e-03,1.074456796050071716e-02,5.701416637748479843e-03,2.975211013108491898e-03
8.653123378753662109e-01,6.718969438225030899e-03,4.631278570741415024e-04,6.545247742906212807e-04,1.647184108151122928e-04,4.901762586086988449e-04,2.368574641877785325e-04,1.955798827111721039e-03,5.870278459042310715e-03,1.764663727954030037e-03,1.084298919886350632e-02,1.761740259826183319e-02,2.436660230159759521e-02,1.790619082748889923e-02,2.399229258298873901e-02,1.794262602925300598e-02,3.700494300574064255e-03
4.261335730552673340e-01,2.574558835476636887e-03,1.926141121657565236e-04,6.697937351418659091e-05,2.800847141770645976e-05,3.483725304249674082e-04,3.273218753747642040e-04,1.323454175144433975e-02,4.252061620354652405e-02,2.093107625842094421e-02,1.105138435959815979e-01,2.377617210149765015e-01,8.664424717426300049e-02,3.304607467725872993e-03,3.201797232031822205e-02,1.872980222105979919e-02,4.670236259698867798e-03
5.511081814765930176e-01,6.112495320849120617e-04,9.714123734738677740e-05,9.891398076433688402e-05,2.083980070892721415e-04,4.107261192984879017e-04,8.524158038198947906e-04,3.898654133081436157e-02,4.109521955251693726e-02,2.622199803590774536e-02,1.013519763946533203e-01,7.539568096399307251e-02,1.024132594466209412e-01,1.103010680526494980e-02,3.252784907817840576e-02,1.351353153586387634e-02,4.076780751347541809e-03
6.227861642837524414e-01,9.492270764894783497e-04,2.474990615155547857e-04,3.486731438897550106e-04,5.858828080818057060e-04,2.086995402351021767e-03,5.711688194423913956e-03,1.692580282688140869e-01,3.770841658115386963e-02,3.510593250393867493e-02,1.162034459412097931e-02,8.901660330593585968e-03,1.211511623114347458e-02,1.219258923083543777e-02,4.449476674199104309e-02,2.404133975505828857e-02,1.184564922004938126e-02
9.354537725448608398e-01,1.311038158746669069e-05,1.562598640703072306e-06,1.650341800996102393e-06,4.268903467163909227e-06,2.137039555236697197e-04,6.175690796226263046e-04,2.080316655337810516e-02,1.754102110862731934e-02,3.612485015764832497e-03,4.404768347740173340e-03,4.897056147456169128e-03,1.158175640739500523e-03,2.254053251817822456e-03,2.874238649383187294e-03,2.250077668577432632e-04,5.924387369304895401e-03
8.521222509443759918e-03,6.296351784840226173e-05,2.835224904629285447e-06,9.921628588926978409e-06,1.546272324048914015e-05,2.466800506226718426e-04,1.948108692886307836e-04,8.651701360940933228e-02,8.320035934448242188e-01,5.564954131841659546e-02,6.682990351691842079e-04,6.427158950828015804e-04,1.161215011961758137e-03,1.685871975496411324e-03,4.463766701519489288e-03,3.469312097877264023e-03,4.684802610427141190e-03
5.478341579437255859e-01,5.385980475693941116e-04,9.626697283238172531e-05,3.896591442753560841e-05,2.113259251927956939e-04,6.739772506989538670e-04,2.956173557322472334e-04,3.536493182182312012e-01,6.684616953134536743e-02,1.318973861634731293e-02,3.446923510637134314e-04,5.436389474198222160e-04,2.985071390867233276e-03,3.648117650300264359e-03,3.938156645745038986e-03,2.055017743259668350e-03,3.111204132437705994e-03
9.029508233070373535e-01,1.305544632486999035e-03,2.308725146576762199e-03,4.819713998585939407e-03,3.281364450231194496e-03,2.076204633340239525e-03,2.033589407801628113e-03,3.403991088271141052e-02,7.059128489345312119e-03,5.127100273966789246e-03,3.134828584734350443e-04,5.223570624366402626e-04,7.770922966301441193e-03,1.673368853516876698e-03,4.132214467972517014e-03,1.207502372562885284e-02,8.510464802384376526e-03
3.105738461017608643e-01,2.772928401827812195e-02,3.567896783351898193e-03,9.816851466894149780e-03,1.538011059165000916e-02,1.815732009708881378e-02,8.642561733722686768e-03,5.500941351056098938e-02,6.064114719629287720e-02,1.223721913993358612e-02,4.793266579508781433e-02,2.201037853956222534e-02,1.233248785138130188e-01,3.103889152407646179e-02,5.043469369411468506e-02,1.248493865132331848e-01,7.865342497825622559e-02
9.153288602828979492e-01,6.051436532288789749e-03,7.779960869811475277e-04,3.278928052168339491e-04,2.090244815917685628e-04,8.658058941364288330e-03,6.851858342997729778e-04,3.087427932769060135e-03,2.211571671068668365e-03,9.694157633930444717e-04,4.004279617220163345e-03,3.897477174177765846e-03,2.298094565048813820e-03,1.040503964759409428e-03,4.463422577828168869e-03,3.393832966685295105e-02,1.205110829323530197e-02
