6.970993876457214355e-01,6.838881969451904297e-02,2.770604006946086884e-02,1.257114764302968979e-02,1.204554364085197449e-02,5.350125208497047424e-02,6.775370240211486816e-02,4.322862252593040466e-03,4.050655290484428406e-03,2.287539653480052948e-03,5.626646801829338074e-03,6.112871225923299789e-03,6.933083757758140564e-03,8.982602506875991821e-03,1.002426724880933762e-02,5.025229416787624359e-03,7.568348199129104614e-03
5.073080062866210938e-01,2.096286714076995850e-01,8.818402886390686035e-03,1.427046209573745728e-02,8.853662759065628052e-03,1.351187378168106079e-01,6.183878332376480103e-02,5.912348278798162937e-04,2.150337677448987961e-03,7.939790375530719757e-04,6.194755900651216507e-03,8.777806535363197327e-03,1.399636617861688137e-03,9.127086959779262543e-03,1.441883854568004608e-02,1.488923560827970505e-03,9.220656938850879669e-03
5.633382797241210938e-01,1.692659109830856323e-01,1.331096142530441284e-02,1.702168583869934082e-02,1.275526173412799835e-02,1.561584472656250000e-01,2.774406597018241882e-02,4.471885913517326117e-04,5.578967742621898651e-03,1.782374223694205284e-03,7.382122334092855453e-03,1.256966777145862579e-02,8.175403927452862263e-04,3.064024494960904121e-03,3.667168552055954933e-03,1.683855778537690639e-03,3.412447171285748482e-03
5.910026431083679199e-01,1.183721423149108887e-02,7.433970458805561066e-03,1.011458598077297211e-02,3.160037565976381302e-03,2.966593503952026367e-01,9.323203936219215393e-03,2.598200226202607155e-04,7.208128925412893295e-03,1.517098629847168922e-03,1.850553229451179504e-02,3.590404614806175232e-02,4.950621514581143856e-04,9.624343365430831909e-04,2.171746222302317619e-03,7.127152057364583015e-04,2.732408232986927032e-03
6.771490573883056641e-01,9.583437442779541016e-02,5.096852034330368042e-02,1.741359196603298187e-02,3.221041709184646606e-02,5.036473646759986877e-02,5.147695913910865784e-02,1.250437460839748383e-03,1.481354236602783203e-03,3.048478392884135246e-04,8.134254603646695614e-04,1.726333750411868095e-03,1.339144189842045307e-03,7.829415844753384590e-04,2.435206202790141106e-03,2.533935941755771637e-03,1.191472075879573822e-02
7.547349929809570312e-01,1.875222474336624146e-02,1.503156423568725586e-01,3.272991627454757690e-02,1.628311537206172943e-02,7.774390745908021927e-03,4.925000946968793869e-03,1.690996694378554821e-03,4.832660488318651915e-04,2.085308806272223592e-04,8.999146521091461182e-04,9.085839265026152134e-04,1.566531020216643810e-03,1.774029224179685116e-04,1.525205152574926615e-04,6.882219109684228897e-03,1.514839008450508118e-03
5.580731630325317383e-01,3.539181873202323914e-02,3.157924115657806396e-02,2.481908649206161499e-01,1.683822646737098694e-02,2.184655889868736267e-02,5.284609645605087280e-02,2.094446215778589249e-03,2.581562381237745285e-03,8.662227191962301731e-04,6.885971873998641968e-03,1.101235114037990570e-02,4.755267000291496515e-04,1.048078993335366249e-03,2.085382584482431412e-03,4.326984751969575882e-03,3.857480129227042198e-03
5.091124176979064941e-01,2.183835953474044800e-01,6.979861296713352203e-03,5.741483066231012344e-03,3.002404235303401947e-02,4.150557518005371094e-02,1.230300739407539368e-01,3.889230312779545784e-03,5.033111199736595154e-03,2.208543941378593445e-03,8.629410527646541595e-03,7.793653756380081177e-03,2.282152883708477020e-03,5.511165596544742584e-03,5.434399470686912537e-03,5.197382532060146332e-03,1.924392767250537872e-02
6.517879366874694824e-01,5.365713499486446381e-03,5.048451479524374008e-03,3.708089701831340790e-03,2.871493343263864517e-03,4.550844058394432068e-02,1.252210736274719238e-01,2.034180331975221634e-03,3.454086836427450180e-03,1.399586093612015247e-03,2.788360416889190674e-02,1.710366457700729370e-02,5.507551133632659912e-03,2.436895109713077545e-02,1.181220822036266327e-02,1.340351719409227371e-02,5.352143943309783936e-02
5.128057599067687988e-01,5.030599888414144516e-03,4.230192862451076508e-03,4.652645438909530640e-03,2.133456990122795105e-03,1.144273392856121063e-02,4.872616752982139587e-02,2.151326462626457214e-02,1.121588703244924545e-02,8.845595642924308777e-03,1.487856823951005936e-02,1.683765836060047150e-02,2.420482225716114044e-02,1.193598732352256775e-01,8.273857831954956055e-02,1.410471089184284210e-02,9.727941453456878662e-02
