<s>	8.365131
본인	0.729317
스스⋄	0.556396
로가	0.691016
원⋄	0.641372
하는지	0.904297
아닌⋄	0.649013
지	0.601455
모르는	0.838379
상황에서	1.006300
원⋄	0.634752
치	0.430609
않는	0.627978
정보를	0.916947
오픈⋄	0.738623
하는	0.605390
건	1.280857
프라이⋄	0.619429
버⋄	0.497433
시	0.694578
침⋄	0.646088
해가	0.812505
될	0.922946
것	0.673159
같다	0.600922
.	0.647942
</s>	0.667165
