7.521539330482482910e-01,1.599950343370437622e-02,1.245759706944227219e-02,9.682980366051197052e-03,7.641078438609838486e-03,7.440613117069005966e-03,5.994208157062530518e-03,4.659577272832393646e-03,1.003979425877332687e-02,3.380007669329643250e-02,5.050967447459697723e-03,5.931269843131303787e-03,5.951151251792907715e-03,1.093292422592639923e-02,9.009152650833129883e-03,7.439217064529657364e-03,1.800333708524703979e-02,7.984371855854988098e-03,3.480498678982257843e-03,4.842038266360759735e-03,5.382324568927288055e-03,6.212376989424228668e-03,6.070431321859359741e-03,4.456641618162393570e-03,3.965050913393497467e-03,1.747055724263191223e-02,1.794833876192569733e-02
6.531649231910705566e-01,7.709347177296876907e-03,2.503467490896582603e-03,1.573138404637575150e-03,1.601446303538978100e-03,1.091358810663223267e-02,9.809616021811962128e-03,4.019124433398246765e-03,1.971775665879249573e-03,4.320053383708000183e-03,1.760848797857761383e-03,1.241721794940531254e-03,1.647762139327824116e-03,1.045463234186172485e-02,1.645078063011169434e-01,8.334684371948242188e-02,1.085820421576499939e-02,5.317389499396085739e-03,6.235559703782200813e-04,1.147771137766540051e-03,2.500054193660616875e-03,1.756984274834394455e-03,2.364456653594970703e-03,2.803104929625988007e-03,2.694429829716682434e-03,4.621241707354784012e-03,4.766732454299926758e-03
2.163918167352676392e-01,9.493569843471050262e-03,3.340015420690178871e-03,3.567876294255256653e-03,3.512290772050619125e-03,1.201377715915441513e-02,5.977034568786621094e-03,4.638770129531621933e-03,4.735735710710287094e-03,2.773969992995262146e-02,1.129864901304244995e-02,3.353655710816383362e-02,3.037201054394245148e-02,9.017366915941238403e-02,1.545963734388351440e-01,1.824640333652496338e-01,1.323098987340927124e-01,1.227009575814008713e-03,1.759463106282055378e-03,2.989056054502725601e-03,5.603342782706022263e-03,6.129380781203508377e-03,1.772288605570793152e-02,6.702075712382793427e-03,2.519883448258042336e-03,1.441306807100772858e-02,1.477202214300632477e-02
6.200903058052062988e-01,5.448447540402412415e-03,3.979339264333248138e-03,4.602416418492794037e-03,1.605180208571255207e-03,9.315258823335170746e-03,5.861155223101377487e-03,3.932884428650140762e-03,4.060537088662385941e-03,1.043752674013376236e-02,2.491416409611701965e-02,8.995129913091659546e-02,1.418283730745315552e-01,1.734809577465057373e-02,2.415686100721359253e-02,1.244347821921110153e-02,1.584474346600472927e-03,2.826832234859466553e-03,4.907580441795289516e-04,1.105391304008662701e-03,1.285357633605599403e-03,1.176793943159282207e-03,1.663106610067188740e-03,7.674596854485571384e-04,3.562295751180499792e-04,4.309903364628553391e-03,4.458376206457614899e-03
4.822905659675598145e-01,1.138330157846212387e-02,9.389187209308147430e-03,6.114375311881303787e-03,2.495685359463095665e-03,3.251175861805677414e-03,1.702676061540842056e-03,1.006216974928975105e-03,2.901815576478838921e-03,1.953730173408985138e-02,1.268399804830551147e-01,6.126721948385238647e-02,1.022890806198120117e-01,1.305399537086486816e-01,1.389611139893531799e-02,6.034932564944028854e-03,3.001356264576315880e-03,1.334647182375192642e-03,9.444283205084502697e-04,2.280980814248323441e-03,1.610030303709208965e-03,1.418345374986529350e-03,1.404282054863870144e-03,3.830011410173028708e-04,2.135710383299738169e-04,3.118474967777729034e-03,3.351328661665320396e-03
4.748921692371368408e-01,7.207490038126707077e-03,9.010162204504013062e-03,7.109042722731828690e-03,3.196294885128736496e-03,1.015592645853757858e-02,4.772549495100975037e-03,5.150772631168365479e-03,1.431627478450536728e-02,5.504365265369415283e-02,3.181768953800201416e-02,1.621819660067558289e-02,2.199847251176834106e-02,2.192586064338684082e-01,2.176877856254577637e-02,1.860041543841362000e-02,9.348485618829727173e-03,1.583649427630007267e-03,1.015057554468512535e-03,3.963895142078399658e-03,4.436827264726161957e-03,4.430270753800868988e-03,8.108328096568584442e-03,3.700513159856200218e-03,6.350783631205558777e-03,1.839112862944602966e-02,1.815456897020339966e-02
4.244167804718017578e-01,8.212832733988761902e-03,7.794759701937437057e-03,5.779688246548175812e-03,3.403303911909461021e-03,1.260310132056474686e-02,4.123125225305557251e-03,5.353646818548440933e-03,2.701363526284694672e-02,2.652087509632110596e-01,1.000913232564926147e-02,1.856061816215515137e-02,1.621291972696781158e-02,2.638575248420238495e-02,2.299097180366516113e-02,3.632101416587829590e-02,4.275957494974136353e-02,1.403165166266262531e-03,5.361008807085454464e-04,1.251476816833019257e-03,8.550125174224376678e-03,9.300420060753822327e-03,8.269768208265304565e-03,2.913841512054204941e-03,2.583216875791549683e-03,1.386168971657752991e-02,1.418061088770627975e-02
5.010464191436767578e-01,1.031461451202630997e-02,6.247504148632287979e-03,4.041060339659452438e-03,8.312243968248367310e-03,1.848378777503967285e-02,1.162213832139968872e-02,1.179848518222570419e-02,3.436820209026336670e-02,2.713770866394042969e-01,4.064966924488544464e-03,4.693447612226009369e-03,5.106391385197639465e-03,4.972418770194053650e-03,9.979292750358581543e-03,5.256840959191322327e-03,1.841790601611137390e-02,2.822966780513525009e-03,1.476999139413237572e-03,1.816914998926222324e-03,4.895622842013835907e-03,4.395208321511745453e-03,7.824968546628952026e-03,6.108274217694997787e-03,6.813102401793003082e-03,1.656361855566501617e-02,1.717954874038696289e-02
5.846240520477294922e-01,5.165841896086931229e-03,6.172872148454189301e-03,3.390776459127664566e-03,6.956815719604492188e-03,4.109546542167663574e-02,2.173459157347679138e-02,2.470506913959980011e-02,6.119841337203979492e-02,1.793263256549835205e-01,5.655468441545963287e-03,3.696256550028920174e-03,2.609253162518143654e-03,6.190730724483728409e-03,2.541407942771911621e-03,1.034588785842061043e-03,3.851265879347920418e-03,9.708427242003381252e-04,5.281108315102756023e-04,6.625595269724726677e-04,9.871018119156360626e-04,7.638349779881536961e-04,3.877044422551989555e-03,2.906880807131528854e-03,2.601755317300558090e-03,1.313677988946437836e-02,1.361590903252363205e-02
6.714278459548950195e-01,1.667662337422370911e-02,1.519269496202468872e-02,9.176432155072689056e-03,1.674588397145271301e-02,3.390728309750556946e-02,2.065714821219444275e-02,1.845841854810714722e-02,8.060050010681152344e-02,7.448092848062515259e-02,2.617603167891502380e-03,1.894365879707038403e-03,1.929307822138071060e-03,1.669622957706451416e-03,1.825783285312354565e-03,1.004923717118799686e-03,2.831707708537578583e-03,4.944580141454935074e-04,2.517646935302764177e-04,6.281530950218439102e-04,9.574142750352621078e-04,1.150514814071357250e-03,3.552779322490096092e-03,1.532941474579274654e-03,1.154441852122545242e-03,9.403784759342670441e-03,9.776699356734752655e-03
