9.572755098342895508e-01,3.785949945449829102e-02,5.270992915029637516e-06,3.245705102017382160e-06,8.992345101432874799e-06,1.004853800168348243e-07,5.077371042716549709e-06,1.031579886330291629e-04,9.663552873462322168e-07,6.205244744705851190e-07,1.145533824455924332e-04,6.094505442888475955e-05,2.060661354335024953e-04,8.704648280399851501e-06,5.342565714272495825e-07,1.297718117712065578e-04,3.374944790266454220e-04,4.746038655412121443e-07,8.947060450736898929e-06,4.348998772911727428e-04,1.994794583879411221e-04,1.747374539263546467e-03,3.890233929269015789e-04,1.597396330907940865e-04,1.425749189820635365e-07,5.744005320593714714e-04,3.649817081168293953e-04
6.394247353824766833e-10,9.999998807907104492e-01,1.503018864923433284e-07,2.163150103484667852e-09,9.957528135373650002e-10,4.356313741134916137e-15,2.495252654097169977e-16,5.358410723054103653e-14,7.943407894341406039e-14,2.318693231395749926e-14,3.448128726990518089e-10,3.873462186036128602e-15,1.291915932855058641e-15,1.126958532190417556e-14,1.927902177441257110e-16,2.636561758848077197e-13,4.952799848305551589e-14,4.325659618773783008e-16,4.163064959894994864e-20,1.736230347589972495e-14,4.087917883973529731e-14,8.004932979498169399e-13,2.050469169456725638e-12,3.635517180269193238e-13,1.485041668290525661e-15,4.916245188724133186e-10,5.625190938052249123e-11
3.266858788694704252e-12,3.740237557604136898e-13,5.631773456116206944e-05,9.999437332153320312e-01,1.158534101985964071e-10,3.421363602043418772e-14,1.022096530946692977e-14,7.824945423876798062e-15,1.799788841215738209e-17,2.857905427068596627e-13,1.795540848165480541e-13,2.018904113982797344e-13,5.475390377641248252e-14,1.575750082504853863e-16,1.214758363311433313e-18,4.910189008860976756e-13,1.292590895429768239e-10,6.855775062236668660e-12,1.696917536804650687e-15,2.430221381934365849e-15,1.132955610160272727e-14,1.015853898125428784e-14,1.831368563742774569e-11,1.857203141275576286e-10,7.666739828713839411e-14,3.807291396214218526e-13,9.302683406584022485e-13
9.934931349819819957e-12,2.390793014679214873e-14,2.102963492234266596e-08,9.999605417251586914e-01,3.939127418561838567e-05,7.476550489826649937e-10,1.892022649663260836e-11,4.310011791908152645e-10,1.382083013606752540e-15,9.231390608530065656e-14,1.850972153327745673e-09,1.993541554057287613e-09,6.523436651972858158e-11,2.468825120263717400e-15,4.125177931587004423e-15,6.185153778037744132e-11,4.545015752643877249e-11,6.641466265833173566e-10,8.303155385469551675e-10,7.615698627283506994e-10,2.069005990840144804e-12,2.087309658449498784e-09,1.328978149750525972e-09,3.785485813700972813e-10,7.054606204759394927e-11,3.887712196615211724e-08,5.572458050551176711e-09
1.949257182332075899e-07,2.648290614581938485e-11,1.440950803122120760e-09,3.913444288627943024e-06,9.991391897201538086e-01,7.749366923235356808e-04,4.406069274409674108e-05,5.184350584386265837e-07,7.370794252725687556e-11,5.549172579777383874e-11,2.873560697480570525e-05,1.158568441184115727e-08,6.159242730063851923e-06,4.032743861070997582e-10,3.713609419975227866e-09,9.501582159954224949e-11,1.012858064086685772e-08,6.387652993350423358e-12,1.016143702514682445e-08,8.622970995020295959e-07,1.233035629155665447e-08,2.137983790007069729e-09,1.261394766416401580e-09,8.188955575860745739e-07,3.610172230605890320e-11,1.442920165573013946e-07,2.751035594883433077e-07
2.162824259965834273e-11,1.145799628137281201e-13,2.196438560544966556e-12,1.752914968733421119e-08,2.512221985995211071e-09,9.997492432594299316e-01,4.597615657075948548e-07,2.491952909622341394e-04,6.237967475897221448e-09,2.684623183479839525e-11,7.191734593915352636e-14,2.482852812235591955e-10,2.108346990326026571e-07,4.404541401742401163e-12,8.117853611544489922e-11,1.690500517348425547e-09,6.301168788136468635e-12,5.953129135991290424e-16,9.970800574077287592e-11,7.381120781246863771e-07,6.475141671219604433e-15,8.350024366604938408e-14,5.713675088614422748e-10,2.434579482457621680e-10,7.756080933757347751e-13,1.310887682848260738e-07,1.362746893107669166e-08
1.316917153104668614e-08,5.639852734135031298e-13,1.780914554282836404e-13,7.647608132703431760e-13,7.393599621430269053e-11,1.323894707638828550e-06,9.999260902404785156e-01,2.470523941155988723e-05,4.951675336428706942e-08,4.051934787696609419e-09,6.797037325340093972e-12,1.080097011829650455e-09,4.366041684988886118e-05,4.698378256004671905e-14,1.685270534235172590e-10,8.463662659607962269e-09,4.158416277988408183e-09,9.204371206189554400e-13,3.233219247888996506e-10,1.291404458925171639e-07,1.940763105778842146e-10,9.181280802295077592e-07,1.267924343295590006e-08,9.660870858851922094e-08,4.196647029885980373e-09,2.825936007866403088e-06,1.514768968036150909e-07
3.198347258148714900e-05,1.461804117752762977e-07,1.705692369569078437e-07,8.789127647901295859e-09,4.064026448702406924e-09,3.704040096863536746e-08,7.112015970051288605e-03,5.196671485900878906e-01,4.690227806568145752e-01,2.582262368377996609e-07,1.428790170621141442e-07,1.979678643238003133e-08,9.055262780748307705e-04,3.132237177960739416e-11,8.658408434669695453e-10,1.333735053776763380e-05,1.684121116340975277e-06,2.131843746672190676e-12,3.787808822153237998e-08,1.018257080431794748e-05,1.527508008969391540e-09,7.759878144497633912e-07,2.552358455432113260e-05,5.517514637176645920e-06,2.281853817009960039e-08,3.112816717475652695e-03,8.982347935670986772e-05
1.972906213398850639e-12,1.484054070225674510e-14,1.359744955520270082e-10,6.118756109424472456e-12,8.681311827176893536e-15,7.288973976260146315e-14,8.334227058481857853e-11,9.051563318318578411e-12,9.999902248382568359e-01,5.382677954912651330e-06,1.173006025645406680e-09,4.082457299731806488e-13,9.192994672793664002e-13,3.475267656488027334e-16,3.612532985185281937e-17,4.628445521813462360e-14,2.239163065034799338e-12,2.342575352448639237e-12,1.819719201712199919e-11,4.079948320379403470e-14,1.684766743297169342e-15,1.345447292802875311e-14,1.497758351804573396e-13,1.706527280598280072e-10,4.428819465829292312e-06,8.929956774039737866e-10,5.406350367387346978e-11
1.440835784016769594e-09,1.128859245663749178e-11,5.491786712885637911e-12,8.829480896421770808e-11,4.359569649725614227e-11,1.080998897166896011e-12,1.595061929759999941e-11,6.204979641211139096e-09,8.799545980764378328e-09,9.999916553497314453e-01,5.891547061764867976e-06,1.165246999335067812e-06,1.933080501226314141e-10,1.753302093353975577e-13,2.118134633617360651e-14,1.460123272289948204e-10,3.161092054781988736e-09,4.858950131136907657e-09,1.304406842955740942e-11,8.745001167653754237e-09,1.642887735575637720e-11,4.425966104032452719e-12,1.321963316591734383e-09,2.070400739739852725e-08,9.134597007687261794e-07,2.683441664430574747e-07,1.096340227491054975e-07
2.469673177074582782e-07,3.034905660115327919e-11,1.291868612085522727e-09,1.210872824231046252e-08,1.374135172227397561e-04,1.242714486870966084e-09,1.361152746071070396e-09,3.555687744238866799e-09,1.509581348813071600e-09,2.815222899243963184e-07,9.994072914123535156e-01,3.414160528336651623e-05,4.197012749500572681e-04,8.398208239945859077e-10,9.888188046147661225e-10,6.988948482444801158e-12,2.187459990921070130e-09,1.836807095312309457e-11,3.220461453068423907e-09,2.010997519619195373e-07,3.198375342350345818e-09,6.475264768823763006e-10,4.928499830469945664e-10,2.571543404883414041e-07,8.365431264367728659e-11,1.406287708505260525e-07,3.579835379241558257e-07
2.198162762923061564e-10,6.211512424206255822e-13,2.197245749062382014e-13,1.909180452619452240e-11,1.110462832798475574e-08,2.973819523965914868e-10,1.413615891010522319e-10,8.298149667407273000e-11,2.606836458935585243e-13,1.522771573550171786e-13,1.244800387212308124e-07,3.137342282570898533e-04,9.996861219406127930e-01,1.075750460932667352e-10,2.548570209037759327e-11,8.191057207507235205e-12,6.601800269651070252e-13,9.399400318869237699e-21,2.069964208720187493e-13,1.779544334112870274e-08,1.924021272164955221e-12,6.137613528522933848e-09,3.187966279849518969e-10,5.612284526002042639e-10,1.317228878056075914e-12,2.675450971878490236e-08,2.371865015504681651e-08
7.887792086158640359e-10,1.189370650578336353e-11,7.903510484963405247e-11,4.061784242281873958e-09,1.182713042086058763e-11,3.157320520585926715e-07,7.130992241144440413e-09,3.817955118723403984e-10,2.067120780102627009e-11,4.083740637317312405e-11,1.723756662581898969e-12,6.409128872064684401e-08,9.999965429306030273e-01,1.232001864082121756e-06,5.720977580558894715e-10,1.967173623995677190e-08,4.866658465108031351e-11,5.626769988392168673e-15,3.811817615023693762e-12,2.204349698331498075e-07,3.306782744762898352e-13,8.678292529040732006e-10,7.034913096504169516e-09,8.324660072389633569e-09,2.574216750872437842e-08,1.181502966574043967e-06,3.288997731942799874e-07
3.871385850784392346e-11,1.777465175045733758e-09,5.781756184930486597e-10,2.893699689587858614e-11,4.620543856380388004e-13,7.276620278551249044e-11,8.596204281730024377e-08,1.683642461558498837e-11,8.816924620957955483e-12,4.070798670483162518e-14,4.001057026924853544e-14,2.187168328393607197e-11,3.680028839880833402e-06,9.999537467956542969e-01,4.117196294828318059e-05,1.967742235819969210e-08,1.314763949267216958e-06,4.312417935768697586e-13,9.520651174171283065e-15,6.181547461403535948e-12,2.315007213704589617e-10,4.860402011419573398e-11,4.941454190277028147e-11,6.048017087145751702e-10,7.663129852897299088e-11,3.143856702747527265e-11,7.282646707906792471e-11
2.543035920732350519e-11,7.942581314868135678e-11,9.409243517666254775e-08,2.895914167104149395e-14,1.613567677909155673e-12,2.456785046667936401e-13,3.698269175709395507e-14,3.064510104011652913e-11,6.061041668559141726e-10,1.841259891950663974e-15,7.303990311874342112e-13,1.821447579556149075e-15,3.298283087621589615e-12,1.376949332332344511e-09,9.999992847442626953e-01,4.697076292359270155e-07,8.380750671221903758e-08,6.358546908403692188e-14,8.364166026453290215e-10,1.837500691968113609e-13,5.653065862643025241e-11,2.105171722707743776e-12,1.659355118588390354e-11,8.226465342264788205e-11,1.393171998375291416e-17,1.878459410589727874e-12,2.012730477077284696e-12
3.932849779175739968e-07,8.760557079767750110e-08,5.886112930397757737e-09,1.775807874082602211e-07,2.013162792025013914e-08,1.442798680528767363e-08,2.292145362403630315e-09,8.501212391820445191e-07,8.832163445049445727e-08,7.609789243190334673e-09,2.365827356243244139e-08,1.394092237205768470e-07,1.711739940901679802e-07,5.457505558581488003e-10,2.028717176472127903e-07,9.933353662490844727e-01,6.618528626859188080e-03,1.524197159596951678e-06,1.154682571780085709e-08,7.847805960636833333e-08,1.240729047280453301e-10,7.237961341388654546e-08,3.228355490136891603e-05,2.292050567120895721e-06,2.514463801617239369e-07,5.447107014333596453e-06,1.999266942220856436e-06
6.657368885498726740e-06,6.489928594533012074e-10,1.289465867415628963e-09,1.665582317400549073e-06,1.226329686687677167e-07,4.283210244815371937e-11,2.082542960124555975e-05,1.502574917822130374e-07,3.754341837414187921e-10,9.123125588317293477e-10,1.012602908190274320e-07,2.178647235950847971e-07,4.020334287702098663e-08,2.236521948542624649e-12,2.438230173318345351e-10,2.409352055110502988e-05,9.995768666267395020e-01,3.295580099802464247e-04,6.543410222548118327e-07,8.133242772601079196e-06,1.927767279141789913e-08,1.253448123073042098e-09,1.038164782585226931e-06,8.295170914607297163e-07,1.159562970087790745e-07,2.813759965647477657e-05,7.061300948407733813e-07
1.003733337764933786e-12,4.265668313829101705e-20,3.819280161848010780e-17,1.963702739641009359e-14,6.681400123106657346e-16,1.636148825600005816e-16,1.847075196650038373e-15,1.725595319541602720e-15,1.210457334318887276e-18,5.060791043366317729e-15,3.058992996922546212e-15,2.024614850770767305e-11,2.371074017522218817e-17,3.075710303867353100e-17,4.112870119346925812e-16,1.165806708981753648e-12,6.065798974219660522e-10,9.999979734420776367e-01,1.968810920516261831e-06,6.394881233709112656e-14,1.879145970773432595e-11,1.626633469228787820e-16,2.187238651948800270e-16,7.108519874891427309e-15,2.554581763139496253e-12,5.782309039133876061e-14,9.545715726113485067e-14
6.753810339432675391e-06,2.196790527264624870e-09,1.462085606362961698e-06,1.774887010697057121e-07,2.434306679788278416e-06,5.521848578382559936e-08,5.838355932041849883e-08,8.961071671365061775e-07,1.438455243807368333e-09,1.269150402549712453e-07,7.432015536323888227e-07,1.810914909583516419e-06,3.559683037224203872e-08,5.126618313894271139e-12,1.083321713585272406e-11,9.108999665663475298e-10,4.937438546903649694e-08,2.288620635226834565e-05,9.800537228584289551e-01,1.989303156733512878e-02,1.201343877710314700e-07,2.330953293494530953e-06,9.088270758184080478e-08,1.063576249293873843e-08,6.016378950590706154e-09,1.003407214739127085e-05,3.175055553583661094e-06
3.733867117716727080e-07,4.556583377279821434e-08,2.630143399073858745e-06,5.956713380328437779e-07,2.580213731562253088e-08,1.483637102062118629e-09,1.177911713057255838e-06,1.353554495153730386e-07,1.594920107095276762e-08,8.800361155948677183e-13,3.226038103321116068e-09,1.380312681931172847e-07,1.331255361947114579e-06,2.538674603869139901e-09,5.833515892561536020e-09,1.880403832643651185e-09,1.023601203797852577e-08,6.355228843180071863e-11,1.008815502245852258e-06,9.999564886093139648e-01,8.961665116657968611e-06,2.372322524024639279e-05,1.092872139452083502e-06,1.250785475193083585e-09,1.527764893760608089e-11,1.302251348533900455e-06,1.010251935440464877e-06
1.515241404570488726e-10,1.497423197808003814e-13,2.610421923990324279e-15,2.900272470102160938e-12,1.303360631227379329e-13,3.099072040657624427e-11,1.174921271385187538e-10,2.087557362528968952e-07,2.849493384304846444e-11,5.980243698248260964e-14,6.045753226388908552e-14,2.891272221638985229e-10,1.818333217329382023e-08,3.011507694624759694e-15,2.464699858052352144e-15,1.355089596088987491e-09,1.635888690135200996e-12,8.072882640153267175e-13,1.054075382533881111e-09,6.858692813693778589e-08,5.665725911967456341e-04,9.994251728057861328e-01,8.058035746216773987e-06,3.308154417069886222e-09,6.968455326661349147e-12,1.023566120750274422e-09,2.588656788926613217e-10
